
26/8/2021  20:8  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 1997

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
 6-08-1997;  9;16;24;25;34;45;35;1;(3/3);'11211';(4/2);
 5-08-1997;  8;15;20;35;43;49;39;8;(2/4);'11112';(3/3);
 4-08-1997; 14;16;25;29;34;45;21;2;(3/3);'02211';(3/3);
 1-08-1997;  2; 3;15;25;33;49;27;7;(1/5);'21111';(4/2);
30-07-1997; 11;12;26;34;37;49;47;4;(3/3);'02121';(2/4);
29-07-1997;  6;10;20;21;37;41;17;6;(3/3);'11211';(4/2);
28-07-1997; 11;20;23;30;33;45;31;9;(2/4);'01221';(3/3);
25-07-1997;  5;12;28;39;42;47;40;8;(3/3);'11112';(2/4);
23-07-1997; 11;25;27;28;43;46;10;1;(2/4);'01302';(2/4);
22-07-1997;  2;12;17;27;40;41;35;6;(3/3);'12102';(3/3);
21-07-1997;  4;30;31;35;36;37; 8;9;(3/3);'10050';(1/5);
18-07-1997;  3; 4; 6;37;42;47;20;2;(3/3);'30012';(3/3);
16-07-1997;  9;10;21;35;42;47;11;3;(2/4);'11112';(3/3);
15-07-1997;  7;19;22;23;30;45;47;2;(2/4);'11211';(4/2);
14-07-1997;  5;11;12;14;20;25;23;0;(3/3);'13200';(6/0);
11-07-1997;  8;19;25;29;33;41;21;8;(1/5);'11211';(3/3);
 9-07-1997;  3; 4;18;23;26;29;22;1;(3/3);'21300';(4/2);
 8-07-1997;  7;19;22;26;27;33;21;4;(2/4);'11310';(3/3);
 7-07-1997; 10;30;36;39;40;43; 6;2;(4/2);'01032';(1/5);
 4-07-1997;  8;12;13;16;20;47;44;1;(4/2);'13101';(5/1);
 2-07-1997;  1;11;12;23;45;47; 7;3;(1/5);'12102';(4/2);
 1-07-1997;  2; 9;20;24;25;37;41;6;(3/3);'20310';(5/1);
30-06-1997;  2;14;26;30;43;46;19;7;(5/1);'11112';(2/4);
27-06-1997;  8;32;33;36;39;40; 5;7;(4/2);'10041';(1/5);
25-06-1997;  3;11;19;28;29;37; 2;3;(1/5);'12210';(3/3);
24-06-1997;  3; 8;23;27;46;48; 5;4;(3/3);'20202';(3/3);
23-06-1997; 20;22;27;32;41;46;21;5;(4/2);'00312';(2/4);
20-06-1997;  1; 4; 7;14;18;34; 5;9;(4/2);'32010';(5/1);
18-06-1997;  6;16;34;39;42;49;29;7;(4/2);'11022';(2/4);
17-06-1997;  7; 8;11;32;40;43;28;0;(3/3);'21012';(3/3);
16-06-1997;  2; 8;13;25;26;41;18;5;(3/3);'21201';(4/2);
13-06-1997;  1; 3; 7;17;42;44;49;6;(2/4);'31002';(4/2);
11-06-1997; 22;25;29;39;41;47;42;7;(1/5);'00312';(2/4);
10-06-1997;  4;24;25;36;38;39;23;3;(4/2);'10230';(3/3);
 9-06-1997; 16;17;31;32;39;40;10;4;(3/3);'02031';(2/4);
 6-06-1997;  2; 3;29;32;41;47;21;6;(2/4);'20112';(2/4);
 4-06-1997;  2; 3; 7;11;26;29;35;7;(2/4);'31200';(4/2);
 3-06-1997;  2;10;15;19;23;42; 1;4;(3/3);'13101';(5/1);
 2-06-1997;  1; 3; 9;17;35;48;10;1;(1/5);'31011';(4/2);
30-05-1997;  1; 6;19;39;40;44;11;4;(3/3);'21012';(3/3);
28-05-1997;  6;31;33;39;42;47; 3;3;(2/4);'10032';(1/5);
27-05-1997;  6;14;24;26;35;41;47;1;(4/2);'11211';(3/3);
26-05-1997;  2; 3;10;14;22;30; 9;8;(5/1);'22110';(5/1);
23-05-1997;  4;13;14;16;38;49;39;9;(4/2);'13011';(4/2);
21-05-1997; 20;21;24;32;45;49;12;3;(3/3);'00312';(3/3);
20-05-1997;  5;17;21;22;25;31; 9;3;(1/5);'11310';(5/1);
19-05-1997; 21;22;27;44;48;49;31;2;(3/3);'00303';(2/4);
16-05-1997;  2;10;15;16;22;28;32;2;(5/1);'13200';(5/1);
14-05-1997; 18;22;25;27;38;46;30;6;(4/2);'01311';(3/3);
13-05-1997;  8;11;14;17;23;40; 7;6;(3/3);'13101';(5/1);
12-05-1997; 11;16;18;34;37;42;22;3;(4/2);'03021';(3/3);
 9-05-1997;  6;11;17;28;36;43;23;6;(3/3);'12111';(3/3);
 7-05-1997; 23;26;27;29;31;35;22;3;(1/5);'00420';(1/5);
 6-05-1997;  9;26;34;36;40;45;12;3;(4/2);'10122';(1/5);
 5-05-1997;  4;14;29;38;40;44;24;9;(5/1);'11112';(2/4);
 2-05-1997; 10;12;19;30;34;41;35;5;(4/2);'03021';(3/3);
30-04-1997;  3; 8; 9;13;28;30;48;2;(3/3);'31110';(4/2);
29-04-1997;  7; 9;15;21;22;45;46;5;(1/5);'21201';(5/1);
28-04-1997;  4;15;26;29;31;34;43;5;(3/3);'11220';(2/4);
25-04-1997;  2;14;19;28;43;45; 9;4;(3/3);'12102';(3/3);
23-04-1997;  6; 7;16;19;24;39;25;2;(3/3);'22110';(5/1);
22-04-1997;  7;13;23;26;41;44;17;5;(2/4);'11202';(3/3);
21-04-1997;  8;13;14;19;28;44;39;6;(4/2);'13101';(4/2);
18-04-1997; 11;14;21;29;37;47;34;5;(1/5);'02211';(3/3);
16-04-1997;  1; 3;15;21;32;36;43;5;(2/4);'21120';(4/2);
15-04-1997;  1; 2; 5; 7;28;34;13;0;(3/3);'40110';(4/2);
14-04-1997;  5; 8;20;22;26;37;17;7;(4/2);'20310';(4/2);
11-04-1997; 18;20;26;30;31;40;13;9;(5/1);'01221';(2/4);
 9-04-1997;  9;17;18;39;41;43;26;8;(1/5);'12012';(3/3);
 8-04-1997;  2; 4; 8;11;21;45;12;8;(3/3);'31101';(5/1);
 7-04-1997;  5;11;26;38;45;47;16;9;(2/4);'11112';(2/4);
 4-04-1997; 15;22;26;30;36;49;35;5;(4/2);'01221';(2/4);
 2-04-1997; 13;14;27;32;33;47;37;3;(2/4);'02121';(2/4);
 1-04-1997;  1; 8;32;35;39;49;46;5;(2/4);'20031';(2/4);
31-03-1997;  3;12;14;24;43;47;40;7;(3/3);'12102';(4/2);
28-03-1997;  7;11;12;32;35;41; 6;2;(2/4);'12021';(3/3);
26-03-1997; 11;21;22;41;43;46;12;4;(2/4);'01203';(3/3);
25-03-1997;  1; 3;23;32;45;46;14;0;(2/4);'20112';(3/3);
24-03-1997; 11;18;21;36;47;48; 7;7;(3/3);'02112';(3/3);
21-03-1997; 12;17;20;28;34;49;30;0;(4/2);'02211';(3/3);
19-03-1997;  1; 7;11;12;20;45;40;8;(2/4);'22101';(5/1);
18-03-1997;  4; 8; 9;17;26;48;45;9;(4/2);'31101';(4/2);
17-03-1997; 14;16;19;21;34;44;30;3;(4/2);'03111';(4/2);
14-03-1997;  4; 6; 8;10;11;17;13;5;(4/2);'33000';(6/0);
12-03-1997; 11;15;18;19;33;41;17;0;(1/5);'04011';(4/2);
11-03-1997; 20;21;23;28;43;45; 1;9;(2/4);'00402';(3/3);
10-03-1997;  2; 6;10;15;23;40;28;0;(4/2);'22101';(5/1);
 7-03-1997;  9;20;22;34;37;41;11;5;(3/3);'10221';(3/3);
 5-03-1997;  2;16;33;34;36;48;39;0;(5/1);'11031';(2/4);
 4-03-1997; 13;22;24;29;31;42;45;4;(3/3);'01311';(3/3);
 3-03-1997; 13;20;25;31;42;44;18;5;(3/3);'01212';(3/3);
28-02-1997;  4;17;23;28;33;34; 1;1;(3/3);'11220';(3/3);
26-02-1997;  4; 6;19;34;39;44;48;5;(4/2);'21021';(3/3);
25-02-1997;  4;16;17;18;24;49;39;3;(4/2);'13101';(5/1);
24-02-1997;  1; 2;21;22;27;31;19;9;(2/4);'20310';(4/2);
21-02-1997; 14;15;23;26;31;42; 9;5;(3/3);'02211';(3/3);
19-02-1997;  5; 9;13;23;35;45;28;1;(0/6);'21111';(4/2);
18-02-1997;  8;16;19;30;31;42;37;7;(4/2);'12021';(3/3);
17-02-1997;  1; 8;11;12;14;16;34;5;(4/2);'24000';(6/0);
14-02-1997;  5; 7; 8;14;25;48;27;0;(3/3);'31101';(5/1);
12-02-1997;  8;23;28;46;47;49;13;2;(3/3);'10203';(2/4);
11-02-1997;  3; 8;20;28;33;36;32;4;(4/2);'20220';(3/3);
10-02-1997;  4;10;33;46;47;48;36;4;(4/2);'11013';(2/4);
 7-02-1997;  9;17;24;28;35;37; 6;4;(2/4);'11220';(3/3);
 5-02-1997;  3; 4; 6;10;30;47; 8;5;(4/2);'31011';(4/2);
 4-02-1997; 18;20;31;37;42;46;26;4;(4/2);'01122';(2/4);
 3-02-1997;  2;10;14;16;19;41;15;9;(4/2);'14001';(5/1);
31-01-1997; 29;32;36;40;42;43;44;4;(4/2);'00123';(0/6);
29-01-1997; 17;27;28;33;42;46;24;7;(3/3);'01212';(1/5);
28-01-1997;  2; 8;27;29;30;36;18;7;(4/2);'20220';(2/4);
27-01-1997;  7; 9;13;17;19;21;42;0;(0/6);'23100';(6/0);
24-01-1997;  3;13;26;27;32;44;38;5;(3/3);'11211';(2/4);
22-01-1997; 10;14;17;19;26;45; 8;7;(3/3);'04101';(4/2);
21-01-1997;  3;11;28;37;41;47;19;4;(1/5);'11112';(2/4);
20-01-1997;  9;25;29;36;44;48; 3;2;(3/3);'10212';(2/4);
17-01-1997;  9;21;29;35;44;49;14;5;(1/5);'10212';(2/4);
15-01-1997; 13;28;35;37;41;49;12;4;(1/5);'01122';(1/5);
14-01-1997;  9;12;19;24;34;35; 3;4;(3/3);'12120';(4/2);
13-01-1997;  9;14;17;24;37;39;35;7;(2/4);'12120';(4/2);
10-01-1997;  7;13;26;33;42;46; 4;3;(3/3);'11112';(2/4);
 8-01-1997;  1;18;29;32;39;43; 7;0;(2/4);'11121';(2/4);
 7-01-1997;  2; 7;12;13;17;37;30;5;(2/4);'23010';(5/1);
 6-01-1997;  9;14;19;32;38;48;22;7;(4/2);'12021';(3/3);
 3-01-1997; 10;14;19;29;39;40;33;4;(3/3);'03111';(3/3);
 1-01-1997;  6; 7;13;17;36;47;19;8;(2/4);'22011';(4/2);



