
26/8/2021  20:8  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 1992

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
22-06-1992;  2;10;12;23;32;35;29;2;(4/2);'12120';(4/2);
21-06-1992; 21;29;32;37;39;43;44;2;(1/5);'00231';(1/5);
17-06-1992;  1; 2;19;27;37;38;45;9;(2/4);'21120';(3/3);
16-06-1992;  4; 7;12;23;30;49;11;9;(3/3);'21111';(4/2);
15-06-1992;  7;13;17;21;43;46;23;9;(1/5);'12102';(4/2);
14-06-1992; 15;20;32;33;34;48;24;9;(4/2);'01131';(2/4);
10-06-1992;  9;11;17;31;38;42;49;2;(2/4);'12021';(3/3);
 9-06-1992;  2;10;16;38;45;47;25;2;(4/2);'12012';(3/3);
 8-06-1992;  1; 4; 6;22;32;36;47;2;(5/1);'30120';(4/2);
 7-06-1992; 26;30;33;38;42;46;43;2;(5/1);'00132';(0/6);
 3-06-1992;  2; 5;14;23;33;43;48;4;(2/4);'21111';(4/2);
 2-06-1992;  9;18;20;27;29;32;11;4;(3/3);'11310';(3/3);
 1-06-1992;  4;10;12;33;36;40;37;4;(5/1);'12021';(3/3);
31-05-1992; 13;18;19;24;26;46;27;4;(4/2);'03201';(4/2);
27-05-1992; 14;15;17;31;33;38;26;6;(2/4);'03030';(3/3);
26-05-1992; 10;25;30;42;47;48;34;6;(4/2);'01113';(2/4);
25-05-1992;  3;11;15;26;40;41;35;6;(2/4);'12102';(3/3);
24-05-1992;  3; 6;29;34;45;48;14;6;(3/3);'20112';(2/4);
20-05-1992; 15;18;22;29;33;35;41;8;(2/4);'02220';(3/3);
19-05-1992;  8; 9;16;42;46;49;30;8;(4/2);'21003';(3/3);
18-05-1992;  2; 4;11;21;29;38;25;8;(3/3);'21210';(4/2);
17-05-1992;  3; 4; 6;19;22;30;12;8;(4/2);'31110';(5/1);
13-05-1992;  3;19;20;21;32;37; 8;5;(2/4);'11220';(4/2);
12-05-1992;  3; 4;17;28;31;46;38;5;(3/3);'21111';(3/3);
11-05-1992;  9;19;39;45;46;49;27;5;(1/5);'11013';(2/4);
10-05-1992;  7; 9;17;18;23;48;11;5;(2/4);'22101';(5/1);
 6-05-1992;  7;14;29;35;40;48;21;3;(3/3);'11112';(2/4);
 5-05-1992; 12;18;30;40;42;43;22;3;(5/1);'02013';(2/4);
 4-05-1992; 10;16;18;34;36;41; 1;3;(5/1);'03021';(3/3);
 3-05-1992;  7;22;23;26;32;33;15;3;(3/3);'10320';(3/3);
29-04-1992;  4;12;17;21;24;38;14;0;(4/2);'12210';(5/1);
28-04-1992;  5; 7;12;16;17;35;30;0;(2/4);'23010';(5/1);
27-04-1992; 10;23;31;32;40;45; 8;0;(3/3);'01122';(2/4);
26-04-1992;  6;13;15;29;34;46;12;0;(3/3);'12111';(3/3);
22-04-1992;  5;15;21;33;34;46;23;6;(2/4);'11121';(3/3);
21-04-1992;  1; 6;10;33;34;36;49;6;(4/2);'21030';(3/3);
20-04-1992;  1; 2; 8;13;20;39;41;6;(3/3);'31110';(5/1);
19-04-1992;  2; 6; 9;16;48;49;21;6;(4/2);'31002';(4/2);
15-04-1992;  3;16;22;23;40;43;38;2;(3/3);'11202';(4/2);
14-04-1992;  5;14;27;28;33;44;30;2;(3/3);'11211';(2/4);
13-04-1992;  2; 6;18;24;32;49;44;2;(5/1);'21111';(4/2);
12-04-1992;  7;12;25;31;40;44;32;2;(3/3);'11112';(3/3);
 8-04-1992;  4; 5;20;21;30;36;37;3;(4/2);'20220';(4/2);
 7-04-1992;  1;11;25;29;34;45;35;3;(1/5);'11211';(3/3);
 6-04-1992; 12;14;18;22;36;46;39;3;(6/0);'03111';(4/2);
 5-04-1992; 14;27;31;32;39;42;35;3;(3/3);'01131';(1/5);
 1-04-1992;  3; 5;10;17;36;38; 4;6;(3/3);'22020';(4/2);
31-03-1992; 16;18;23;26;30;41;22;6;(4/2);'02211';(3/3);
30-03-1992;  8;26;27;37;41;45;17;6;(2/4);'10212';(1/5);
29-03-1992; 14;15;21;38;39;44; 4;6;(3/3);'02121';(3/3);
25-03-1992;  2;11;20;22;29;37;16;7;(3/3);'11310';(4/2);
24-03-1992;  5;10;22;27;33;43;23;7;(2/4);'11211';(3/3);
23-03-1992;  6;13;30;33;35;48;21;7;(3/3);'11031';(2/4);
22-03-1992;  4;13;37;39;43;48;42;7;(2/4);'11022';(2/4);
18-03-1992; 11;12;21;25;31;38;23;3;(2/4);'02220';(4/2);
17-03-1992;  5;11;18;19;27;43;26;3;(1/5);'13101';(4/2);
16-03-1992;  7; 9;21;25;30;49; 8;3;(1/5);'20211';(4/2);
15-03-1992;  6; 9;10;17;40;45;46;3;(3/3);'22002';(4/2);
11-03-1992; 13;18;19;21;22;38;33;5;(3/3);'03210';(5/1);
10-03-1992;  3;22;24;32;33;47;31;5;(3/3);'10221';(3/3);
 9-03-1992;  1;11;16;18;27;29;21;5;(2/4);'13200';(4/2);
 8-03-1992; 11;20;31;39;48;49;33;5;(2/4);'01122';(2/4);
 4-03-1992; 14;20;33;37;39;46;25;4;(3/3);'01131';(2/4);
 3-03-1992;  5;11;25;38;46;47;31;4;(2/4);'11112';(3/3);
 2-03-1992;  9;13;28;29;37;49;43;4;(1/5);'11211';(2/4);
 1-03-1992; 11;13;22;33;40;47;32;4;(2/4);'02112';(3/3);
26-02-1992;  9;20;30;33;34;46;45;2;(4/2);'10131';(2/4);
25-02-1992;  6; 8;12;19;28;32;27;2;(5/1);'22110';(4/2);
24-02-1992;  4; 6; 8;10;34;39;29;2;(5/1);'31020';(4/2);
23-02-1992;  7;12;13;15;17;43;20;2;(1/5);'14001';(5/1);
19-02-1992; 13;16;17;30;38;46;26;5;(4/2);'03021';(3/3);
18-02-1992; 12;14;17;22;26;38;25;5;(5/1);'03210';(4/2);
17-02-1992;  7;16;19;29;45;47;32;5;(1/5);'12102';(3/3);
16-02-1992; 13;21;25;26;28;39;47;5;(2/4);'01410';(3/3);
12-02-1992; 11;21;24;29;32;39; 6;6;(2/4);'01320';(3/3);
11-02-1992;  3; 8;25;26;29;35;37;6;(2/4);'20310';(3/3);
10-02-1992; 14;29;35;39;43;47;48;6;(1/5);'01122';(1/5);
 9-02-1992;  2; 9;11;16;30;33;47;6;(3/3);'22020';(4/2);
 5-02-1992;  2;14;15;24;25;28;13;0;(4/2);'12300';(5/1);
 4-02-1992;  8;22;27;28;36;45; 1;0;(4/2);'10311';(2/4);
 3-02-1992;  6;17;31;35;44;46;42;0;(3/3);'11022';(2/4);
 2-02-1992;  3;12;17;25;37;42;14;0;(2/4);'12111';(4/2);
29-01-1992;  6;13;21;25;35;43;49;1;(1/5);'11211';(4/2);
28-01-1992;  9;13;19;31;39;43;14;1;(0/6);'12021';(3/3);
27-01-1992;  8;11;20;24;35;42;39;1;(4/2);'11211';(4/2);
26-01-1992;  2;11;12;22;41;47;18;1;(3/3);'12102';(4/2);
22-01-1992;  2; 3;13;16;37;42;44;2;(3/3);'22011';(4/2);
21-01-1992;  4;15;25;28;31;42;12;2;(3/3);'11211';(3/3);
20-01-1992;  1;19;26;29;35;43;45;2;(1/5);'11211';(2/4);
19-01-1992; 11;20;29;31;37;40;42;2;(2/4);'01221';(2/4);
15-01-1992;  9;13;18;30;41;47;21;0;(2/4);'12012';(3/3);
14-01-1992;  6;20;24;27;42;49;10;0;(4/2);'10302';(3/3);
13-01-1992;  3; 9;16;22;23;27;17;0;(2/4);'21300';(5/1);
12-01-1992;  3;21;25;33;40;48;11;0;(2/4);'10212';(3/3);
 8-01-1992; 10;16;21;24;25;31;29;9;(3/3);'02310';(5/1);
 7-01-1992; 15;21;30;31;32;49;25;9;(2/4);'01131';(2/4);
 6-01-1992; 11;13;14;19;40;49;33;9;(2/4);'04002';(4/2);
 5-01-1992;  6;14;17;30;39;42; 1;9;(4/2);'12021';(3/3);
 1-01-1992;  1; 2; 8; 9;37;48;31;9;(3/3);'40011';(4/2);



