
26/8/2021  20:8  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 1990

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
30-10-1990;  5;15;19;27;31;40;29;0;(1/5);'12111';(3/3);
29-10-1990;  4;20;25;27;41;45;30;0;(2/4);'10302';(3/3);
28-10-1990;  8;21;23;36;37;39;48;0;(2/4);'10230';(3/3);
24-10-1990;  2; 7;19;34;37;44;36;0;(3/3);'21021';(3/3);
23-10-1990;  1; 6;23;25;45;47;46;0;(1/5);'20202';(4/2);
22-10-1990;  8;11;24;29;43;45; 3;0;(2/4);'11202';(3/3);
21-10-1990; 21;22;24;28;41;49;14;0;(3/3);'00402';(3/3);
17-10-1990;  3; 4;16;19;39;40;36;0;(3/3);'22011';(4/2);
16-10-1990; 18;20;32;34;35;48;40;0;(5/1);'01131';(2/4);
15-10-1990; 10;22;28;32;39;48;33;0;(5/1);'01221';(2/4);
14-10-1990;  6; 8;23;25;29;47;11;0;(2/4);'20301';(4/2);
10-10-1990;  9;14;24;30;31;44;46;0;(4/2);'11121';(3/3);
 9-10-1990;  9;12;17;21;22;26;16;0;(3/3);'12300';(5/1);
 8-10-1990; 16;23;26;29;34;36;11;0;(4/2);'01320';(2/4);
 7-10-1990; 17;34;37;39;43;44;27;0;(2/4);'01032';(1/5);
 3-10-1990;  4; 8; 9;27;32;34;22;0;(4/2);'30120';(3/3);
 2-10-1990;  5; 6;15;36;47;48;30;0;(3/3);'21012';(3/3);
 1-10-1990;  1; 5;19;32;39;43;48;0;(1/5);'21021';(3/3);
30-09-1990;  1; 2;19;28;40;46; 6;0;(4/2);'21102';(3/3);
26-09-1990; 10;22;28;31;32;37;43;0;(4/2);'01230';(2/4);
25-09-1990; 11;16;21;41;42;48;37;0;(3/3);'02103';(3/3);
24-09-1990;  8;11;31;38;40;46;45;0;(4/2);'11022';(2/4);
23-09-1990;  3; 7;24;42;43;48;38;0;(3/3);'20103';(3/3);
19-09-1990;  4; 6;15;28;32;48;46;0;(5/1);'21111';(3/3);
18-09-1990;  1; 2;11;17;18;24; 3;0;(3/3);'23100';(6/0);
17-09-1990;  1;12;35;37;42;46; 7;0;(3/3);'11022';(2/4);
16-09-1990; 24;27;31;34;35;36;30;0;(3/3);'00240';(1/5);
12-09-1990;  3; 8;15;17;19;42; 5;0;(2/4);'23001';(5/1);
11-09-1990; 15;17;21;22;31;38;10;0;(2/4);'02220';(4/2);
10-09-1990; 12;20;22;29;35;36;33;0;(4/2);'01320';(3/3);
 9-09-1990;  1; 6;13;19;41;42;46;0;(2/4);'22002';(4/2);
 5-09-1990;  3;23;27;30;41;42;12;0;(2/4);'10212';(2/4);
 4-09-1990; 16;20;23;25;37;41;11;0;(2/4);'01311';(4/2);
 3-09-1990;  3; 7;21;22;28;29;44;0;(2/4);'20400';(4/2);
 2-09-1990; 19;22;25;34;44;46;29;0;(4/2);'01212';(3/3);
29-08-1990;  8;22;24;31;44;47;20;0;(4/2);'10212';(3/3);
28-08-1990; 10;18;34;45;46;47;29;0;(4/2);'02013';(2/4);
27-08-1990;  9;11;18;33;35;38;26;0;(2/4);'12030';(3/3);
26-08-1990;  3;12;20;33;35;49;21;0;(2/4);'11121';(3/3);
22-08-1990;  3;12;19;24;27;37;43;0;(2/4);'12210';(4/2);
21-08-1990;  3; 4;12;25;26;44;43;0;(4/2);'21201';(4/2);
20-08-1990; 12;17;18;22;27;30; 5;0;(4/2);'03210';(4/2);
19-08-1990;  3;27;36;38;40;45;13;0;(3/3);'10122';(1/5);
15-08-1990;  1; 4;24;31;39;44;19;0;(3/3);'20121';(3/3);
14-08-1990;  2; 8;23;30;37;38;44;0;(4/2);'20130';(3/3);
13-08-1990;  2;18;26;27;32;38; 7;0;(5/1);'11220';(2/4);
12-08-1990;  7;12;17;21;30;49;43;0;(2/4);'12111';(4/2);
 8-08-1990;  8;16;21;34;38;45;36;0;(4/2);'11121';(3/3);
 7-08-1990; 13;19;34;42;46;47;20;0;(3/3);'02013';(2/4);
 6-08-1990; 13;25;27;29;36;43; 9;0;(1/5);'01311';(2/4);
 5-08-1990; 11;30;34;36;43;49;32;0;(3/3);'01032';(1/5);
 1-08-1990;  3;13;17;22;33;48;40;0;(2/4);'12111';(4/2);
31-07-1990; 12;26;27;31;46;48;35;0;(4/2);'01212';(1/5);
30-07-1990; 16;24;35;38;47;48;43;0;(4/2);'01122';(2/4);
29-07-1990;  1; 8;16;24;38;40;11;0;(5/1);'21111';(4/2);
25-07-1990;  5; 7;17;30;39;45;43;0;(1/5);'21021';(3/3);
24-07-1990; 12;13;16;19;39;42;38;0;(3/3);'04011';(4/2);
23-07-1990;  4; 5; 7;23;46;47;22;0;(2/4);'30102';(4/2);
22-07-1990;  1; 8;19;20;25;42;32;0;(3/3);'21201';(5/1);
18-07-1990;  5;13;29;33;38;48;16;0;(2/4);'11121';(2/4);
17-07-1990;  1;10;11;16;41;46;20;0;(3/3);'13002';(4/2);
16-07-1990; 26;27;28;31;44;45;19;0;(3/3);'00312';(0/6);
15-07-1990;  7; 9;36;42;46;49;29;0;(3/3);'20013';(2/4);
11-07-1990;  7;14;37;38;41;46;29;0;(3/3);'11022';(2/4);
10-07-1990; 15;17;19;37;40;43;10;0;(1/5);'03012';(3/3);
 9-07-1990; 25;28;30;33;40;49;38;0;(3/3);'00222';(1/5);
 8-07-1990;  1; 5;12;18;27;47; 3;0;(2/4);'22101';(4/2);
 4-07-1990;  1;10;17;23;24;28;33;0;(3/3);'12300';(5/1);
 3-07-1990;  6; 7;15;16;17;19;21;0;(2/4);'24000';(6/0);
 2-07-1990;  3; 7;17;39;47;48; 1;0;(1/5);'21012';(3/3);
 1-07-1990;  5; 9;13;19;32;41;24;0;(1/5);'22011';(4/2);
27-06-1990;  4; 5;26;36;48;49; 3;0;(4/2);'20112';(2/4);
26-06-1990;  4;22;23;37;46;48;10;0;(4/2);'10212';(3/3);
25-06-1990; 10;15;18;21;30;44;29;0;(4/2);'03111';(4/2);
24-06-1990; 17;27;37;45;46;47;10;0;(1/5);'01113';(1/5);
20-06-1990;  2; 6;17;34;38;48; 4;0;(5/1);'21021';(3/3);
19-06-1990; 14;28;37;44;46;47;23;0;(4/2);'01113';(1/5);
18-06-1990; 14;16;26;30;35;44;19;0;(5/1);'02121';(2/4);
17-06-1990; 14;17;25;26;32;39;19;0;(3/3);'02220';(3/3);
13-06-1990;  1; 4; 7;15;33;40;46;0;(2/4);'31011';(4/2);
12-06-1990;  3;22;28;30;39;40;21;0;(4/2);'10221';(2/4);
11-06-1990;  2; 7;14;28;38;46;34;0;(5/1);'21111';(3/3);
10-06-1990;  5; 8;13;22;38;42;12;0;(4/2);'21111';(4/2);
 6-06-1990;  1; 4;21;26;28;31;27;0;(3/3);'20310';(3/3);
 5-06-1990;  1; 9;10;13;15;41;49;0;(1/5);'23001';(5/1);
 4-06-1990;  4;15;25;31;41;47;35;0;(1/5);'11112';(3/3);
 3-06-1990;  4;15;19;31;41;46;17;0;(2/4);'12012';(3/3);
30-05-1990;  7;16;24;29;33;43;34;0;(2/4);'11211';(3/3);
29-05-1990;  6;19;23;35;42;49;12;0;(2/4);'11112';(3/3);
28-05-1990;  6; 9;22;43;45;49; 4;0;(2/4);'20103';(3/3);
27-05-1990;  2;10;24;26;38;46;17;0;(6/0);'11211';(3/3);
23-05-1990; 16;30;32;38;44;46;23;0;(6/0);'01032';(1/5);
22-05-1990;  5; 7; 8;19;20;21; 1;0;(2/4);'31200';(6/0);
21-05-1990; 19;23;27;33;42;45;43;0;(1/5);'01212';(2/4);
20-05-1990; 19;23;24;34;40;48;12;0;(4/2);'01212';(3/3);
16-05-1990; 11;13;19;26;39;48;36;0;(2/4);'03111';(3/3);
15-05-1990; 22;26;34;39;43;48;13;0;(4/2);'00222';(1/5);
14-05-1990;  9;13;22;28;40;48;24;0;(4/2);'11202';(3/3);
13-05-1990; 28;29;33;40;47;48;26;0;(3/3);'00213';(0/6);
 9-05-1990; 10;27;28;31;43;46;38;0;(3/3);'01212';(1/5);
 8-05-1990;  9;13;23;30;43;48;28;0;(2/4);'11112';(3/3);
 7-05-1990;  6;13;16;17;26;47;23;0;(3/3);'13101';(4/2);
 6-05-1990;  3;15;19;20;33;36;43;0;(2/4);'12120';(4/2);
 2-05-1990;  1; 4; 5;18;27;45;47;0;(2/4);'31101';(4/2);
 1-05-1990;  4;12;33;36;43;49;27;0;(3/3);'11022';(2/4);
30-04-1990;  1; 3; 7;12;16;46;44;0;(3/3);'32001';(5/1);
29-04-1990;  6; 9;18;24;29;40;23;0;(4/2);'21201';(4/2);
25-04-1990; 19;26;39;40;47;48;34;0;(3/3);'01113';(1/5);
24-04-1990;  1; 2;22;36;41;42;11;0;(4/2);'20112';(3/3);
23-04-1990; 12;19;24;25;38;42;49;0;(4/2);'02211';(4/2);
22-04-1990;  9;15;25;44;46;47;48;0;(2/4);'11103';(3/3);
18-04-1990;  9;13;14;22;31;44;35;0;(3/3);'12111';(4/2);
17-04-1990;  2; 9;24;27;30;39;26;0;(3/3);'20220';(3/3);
16-04-1990;  3; 9;23;30;34;36;32;0;(3/3);'20130';(3/3);
15-04-1990; 11;17;32;38;46;49;47;0;(3/3);'02022';(2/4);
11-04-1990;  1; 4;13;19;22;32;49;0;(3/3);'22110';(5/1);
10-04-1990;  7;25;27;36;37;45;20;0;(1/5);'10221';(2/4);
 9-04-1990;  3; 9;24;27;34;45;47;0;(2/4);'20211';(3/3);
 8-04-1990;  7;10;17;25;29;46;34;0;(2/4);'12201';(4/2);
 4-04-1990;  5; 8;13;27;42;49;30;0;(2/4);'21102';(3/3);
 3-04-1990;  2;21;28;31;32;34;14;0;(4/2);'10230';(2/4);
 2-04-1990;  2; 5; 6;10;15;45;16;0;(3/3);'32001';(5/1);
 1-04-1990;  1;24;26;28;34;35;15;0;(4/2);'10320';(2/4);
28-03-1990;  1;12;22;26;34;40;35;0;(5/1);'11211';(3/3);
27-03-1990; 12;14;31;33;44;49;28;0;(3/3);'02022';(2/4);
26-03-1990;  9;12;25;35;42;47;44;0;(2/4);'11112';(3/3);
25-03-1990;  1; 3;16;30;47;49;40;0;(2/4);'21012';(3/3);
21-03-1990;  9;11;20;28;36;47;37;0;(3/3);'11211';(3/3);
20-03-1990;  6;12;23;34;48;49;21;0;(4/2);'11112';(3/3);
19-03-1990; 16;21;36;45;46;47;11;0;(3/3);'01113';(2/4);
18-03-1990;  4; 9;18;23;31;42;21;0;(3/3);'21111';(4/2);
14-03-1990;  3; 7; 9;21;22;26;31;0;(2/4);'30300';(5/1);
13-03-1990;  3; 4;11;18;25;49; 6;0;(2/4);'22101';(5/1);
12-03-1990; 27;29;36;37;44;47;25;0;(2/4);'00222';(0/6);
11-03-1990;  6;13;26;28;47;48;46;0;(4/2);'11202';(2/4);
 7-03-1990;  2; 8;16;17;30;33;44;0;(4/2);'22020';(4/2);
 6-03-1990;  1;12;13;23;39;45;15;0;(1/5);'12111';(4/2);
 5-03-1990;  8;15;21;27;39;42;45;0;(2/4);'11211';(3/3);
 4-03-1990;  7;16;21;29;34;39;43;0;(2/4);'11220';(3/3);
28-02-1990; 16;17;22;28;42;43; 4;0;(4/2);'02202';(3/3);
27-02-1990;  4; 7; 8;23;29;30;18;0;(3/3);'30210';(4/2);
26-02-1990; 10;13;17;27;41;46; 9;0;(2/4);'03102';(3/3);
25-02-1990; 14;15;19;21;30;42;16;0;(3/3);'03111';(4/2);
21-02-1990; 15;22;25;28;38;48; 1;0;(4/2);'01311';(3/3);
20-02-1990;  8;16;18;20;25;28;34;0;(5/1);'12300';(5/1);
19-02-1990; 16;25;29;31;43;46;21;0;(2/4);'01212';(2/4);
18-02-1990;  1; 5;18;27;35;40;46;0;(2/4);'21111';(3/3);
14-02-1990;  7;14;18;27;37;43;44;0;(2/4);'12111';(3/3);
13-02-1990;  2; 3; 6;43;44;45;12;0;(3/3);'30003';(3/3);
12-02-1990; 17;23;27;31;40;42;36;0;(2/4);'01212';(2/4);
11-02-1990; 14;21;28;32;34;44; 1;0;(5/1);'01221';(2/4);
 7-02-1990; 10;24;39;41;45;46;49;0;(3/3);'01113';(2/4);
 6-02-1990;  6;30;32;34;35;37;10;0;(4/2);'10050';(1/5);
 5-02-1990;  2; 4; 9;27;38;44; 5;0;(4/2);'30111';(3/3);
 4-02-1990;  1; 7;25;27;28;46; 6;0;(2/4);'20301';(3/3);
31-01-1990; 12;14;16;25;32;34;36;0;(5/1);'03120';(4/2);
30-01-1990;  4; 6; 8;28;30;38;45;0;(6/0);'30120';(3/3);
29-01-1990;  4; 7;31;32;44;49;43;0;(3/3);'20022';(2/4);
28-01-1990;  3;16;34;37;45;48;12;0;(3/3);'11022';(2/4);
24-01-1990; 18;32;35;42;47;49;12;0;(3/3);'01023';(1/5);
23-01-1990; 15;16;17;18;38;41;29;0;(3/3);'04011';(4/2);
22-01-1990;  2;24;33;34;35;40;46;0;(4/2);'10131';(2/4);
21-01-1990;  4;10;18;35;42;47; 1;0;(4/2);'12012';(3/3);
17-01-1990;  3;25;27;36;37;44;40;0;(2/4);'10221';(2/4);
16-01-1990;  1; 2; 6;29;30;40; 5;0;(4/2);'30111';(3/3);
15-01-1990;  1;10;13;27;39;42;29;0;(2/4);'12111';(3/3);
14-01-1990; 15;16;25;27;36;45;13;0;(2/4);'02211';(3/3);
10-01-1990; 13;30;34;43;46;49;15;0;(3/3);'01023';(1/5);
 9-01-1990;  8;11;14;27;33;44;29;0;(3/3);'12111';(3/3);
 8-01-1990; 13;18;20;25;30;31;44;0;(3/3);'02220';(4/2);
 7-01-1990;  5;33;41;42;43;46; 4;0;(2/4);'10014';(1/5);
 3-01-1990;  6; 7; 8;25;28;39;41;0;(3/3);'30210';(4/2);
 2-01-1990; 10;15;21;24;31;49;23;0;(2/4);'02211';(4/2);
 1-01-1990;  1;10;12;14;33;34;19;0;(4/2);'13020';(4/2);



