
26/8/2021  20:9  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 2006

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
 4-08-2006;  9;10;22;32;38;44;35;2;(5/1);'11121';(3/3);
 2-08-2006;  2; 4; 8;15;26;44;30;7;(5/1);'31101';(4/2);
 1-08-2006;  5; 8; 9;15;25;40;38;4;(2/4);'31101';(5/1);
31-07-2006;  1; 6;14;21;31;46;38;5;(3/3);'21111';(4/2);
28-07-2006;  9;33;42;44;47;48;26;3;(3/3);'10014';(1/5);
26-07-2006;  2;11;26;31;35;45;33;9;(2/4);'11121';(2/4);
25-07-2006; 11;16;23;26;35;40; 7;0;(3/3);'02211';(3/3);
24-07-2006;  3;20;26;35;40;48;17;5;(4/2);'10212';(2/4);
21-07-2006;  5;11;14;24;30;40; 4;5;(4/2);'12111';(4/2);
19-07-2006;  2; 8;30;36;40;46;38;4;(6/0);'20022';(2/4);
18-07-2006; 15;20;30;36;39;44;14;4;(4/2);'01131';(2/4);
17-07-2006;  9;27;30;37;42;44;31;2;(3/3);'10122';(1/5);
14-07-2006;  5;10;20;25;45;48;11;3;(3/3);'11202';(4/2);
12-07-2006;  2;12;15;24;28;37;46;1;(4/2);'12210';(4/2);
11-07-2006;  3;25;32;38;39;41;11;4;(2/4);'10131';(2/4);
10-07-2006; 12;14;17;40;43;47;49;2;(3/3);'03003';(3/3);
 7-07-2006;  5;29;30;34;35;40;20;8;(3/3);'10131';(1/5);
 5-07-2006; 12;18;27;32;47;48;42;7;(4/2);'02112';(2/4);
 4-07-2006;  5; 6;18;22;26;48;44;3;(5/1);'21201';(4/2);
 3-07-2006;  3;24;25;33;34;41;14;7;(2/4);'10221';(3/3);
30-06-2006; 18;20;22;28;34;40;44;8;(6/0);'01311';(3/3);
28-06-2006;  6;22;29;37;42;48;47;0;(4/2);'10212';(2/4);
27-06-2006;  2; 6;16;23;34;43;21;7;(4/2);'21111';(4/2);
26-06-2006;  8;16;27;39;45;49;20;8;(2/4);'11112';(2/4);
23-06-2006; 15;26;28;41;44;45;21;5;(3/3);'01203';(1/5);
21-06-2006;  5;22;31;32;41;44;19;0;(3/3);'10122';(2/4);
20-06-2006;  6;10;26;34;36;46;25;3;(6/0);'11121';(2/4);
19-06-2006;  2;13;15;19;27;40; 8;8;(2/4);'13101';(4/2);
16-06-2006;  2;15;20;21;25;37;46;9;(2/4);'11310';(5/1);
14-06-2006;  1; 3;12;23;34;43;36;1;(2/4);'21111';(4/2);
13-06-2006; 11;14;15;21;40;42;36;9;(3/3);'03102';(4/2);
12-06-2006;  1;14;15;22;32;38;29;0;(4/2);'12120';(4/2);
 9-06-2006;  3; 5;11;13;14;20; 2;2;(2/4);'23100';(6/0);
 7-06-2006;  8;21;32;33;35;40;43;6;(3/3);'10131';(2/4);
 6-06-2006;  1; 7;11;24;31;46;39;5;(2/4);'21111';(4/2);
 5-06-2006; 10;29;31;32;38;41; 4;4;(3/3);'01131';(1/5);
 2-06-2006;  5; 9;17;33;43;46;30;6;(1/5);'21012';(3/3);
31-05-2006; 10;13;20;26;42;44;36;2;(5/1);'02202';(3/3);
30-05-2006;  3;13;41;42;46;47;40;3;(2/4);'11004';(2/4);
29-05-2006;  1; 7;12;15;29;34; 9;0;(2/4);'22110';(4/2);
26-05-2006;  6;24;30;34;38;39;10;4;(5/1);'10140';(2/4);
24-05-2006;  3; 5;16;22;28;29;49;2;(3/3);'21300';(4/2);
23-05-2006;  2; 3;12;27;29;32;42;0;(3/3);'21210';(3/3);
22-05-2006; 17;34;42;43;45;49; 4;3;(2/4);'01014';(1/5);
19-05-2006; 11;19;32;38;39;46;41;0;(3/3);'02031';(2/4);
17-05-2006;  4; 8;13;22;36;44;49;0;(5/1);'21111';(4/2);
16-05-2006; 17;29;30;33;36;45;32;3;(2/4);'01131';(1/5);
15-05-2006; 12;16;17;23;33;35;24;6;(2/4);'03120';(4/2);
12-05-2006;  2;16;27;33;35;36;18;6;(3/3);'11130';(2/4);
10-05-2006;  5;13;21;25;30;48;27;1;(2/4);'11211';(4/2);
 9-05-2006;  2; 5; 6;33;41;49;12;4;(2/4);'30012';(3/3);
 8-05-2006;  8;27;29;31;33;48;20;4;(2/4);'10221';(1/5);
 5-05-2006; 15;16;28;30;31;45;36;8;(3/3);'02121';(2/4);
 3-05-2006; 23;25;26;31;45;46;41;6;(2/4);'00312';(2/4);
 2-05-2006;  5; 8;27;34;40;42;47;6;(4/2);'20112';(2/4);
 1-05-2006; 13;19;25;37;46;49;48;5;(1/5);'02112';(3/3);
28-04-2006;  5;17;29;33;46;47;18;8;(1/5);'11112';(2/4);
26-04-2006; 24;25;26;28;35;40; 3;1;(4/2);'00411';(2/4);
25-04-2006; 15;29;34;37;42;44;36;0;(3/3);'01122';(1/5);
24-04-2006;  4; 9;17;18;22;29; 7;6;(3/3);'22200';(5/1);
21-04-2006;  1; 6;11;20;37;46;25;5;(3/3);'21111';(4/2);
19-04-2006;  8;11;26;31;33;42;24;9;(3/3);'11121';(2/4);
18-04-2006; 16;19;21;28;29;30;17;1;(3/3);'02310';(3/3);
17-04-2006;  2; 7;17;29;32;42;16;0;(3/3);'21111';(3/3);
14-04-2006;  1; 8;11;29;39;45;38;6;(1/5);'21111';(3/3);
12-04-2006;  3; 5;19;25;28;41;20;2;(1/5);'21201';(4/2);
11-04-2006;  9;21;32;43;45;49;35;1;(1/5);'10113';(2/4);
10-04-2006;  5; 6;19;22;36;38;44;4;(4/2);'21120';(4/2);
 7-04-2006; 10;12;16;25;34;38;20;8;(5/1);'03120';(4/2);
 5-04-2006;  2; 3; 4; 9;28;36;27;5;(4/2);'40110';(4/2);
 4-04-2006;  6; 8;16;17;21;25; 2;6;(3/3);'22200';(6/0);
 3-04-2006; 31;34;38;39;42;44;48;6;(4/2);'00042';(0/6);
31-03-2006;  5; 8;11;16;27;33;39;4;(2/4);'22110';(4/2);
29-03-2006;  2;20;23;41;43;47; 3;9;(2/4);'10203';(3/3);
28-03-2006;  5; 8;14;17;46;49;12;5;(3/3);'22002';(4/2);
27-03-2006;  1; 6;26;34;35;44;13;1;(4/2);'20121';(2/4);
24-03-2006;  4; 6;18;33;37;45;29;1;(3/3);'21021';(3/3);
22-03-2006; 14;19;30;33;46;49;24;8;(3/3);'02022';(2/4);
21-03-2006;  7;25;33;34;47;48;10;8;(2/4);'10122';(2/4);
20-03-2006; 11;12;27;38;39;41;25;4;(2/4);'02121';(2/4);
17-03-2006;  2;15;19;21;31;48;33;4;(2/4);'12111';(4/2);
15-03-2006;  6; 8;23;29;35;36;31;7;(3/3);'20220';(3/3);
14-03-2006; 10;13;19;29;33;38;30;2;(2/4);'03120';(3/3);
13-03-2006; 17;24;26;29;35;45;30;9;(2/4);'01311';(2/4);
10-03-2006;  3;10;17;19;20;27;16;8;(2/4);'13200';(5/1);
 8-03-2006;  2;11;30;39;46;49;15;3;(3/3);'11022';(2/4);
 7-03-2006;  5; 9;14;19;28;45;12;3;(2/4);'22101';(4/2);
 6-03-2006;  4;10;22;24;41;47;21;5;(4/2);'11202';(4/2);
 3-03-2006;  5;12;25;34;45;49;22;4;(2/4);'11112';(3/3);
 1-03-2006; 21;22;33;38;43;45; 1;6;(2/4);'00222';(2/4);
28-02-2006;  4;13;14;15;17;33;41;8;(2/4);'14010';(5/1);
27-02-2006;  3; 4;18;22;43;48;33;3;(4/2);'21102';(4/2);
24-02-2006;  5;17;18;26;32;36;43;7;(4/2);'12120';(3/3);
22-02-2006;  7;16;21;27;32;42;44;2;(3/3);'11211';(3/3);
21-02-2006;  5;27;30;40;42;48; 3;2;(4/2);'10113';(1/5);
20-02-2006; 10;20;21;28;29;44;35;0;(4/2);'01401';(3/3);
17-02-2006;  4; 5;12;19;35;45;27;8;(2/4);'22011';(4/2);
15-02-2006;  6;12;25;27;34;45;43;2;(3/3);'11211';(3/3);
14-02-2006;  1; 5;16;23;26;44;28;4;(3/3);'21201';(4/2);
13-02-2006;  2; 4; 7;13;20;33;12;9;(3/3);'31110';(5/1);
10-02-2006;  6;13;16;20;34;39; 5;4;(4/2);'12120';(4/2);
 8-02-2006;  8;15;32;43;46;47;19;6;(3/3);'11013';(2/4);
 7-02-2006;  6;13;27;40;41;47; 3;8;(2/4);'11103';(2/4);
 6-02-2006;  6;10;16;38;39;42;17;4;(5/1);'12021';(3/3);
 3-02-2006; 12;13;15;16;41;46;33;6;(3/3);'04002';(4/2);
 1-02-2006;  2; 3;21;30;31;47;33;2;(2/4);'20121';(3/3);
31-01-2006;  2; 5;16;20;34;43;46;0;(4/2);'21111';(4/2);
30-01-2006;  4;16;20;24;39;46;37;1;(5/1);'11211';(4/2);
27-01-2006;  1; 6;11;46;47;48;37;3;(3/3);'21003';(3/3);
25-01-2006; 10;15;20;32;41;44;16;8;(4/2);'02112';(3/3);
24-01-2006;  6; 9;14;17;28;41;13;4;(3/3);'22101';(4/2);
23-01-2006;  2;11;19;31;33;39;27;5;(1/5);'12030';(3/3);
20-01-2006;  8;10;19;33;35;45;16;6;(2/4);'12021';(3/3);
18-01-2006;  4; 5;22;25;40;44;43;0;(4/2);'20202';(4/2);
17-01-2006;  2; 3;27;32;43;45;31;5;(2/4);'20112';(2/4);
16-01-2006; 11;15;24;39;45;48;22;3;(2/4);'02112';(3/3);
13-01-2006;  7;13;29;38;47;48;32;9;(2/4);'11112';(2/4);
11-01-2006;  7;20;26;42;45;49;29;7;(3/3);'10203';(2/4);
10-01-2006; 14;19;24;25;28;37;22;7;(3/3);'02310';(4/2);
 9-01-2006;  8;11;14;16;20;49;41;1;(4/2);'13101';(5/1);
 6-01-2006;  7;11;13;15;29;40;28;2;(1/5);'13101';(4/2);
 4-01-2006;  7;12;19;27;29;30;42;7;(2/4);'12210';(3/3);
 3-01-2006; 18;20;22;27;39;42;16;5;(4/2);'01311';(3/3);
 2-01-2006;  1; 4;14;34;41;47;29;5;(3/3);'21012';(3/3);



