
26/8/2021  20:9  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 2014

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
14-10-2014;  1; 5;27;37;38;44;39;0;(2/4);'20121';(2/4);
13-10-2014;  6;17;19;28;37;44;41;6;(3/3);'12111';(3/3);
10-10-2014;  5;18;21;25;36;43; 6;5;(2/4);'11211';(4/2);
 8-10-2014;  1; 2;12;20;21;36;48;0;(4/2);'21210';(5/1);
 7-10-2014; 12;14;16;17;27;35;18;6;(3/3);'04110';(4/2);
 6-10-2014;  1; 2;11;24;43;48;14;7;(3/3);'21102';(4/2);
 3-10-2014;  3;16;41;42;47;48;20;2;(3/3);'11004';(2/4);
 1-10-2014;  3; 5;24;28;37;40;35;4;(3/3);'20211';(3/3);
30-09-2014;  5;12;13;14;18;34;44;0;(4/2);'14010';(5/1);
29-09-2014;  6;11;16;22;27;28;45;1;(4/2);'12300';(4/2);
26-09-2014; 11;18;20;27;42;44;24;7;(4/2);'02202';(3/3);
24-09-2014; 10;16;23;42;44;47;45;5;(4/2);'02103';(3/3);
23-09-2014; 13;17;29;30;36;41;44;0;(2/4);'02121';(2/4);
22-09-2014;  1; 4;11;17;22;31;49;6;(2/4);'22110';(5/1);
19-09-2014; 19;22;27;29;33;46;35;9;(2/4);'01311';(2/4);
17-09-2014;  1; 7; 8;20;23;39;46;2;(2/4);'30210';(5/1);
16-09-2014; 22;26;32;36;41;44;17;7;(5/1);'00222';(1/5);
15-09-2014;  1; 7;22;38;41;44;35;4;(3/3);'20112';(3/3);
12-09-2014;  7;13;22;29;39;45;40;9;(1/5);'11211';(3/3);
10-09-2014; 11;30;31;33;40;43;29;8;(2/4);'01032';(1/5);
 9-09-2014;  7;10;20;37;38;46;31;6;(4/2);'11121';(3/3);
 8-09-2014;  8;15;28;41;46;48; 7;8;(4/2);'11103';(2/4);
 5-09-2014;  4;18;20;22;36;38;45;4;(6/0);'11220';(4/2);
 3-09-2014; 14;21;23;27;28;47; 9;4;(2/4);'01401';(3/3);
 2-09-2014;  7;10;26;30;32;39;21;6;(4/2);'11130';(2/4);
 1-09-2014;  3;10;33;36;38;39;20;5;(3/3);'11040';(2/4);
29-08-2014;  9;16;22;37;39;49;40;3;(2/4);'11121';(3/3);
27-08-2014; 11;19;25;35;43;48;17;4;(1/5);'02112';(3/3);
26-08-2014; 11;18;19;25;43;49;45;4;(1/5);'03102';(4/2);
25-08-2014;  1; 5;40;42;46;47;38;9;(3/3);'20004';(2/4);
22-08-2014;  3; 5; 9;12;22;25; 4;2;(2/4);'31200';(6/0);
20-08-2014;  6;13;16;28;41;44;45;4;(4/2);'12102';(3/3);
19-08-2014;  5;13;14;29;30;41;42;7;(2/4);'12111';(3/3);
18-08-2014;  6;16;25;27;46;49;44;3;(3/3);'11202';(3/3);
15-08-2014; 11;16;20;24;34;35;38;4;(4/2);'02220';(4/2);
13-08-2014;  6;17;22;23;25;30; 7;8;(3/3);'11310';(5/1);
12-08-2014; 24;28;34;37;39;42;45;5;(4/2);'00231';(1/5);
11-08-2014;  2; 3;25;37;45;49;38;9;(1/5);'20112';(3/3);
 8-08-2014; 10;32;40;44;45;49;48;4;(4/2);'01014';(1/5);
 6-08-2014;  5;10;20;36;42;43;19;8;(4/2);'11112';(3/3);
 5-08-2014; 15;26;31;32;33;42;49;8;(3/3);'01131';(1/5);
 4-08-2014;  6; 7;12;40;42;48;30;7;(5/1);'21003';(3/3);
 1-08-2014;  8;11;20;31;33;45;34;2;(2/4);'11121';(3/3);
30-07-2014;  7;11;28;37;43;49;15;5;(1/5);'11112';(2/4);
29-07-2014;  2;17;38;40;41;44;23;1;(4/2);'11013';(2/4);
28-07-2014; 16;17;30;38;40;46;33;2;(5/1);'02022';(2/4);
25-07-2014;  6;16;26;39;40;44; 5;8;(5/1);'11112';(2/4);
23-07-2014;  1;10;22;40;44;46;40;3;(5/1);'11103';(3/3);
22-07-2014;  4;16;17;19;38;46;18;5;(4/2);'13011';(4/2);
21-07-2014;  1;17;18;21;33;43;30;4;(1/5);'12111';(4/2);
18-07-2014;  8;12;21;22;39;43; 1;1;(3/3);'11211';(4/2);
16-07-2014;  5;16;19;25;48;49;18;9;(2/4);'12102';(4/2);
15-07-2014;  2;11;15;25;36;44;33;0;(3/3);'12111';(4/2);
14-07-2014;  9;21;27;30;41;43;22;7;(1/5);'10212';(2/4);
11-07-2014; 12;15;18;19;24;42; 6;4;(4/2);'04101';(5/1);
 9-07-2014;  1; 6; 7; 9;14;23;19;1;(2/4);'41100';(6/0);
 8-07-2014;  4; 7;14;33;40;46;35;7;(4/2);'21012';(3/3);
 7-07-2014; 11;19;29;32;35;47; 6;7;(1/5);'02121';(2/4);
 4-07-2014; 12;17;22;35;37;44;13;9;(3/3);'02121';(3/3);
 2-07-2014;  2; 9;26;36;39;41;28;3;(3/3);'20121';(2/4);
 1-07-2014;  3;21;29;33;39;45;19;0;(0/6);'10221';(2/4);
30-06-2014;  4;26;32;36;39;45;40;9;(4/2);'10131';(1/5);
27-06-2014;  8;23;24;27;28;32;48;0;(4/2);'10410';(3/3);
25-06-2014;  1; 8;16;27;31;38;45;8;(3/3);'21120';(3/3);
24-06-2014;  5; 9;23;24;42;49;12;1;(2/4);'20202';(4/2);
23-06-2014;  7;12;16;20;30;39;44;2;(4/2);'12120';(4/2);
20-06-2014;  5; 8;33;38;42;48;21;7;(4/2);'20022';(2/4);
18-06-2014;  1;18;36;37;38;43;30;0;(3/3);'11031';(2/4);
17-06-2014; 10;16;17;19;22;36;33;8;(4/2);'04110';(5/1);
16-06-2014; 19;26;42;43;44;46;15;7;(4/2);'01104';(1/5);
13-06-2014;  8;27;34;36;38;39;20;5;(4/2);'10140';(1/5);
11-06-2014;  8;16;19;22;25;47;21;7;(3/3);'12201';(5/1);
10-06-2014;  1; 3;10;32;33;48;46;9;(3/3);'21021';(3/3);
 9-06-2014;  1;14;30;36;38;42;29;0;(5/1);'11031';(2/4);
 6-06-2014; 12;18;22;26;31;37; 9;6;(4/2);'02220';(3/3);
 4-06-2014;  2; 7;14;25;37;48;10;2;(3/3);'21111';(4/2);
 3-06-2014; 22;23;30;33;35;41;20;8;(2/4);'00231';(2/4);
 2-06-2014;  7;32;36;44;47;49;43;3;(3/3);'10023';(1/5);
30-05-2014;  7;25;26;27;31;44;45;9;(2/4);'10311';(2/4);
28-05-2014;  4;11;12;18;22;33;34;8;(4/2);'13110';(5/1);
27-05-2014;  1;10;33;34;35;47;38;1;(2/4);'11031';(2/4);
26-05-2014; 10;16;30;32;43;48; 9;1;(5/1);'02022';(2/4);
23-05-2014; 12;13;20;35;37;48; 1;4;(3/3);'02121';(3/3);
21-05-2014; 18;22;27;30;43;45;37;5;(3/3);'01212';(2/4);
20-05-2014;  6; 8;17;36;38;47;14;5;(4/2);'21021';(3/3);
19-05-2014;  1; 3; 8;11;14;48;27;7;(3/3);'32001';(5/1);
16-05-2014; 13;15;26;27;28;40;45;1;(3/3);'02301';(2/4);
14-05-2014; 19;20;24;33;39;46;42;6;(3/3);'01221';(3/3);
13-05-2014;  5;11;28;33;34;41;44;4;(2/4);'11121';(2/4);
12-05-2014;  1; 3;24;31;34;44;20;4;(3/3);'20121';(3/3);
 9-05-2014;  6;10;19;20;42;46;14;3;(5/1);'12102';(4/2);
 7-05-2014;  5;10;18;32;37;42;29;1;(4/2);'12021';(3/3);
 6-05-2014;  1;14;38;39;42;44;18;6;(4/2);'11022';(2/4);
 5-05-2014;  1; 4; 9;23;43;44;31;4;(2/4);'30102';(4/2);
 2-05-2014;  8;15;27;35;40;44;30;5;(3/3);'11112';(2/4);
30-04-2014;  4;23;24;25;29;39;14;5;(2/4);'10410';(4/2);
29-04-2014;  1; 3; 6;10;11;25;43;1;(2/4);'32100';(6/0);
28-04-2014;  8;10;11;28;32;39;17;7;(4/2);'12120';(3/3);
25-04-2014;  2;15;36;38;42;44;14;0;(5/1);'11022';(2/4);
23-04-2014;  5; 6;20;31;39;40; 1;3;(3/3);'20121';(3/3);
22-04-2014; 14;15;17;18;20;32;35;3;(4/2);'04110';(5/1);
21-04-2014;  2;22;30;38;47;49;43;8;(4/2);'10122';(2/4);
18-04-2014; 14;19;24;28;29;37;35;0;(3/3);'02310';(3/3);
16-04-2014; 13;19;27;35;38;39;31;0;(1/5);'02130';(2/4);
15-04-2014;  5; 6;21;30;36;43; 7;8;(3/3);'20121';(3/3);
14-04-2014;  8;10;19;22;34;47; 9;8;(4/2);'12111';(4/2);
11-04-2014;  1;13;30;31;34;45;23;1;(2/4);'11031';(2/4);
 9-04-2014;  5;18;31;34;42;46; 7;0;(4/2);'11022';(2/4);
 8-04-2014;  1; 6;15;30;33;42;41;1;(3/3);'21021';(3/3);
 7-04-2014;  7;20;25;34;36;41;15;7;(3/3);'10221';(3/3);
 4-04-2014;  9;21;27;28;36;49;25;6;(2/4);'10311';(2/4);
 2-04-2014;  5; 8;15;25;28;45;44;2;(2/4);'21201';(4/2);
 1-04-2014;  1; 5; 8;12;19;27;22;6;(2/4);'32100';(5/1);
31-03-2014;  7;16;17;26;35;47;25;4;(2/4);'12111';(3/3);
28-03-2014; 13;26;27;31;33;45; 2;0;(1/5);'01221';(1/5);
26-03-2014;  1;20;23;37;44;48;45;3;(3/3);'10212';(3/3);
25-03-2014;  5;31;34;36;42;47;10;3;(3/3);'10032';(1/5);
24-03-2014;  7; 9;21;30;34;38;24;6;(3/3);'20130';(3/3);
21-03-2014;  3;10;25;36;41;48; 2;2;(3/3);'11112';(3/3);
19-03-2014;  5; 7;26;33;36;44; 8;0;(3/3);'20121';(2/4);
18-03-2014;  3;14;15;32;36;49;48;0;(3/3);'12021';(3/3);
17-03-2014;  9;13;24;39;47;49;29;0;(1/5);'11112';(3/3);
14-03-2014;  4;21;35;38;41;44;22;9;(3/3);'10122';(2/4);
12-03-2014;  1; 9;18;24;30;40;48;3;(4/2);'21111';(4/2);
11-03-2014;  7; 9;19;24;42;47;35;8;(2/4);'21102';(4/2);
10-03-2014;  3;12;15;25;37;43;29;2;(1/5);'12111';(4/2);
 7-03-2014; 13;19;31;41;44;47; 1;8;(1/5);'02013';(2/4);
 5-03-2014;  4;15;17;28;29;39; 2;7;(2/4);'12210';(3/3);
 4-03-2014;  3; 5; 7;22;34;35; 2;1;(2/4);'30120';(4/2);
 3-03-2014; 10;14;15;25;33;34;29;5;(3/3);'03120';(4/2);
28-02-2014;  8;17;18;30;33;34;10;3;(4/2);'12030';(3/3);
26-02-2014; 16;26;27;40;43;46; 6;4;(4/2);'01203';(1/5);
25-02-2014;  3;13;15;18;25;33;10;2;(1/5);'13110';(5/1);
24-02-2014;  2;11;29;30;32;45; 9;8;(3/3);'11121';(2/4);
21-02-2014;  1;15;35;36;37;40;32;1;(2/4);'11031';(2/4);
19-02-2014; 18;28;30;31;34;40;12;1;(5/1);'01131';(1/5);
18-02-2014;  5;15;29;33;40;42; 6;0;(2/4);'11112';(2/4);
17-02-2014;  1; 3;26;27;30;47;14;6;(2/4);'20211';(2/4);
14-02-2014; 21;26;27;30;34;41;39;0;(3/3);'00321';(1/5);
12-02-2014;  2;31;35;36;41;44; 4;9;(3/3);'10032';(1/5);
11-02-2014; 23;24;30;32;37;46;38;2;(4/2);'00231';(2/4);
10-02-2014;  2; 9;18;19;20;26;14;8;(4/2);'22200';(5/1);
 7-02-2014;  4; 9;25;31;38;41; 2;8;(2/4);'20121';(3/3);
 5-02-2014;  4; 9;24;33;37;48;49;6;(3/3);'20121';(3/3);
 4-02-2014; 18;23;29;30;36;43;28;2;(3/3);'01221';(2/4);
 3-02-2014;  3;10;34;35;40;42;26;9;(4/2);'11022';(2/4);
31-01-2014;  7; 8;17;18;29;37;47;9;(2/4);'22110';(4/2);
29-01-2014; 26;28;31;34;35;36;33;7;(4/2);'00240';(0/6);
28-01-2014;  8; 9;21;34;35;41;29;6;(2/4);'20121';(3/3);
27-01-2014;  7;28;30;34;43;49;46;5;(3/3);'10122';(1/5);
24-01-2014; 12;16;34;45;47;49;22;5;(3/3);'02013';(2/4);
22-01-2014;  4;20;25;31;42;43;14;1;(3/3);'10212';(3/3);
21-01-2014; 10;12;23;31;40;42;46;4;(4/2);'02112';(3/3);
20-01-2014; 20;27;31;32;34;45;49;3;(3/3);'00231';(1/5);
17-01-2014; 21;23;25;32;40;43;18;2;(2/4);'00312';(3/3);
15-01-2014;  7;11;31;37;38;43;47;2;(1/5);'11031';(2/4);
14-01-2014; 15;23;25;29;32;38;48;9;(2/4);'01320';(3/3);
13-01-2014;  3; 7;20;24;26;46; 1;6;(4/2);'20301';(4/2);
10-01-2014;  1;12;16;26;32;46; 6;6;(5/1);'12111';(3/3);
 8-01-2014;  7;19;32;36;40;44;23;7;(4/2);'11022';(2/4);
 7-01-2014;  5; 8;22;27;31;35; 7;7;(2/4);'20220';(3/3);
 6-01-2014;  2; 3;13;24;30;32;40;5;(4/2);'21120';(4/2);
 3-01-2014;  5;10;29;44;45;46;31;1;(3/3);'11103';(2/4);
 1-01-2014;  6;14;36;38;42;48;30;4;(6/0);'11022';(2/4);



