
26/8/2021  20:8  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 1998

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
 5-10-1998;  1; 3; 4;26;40;47;42;1;(3/3);'30102';(3/3);
 2-10-1998; 15;33;34;38;44;47;11;3;(3/3);'01032';(1/5);
30-09-1998; 12;16;25;31;45;48;11;1;(3/3);'02112';(3/3);
29-09-1998;  9;15;23;38;42;47;49;5;(2/4);'11112';(3/3);
28-09-1998;  1; 3;12;14;15;38;42;8;(3/3);'23010';(5/1);
25-09-1998;  3;30;31;35;40;49;29;0;(2/4);'10032';(1/5);
23-09-1998;  1;16;20;27;28;45;13;4;(3/3);'11301';(3/3);
22-09-1998;  1; 7;16;19;22;41;37;0;(2/4);'22101';(5/1);
21-09-1998; 24;31;38;39;41;48;37;8;(3/3);'00132';(1/5);
18-09-1998;  2; 9;23;26;34;45; 4;4;(3/3);'20211';(3/3);
16-09-1998;  1; 6;20;22;38;44;27;2;(5/1);'20211';(4/2);
15-09-1998;  2; 4; 6;11;14;35;23;8;(4/2);'32010';(5/1);
14-09-1998;  4;13;19;20;44;47;10;4;(3/3);'12102';(4/2);
11-09-1998; 16;19;30;31;36;43; 6;7;(3/3);'02031';(2/4);
 9-09-1998;  2; 4; 9;20;26;31;38;9;(4/2);'30210';(4/2);
 8-09-1998; 17;21;26;30;48;49;22;7;(3/3);'01212';(2/4);
 7-09-1998;  1; 3;20;22;23;38;12;0;(3/3);'20310';(5/1);
 4-09-1998; 12;14;20;26;45;49;28;8;(4/2);'02202';(3/3);
 2-09-1998;  5; 7; 9;15;42;48;11;6;(2/4);'31002';(4/2);
 1-09-1998;  1; 2; 4;30;39;43;42;4;(3/3);'30021';(3/3);
31-08-1998; 13;17;19;31;37;38;49;9;(1/5);'03030';(3/3);
28-08-1998;  7;16;17;20;22;36;33;4;(4/2);'12210';(5/1);
26-08-1998; 16;25;33;35;36;43;10;9;(2/4);'01131';(2/4);
25-08-1998;  4; 5; 7;10;23;45;39;0;(2/4);'31101';(5/1);
24-08-1998; 16;27;33;40;46;48;29;0;(4/2);'01113';(1/5);
21-08-1998; 13;21;24;25;32;39; 8;2;(2/4);'01320';(4/2);
19-08-1998; 12;13;34;37;40;44;10;4;(4/2);'02022';(2/4);
18-08-1998; 11;25;38;43;44;49;47;7;(2/4);'01113';(2/4);
17-08-1998;  4;11;23;32;33;43;13;0;(2/4);'11121';(3/3);
14-08-1998;  3;12;18;43;44;47;10;0;(3/3);'12003';(3/3);
12-08-1998;  7;14;22;32;34;38;11;5;(5/1);'11130';(3/3);
11-08-1998; 13;18;25;28;36;42;22;8;(4/2);'02211';(3/3);
10-08-1998;  5;17;21;27;29;36;49;6;(1/5);'11310';(3/3);
 7-08-1998;  7; 9;23;25;40;41;47;7;(1/5);'20202';(4/2);
 5-08-1998;  4;12;14;20;27;44;34;6;(5/1);'12201';(4/2);
 4-08-1998;  9;10;25;27;35;41;34;2;(1/5);'11211';(3/3);
 3-08-1998;  9;13;32;34;36;43;39;6;(3/3);'11031';(2/4);
31-07-1998;  4;18;33;34;35;47; 7;1;(3/3);'11031';(2/4);
29-07-1998;  3;11;13;32;43;49;24;6;(1/5);'12012';(3/3);
28-07-1998;  2;10;18;34;36;39;45;1;(5/1);'12030';(3/3);
27-07-1998;  3;15;21;26;29;37;32;6;(1/5);'11310';(3/3);
24-07-1998; 13;17;31;39;47;48; 3;5;(1/5);'02022';(2/4);
22-07-1998;  1; 3;16;24;26;47;45;9;(3/3);'21201';(4/2);
21-07-1998; 24;34;39;45;46;49; 3;2;(3/3);'00123';(1/5);
20-07-1998;  5; 7;11;12;22;29;39;4;(2/4);'22200';(5/1);
17-07-1998;  8;13;20;27;38;41;37;6;(3/3);'11211';(3/3);
15-07-1998;  4; 8;13;35;38;45; 9;0;(3/3);'21021';(3/3);
14-07-1998; 12;14;17;26;36;39;22;1;(4/2);'03120';(3/3);
13-07-1998;  2; 7; 9;10;16;38;18;3;(4/2);'32010';(5/1);
10-07-1998; 13;16;31;34;41;44; 5;6;(3/3);'02022';(2/4);
 8-07-1998;  4;12;13;22;25;48; 2;6;(4/2);'12201';(5/1);
 7-07-1998;  8;14;26;33;36;48; 4;5;(5/1);'11121';(2/4);
 6-07-1998;  2;12;26;35;42;48;29;0;(5/1);'11112';(2/4);
 3-07-1998;  2; 6;11;25;42;44;28;9;(4/2);'21102';(4/2);
 1-07-1998;  1;18;21;43;44;45;10;3;(2/4);'11103';(3/3);
30-06-1998; 18;24;34;40;42;45;10;2;(5/1);'01113';(2/4);
29-06-1998; 14;22;24;26;38;47;49;4;(5/1);'01311';(3/3);
26-06-1998;  7; 9;15;22;41;49;27;7;(1/5);'21102';(4/2);
24-06-1998;  2; 4; 8;16;27;29;22;6;(4/2);'31200';(4/2);
23-06-1998;  5; 8;17;25;32;41;47;5;(2/4);'21111';(4/2);
22-06-1998;  4; 5;15;17;34;35;25;4;(2/4);'22020';(4/2);
19-06-1998;  1; 6; 7;12;23;36;19;0;(3/3);'31110';(5/1);
17-06-1998; 17;19;22;32;38;47;39;1;(3/3);'02121';(3/3);
16-06-1998; 14;23;26;33;37;46;34;9;(3/3);'01221';(2/4);
15-06-1998; 13;19;27;30;35;36;46;6;(2/4);'02130';(2/4);
12-06-1998;  1; 4; 7; 8;28;44;35;0;(4/2);'40101';(4/2);
10-06-1998;  8;12;25;26;27;32; 4;9;(4/2);'11310';(3/3);
 9-06-1998;  1;14;20;21;27;30; 9;7;(3/3);'11310';(4/2);
 8-06-1998; 16;20;26;33;36;42; 5;6;(5/1);'01221';(2/4);
 5-06-1998;  1;16;18;32;33;34;28;0;(4/2);'12030';(3/3);
 3-06-1998; 12;13;23;24;37;42;29;1;(3/3);'02211';(4/2);
 2-06-1998;  2; 3; 4;17;37;44;34;4;(3/3);'31011';(4/2);
 1-06-1998;  9;20;21;37;38;49;23;6;(2/4);'10221';(3/3);
29-05-1998; 18;22;25;40;44;48; 7;8;(5/1);'01203';(3/3);
27-05-1998; 23;26;30;36;46;49;28;3;(4/2);'00222';(1/5);
26-05-1998;  8; 9;33;34;39;42;21;7;(3/3);'20031';(2/4);
25-05-1998;  4;31;34;42;48;49;47;1;(4/2);'10023';(1/5);
22-05-1998; 19;27;34;35;42;48;22;8;(3/3);'01122';(1/5);
20-05-1998;  5;19;22;29;32;40; 6;8;(3/3);'11211';(3/3);
19-05-1998;  3;11;15;33;45;47; 2;3;(0/6);'12012';(3/3);
18-05-1998;  4;17;22;42;44;46;13;8;(5/1);'11103';(3/3);
15-05-1998; 12;15;24;25;28;46;29;2;(4/2);'02301';(4/2);
13-05-1998; 12;14;21;25;30;32;28;1;(4/2);'02220';(4/2);
12-05-1998; 10;16;30;33;40;48;39;1;(5/1);'02022';(2/4);
11-05-1998;  6;15;16;23;37;47;22;3;(2/4);'12111';(4/2);
 8-05-1998;  3;11;12;29;38;45;46;5;(2/4);'12111';(3/3);
 6-05-1998;  2; 5; 8; 9;23;27; 4;4;(2/4);'40200';(5/1);
 5-05-1998; 17;25;36;37;41;46;23;7;(2/4);'01122';(2/4);
 4-05-1998;  4; 5;16;36;37;49;31;0;(3/3);'21021';(3/3);
 1-05-1998;  4;14;21;23;37;44; 3;6;(3/3);'11211';(4/2);
29-04-1998;  9;11;13;26;34;45;33;2;(2/4);'12111';(3/3);
28-04-1998; 19;20;23;29;39;41;17;9;(1/5);'01311';(3/3);
27-04-1998;  5; 7;10;21;27;47;48;7;(1/5);'21201';(4/2);
24-04-1998;  5;20;24;26;30;36;29;0;(5/1);'10320';(3/3);
22-04-1998;  1; 7;10;24;36;37;35;2;(3/3);'21120';(4/2);
21-04-1998;  3;15;19;22;25;31;42;0;(1/5);'12210';(5/1);
20-04-1998;  3; 7;10;15;18;28;36;9;(3/3);'23100';(5/1);
17-04-1998;  1; 8; 9;32;35;44;12;3;(3/3);'30021';(3/3);
15-04-1998;  1; 4; 6; 9;29;38;49;7;(3/3);'40110';(4/2);
14-04-1998;  3; 5;13;21;29;35;26;8;(0/6);'21210';(4/2);
13-04-1998; 14;19;22;29;35;49;45;0;(2/4);'02211';(3/3);
10-04-1998;  4;14;20;32;34;43;36;3;(5/1);'11121';(3/3);
 8-04-1998; 12;14;16;20;27;40;48;2;(5/1);'03201';(4/2);
 7-04-1998;  6;11;12;17;26;29;31;8;(3/3);'13200';(4/2);
 6-04-1998;  6; 7;23;25;26;44; 1;3;(3/3);'20301';(4/2);
 3-04-1998; 13;30;32;34;38;48;31;2;(5/1);'01041';(1/5);
 1-04-1998;  3;10;14;25;33;44; 7;5;(3/3);'12111';(4/2);
31-03-1998;  9;10;16;28;31;41;37;9;(3/3);'12111';(3/3);
30-03-1998; 15;16;30;42;44;46;25;9;(5/1);'02013';(2/4);
27-03-1998;  2; 8;24;30;43;48;42;0;(5/1);'20112';(3/3);
25-03-1998;  3; 8; 9;27;29;41;43;8;(1/5);'30201';(3/3);
24-03-1998; 10;17;19;21;33;34;25;9;(2/4);'03120';(4/2);
23-03-1998; 10;31;33;38;44;45;46;7;(3/3);'01032';(1/5);
20-03-1998;  3;14;24;27;29;44;49;4;(3/3);'11301';(3/3);
18-03-1998; 11;18;24;26;39;48;44;4;(4/2);'02211';(3/3);
17-03-1998; 22;24;31;32;38;46;37;6;(5/1);'00231';(2/4);
16-03-1998;  5;18;24;26;33;48;42;0;(4/2);'11211';(3/3);
13-03-1998; 16;29;32;45;46;49;15;8;(3/3);'01113';(1/5);
11-03-1998;  2; 3;12;28;42;45;37;7;(4/2);'21102';(3/3);
10-03-1998; 11;31;34;41;43;44; 2;9;(2/4);'01023';(1/5);
 9-03-1998; 10;21;22;32;44;49;47;3;(4/2);'01212';(3/3);
 6-03-1998; 20;25;36;41;43;45;14;3;(2/4);'00213';(2/4);
 4-03-1998;  2; 6; 9;38;41;46;35;8;(4/2);'30012';(3/3);
 3-03-1998; 10;20;26;29;42;43;36;3;(4/2);'01302';(2/4);
 2-03-1998;  2;28;39;40;43;49; 5;6;(3/3);'10113';(1/5);
27-02-1998; 14;18;29;32;35;37;22;7;(3/3);'02130';(2/4);
25-02-1998;  4;28;31;33;34;48;46;3;(4/2);'10131';(1/5);
24-02-1998;  5;18;21;22;27;32;48;6;(3/3);'11310';(4/2);
23-02-1998;  1; 2;12;27;42;45;14;9;(3/3);'21102';(3/3);
20-02-1998;  1; 4;13;23;26;44;41;7;(3/3);'21201';(4/2);
18-02-1998; 11;25;28;32;35;48;46;8;(3/3);'01221';(2/4);
17-02-1998;  1; 5;17;34;42;44;10;1;(3/3);'21012';(3/3);
16-02-1998; 11;12;19;35;36;43;41;6;(2/4);'03021';(3/3);
13-02-1998;  1; 5;13;16;28;37;43;6;(2/4);'22110';(4/2);
11-02-1998; 20;44;45;47;48;49;35;0;(3/3);'00105';(1/5);
10-02-1998;  9;14;15;24;26;28;30;8;(4/2);'12300';(4/2);
 9-02-1998; 14;19;22;26;29;44;28;2;(4/2);'02301';(3/3);
 6-02-1998;  6; 9;12;15;23;45;31;8;(2/4);'22101';(5/1);
 4-02-1998;  5;10;19;21;27;29;30;4;(1/5);'12300';(4/2);
 3-02-1998;  2; 9;35;37;45;48;36;4;(2/4);'20022';(2/4);
 2-02-1998;  9;14;21;23;26;42;17;0;(3/3);'11301';(4/2);
30-01-1998; 11;17;18;27;42;48;34;9;(3/3);'03102';(3/3);
28-01-1998; 12;19;32;37;39;40;42;7;(3/3);'02031';(2/4);
27-01-1998;  1;19;20;23;31;44;35;8;(2/4);'11211';(4/2);
26-01-1998;  3;11;19;24;27;41;38;1;(1/5);'12201';(4/2);
23-01-1998; 18;20;28;45;47;48; 4;7;(4/2);'01203';(2/4);
21-01-1998;  3;23;28;38;41;47; 1;3;(2/4);'10212';(2/4);
20-01-1998;  1;12;22;27;45;48;14;0;(3/3);'11202';(3/3);
19-01-1998; 12;17;22;29;39;49;36;7;(2/4);'02211';(3/3);
16-01-1998;  1;14;19;33;39;46;49;7;(2/4);'12021';(3/3);
14-01-1998;  7;11;18;23;30;41;13;2;(2/4);'12111';(4/2);
13-01-1998;  8;17;18;20;33;44;25;2;(4/2);'12111';(4/2);
12-01-1998;  4; 7; 8;10;36;41;39;1;(4/2);'31011';(4/2);
 9-01-1998;  3; 9;19;22;30;44;26;8;(3/3);'21111';(4/2);
 7-01-1998;  8;27;28;37;40;48;49;0;(4/2);'10212';(1/5);
 6-01-1998; 22;25;27;30;31;36;19;5;(3/3);'00330';(2/4);
 5-01-1998; 14;17;29;30;34;40;20;0;(4/2);'02121';(2/4);
 2-01-1998; 25;32;42;43;48;49;36;3;(3/3);'00114';(1/5);



