
26/8/2021  20:8  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 1991

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
16-10-1991;  3;16;20;21;22;40;34;4;(4/2);'11301';(5/1);
15-10-1991; 13;18;28;36;38;49; 3;4;(4/2);'02121';(2/4);
14-10-1991;  2; 8;19;38;42;47;28;4;(4/2);'21012';(3/3);
13-10-1991; 18;20;21;32;36;40; 6;4;(5/1);'01221';(3/3);
 9-10-1991;  5;29;30;41;46;49;17;6;(2/4);'10113';(1/5);
 8-10-1991;  1;19;20;22;30;33;45;6;(3/3);'11220';(4/2);
 7-10-1991; 16;17;18;22;35;39;25;6;(3/3);'03120';(4/2);
 6-10-1991;  4;13;18;21;35;49;27;6;(2/4);'12111';(4/2);
 2-10-1991;  4;12;19;22;32;38;13;8;(5/1);'12120';(4/2);
 1-10-1991; 12;20;28;30;44;45;27;8;(5/1);'01212';(2/4);
30-09-1991;  4;21;34;38;43;45;49;8;(3/3);'10122';(2/4);
29-09-1991;  6;26;27;34;36;37;33;8;(4/2);'10230';(1/5);
25-09-1991;  2; 5; 7;30;42;45;40;4;(3/3);'30012';(3/3);
24-09-1991;  9;10;22;26;46;48;19;4;(5/1);'11202';(3/3);
23-09-1991; 22;23;29;40;42;46;44;4;(4/2);'00303';(2/4);
22-09-1991;  2;18;19;31;37;42;30;4;(3/3);'12021';(3/3);
18-09-1991; 23;33;36;40;43;48;46;2;(3/3);'00123';(1/5);
17-09-1991;  3; 7;11;28;45;49; 4;2;(1/5);'21102';(3/3);
16-09-1991; 19;22;24;25;43;49;27;2;(2/4);'01302';(4/2);
15-09-1991;  4; 9;17;26;36;42;30;2;(4/2);'21111';(3/3);
11-09-1991;  4; 9;10;34;44;46;26;0;(5/1);'21012';(3/3);
10-09-1991;  7;10;14;34;36;42;26;0;(5/1);'12021';(3/3);
 9-09-1991;  3; 7;21;38;41;44;37;0;(2/4);'20112';(3/3);
 8-09-1991;  1; 2;10;12;20;38;41;0;(5/1);'22110';(5/1);
 4-09-1991;  9;13;17;42;44;45;21;2;(2/4);'12003';(3/3);
 3-09-1991;  5;13;19;22;40;45;47;2;(2/4);'12102';(4/2);
 2-09-1991;  1; 9;19;21;22;46; 7;2;(2/4);'21201';(5/1);
 1-09-1991;  3; 8;16;27;30;46; 7;2;(4/2);'21111';(3/3);
28-08-1991;  1;22;35;40;45;47;11;1;(2/4);'10113';(2/4);
27-08-1991;  8;16;21;41;42;48;27;1;(4/2);'11103';(3/3);
26-08-1991;  8;19;34;36;40;42;30;1;(5/1);'11022';(2/4);
25-08-1991;  2; 7;17;23;32;41;15;1;(2/4);'21111';(4/2);
21-08-1991;  7;13;36;41;43;49; 8;3;(1/5);'11013';(2/4);
20-08-1991; 13;16;34;39;42;47; 6;3;(3/3);'02022';(2/4);
19-08-1991;  7;15;24;33;44;48;43;3;(3/3);'11112';(3/3);
18-08-1991;  4;17;34;36;37;40;25;3;(4/2);'11031';(2/4);
14-08-1991;  8;22;29;44;45;48; 2;8;(4/2);'10203';(2/4);
13-08-1991;  1; 4;22;31;33;38;36;8;(3/3);'20130';(3/3);
12-08-1991;  6; 9;10;28;30;44;15;8;(5/1);'21111';(3/3);
11-08-1991;  4; 8;25;37;46;48;21;8;(4/2);'20112';(3/3);
 7-08-1991; 22;25;31;35;47;48;20;2;(2/4);'00222';(2/4);
 6-08-1991;  6;32;36;38;40;47;28;2;(5/1);'10032';(1/5);
 5-08-1991;  1; 7;16;21;23;44; 2;2;(2/4);'21201';(5/1);
 4-08-1991;  4; 5; 7;11;16;26;19;2;(3/3);'32100';(5/1);
31-07-1991; 13;14;16;23;37;42;18;2;(3/3);'03111';(4/2);
30-07-1991; 17;21;29;30;37;40;16;2;(2/4);'01221';(2/4);
29-07-1991;  6;16;39;42;45;47;44;2;(3/3);'11013';(2/4);
28-07-1991;  3;16;29;39;40;44;49;2;(3/3);'11112';(2/4);
24-07-1991;  8;18;35;37;48;49;43;9;(3/3);'11022';(2/4);
23-07-1991; 17;22;32;34;35;39;45;9;(3/3);'01140';(2/4);
22-07-1991;  2; 7;23;24;27;38; 6;9;(3/3);'20310';(4/2);
21-07-1991;  3; 9;14;18;27;34;21;9;(3/3);'22110';(4/2);
17-07-1991; 11;23;32;37;45;46;14;5;(2/4);'01122';(2/4);
16-07-1991; 19;25;27;35;36;39;23;5;(1/5);'01230';(2/4);
15-07-1991; 10;16;19;28;31;44; 2;5;(4/2);'03111';(3/3);
14-07-1991;  6;11;18;27;33;46;45;5;(3/3);'12111';(3/3);
10-07-1991;  6; 8;14;25;27;49;36;7;(3/3);'21201';(4/2);
 9-07-1991;  3; 6;20;26;30;36;28;7;(5/1);'20220';(3/3);
 8-07-1991;  8; 9;15;18;31;45;19;7;(2/4);'22011';(4/2);
 7-07-1991; 10;13;18;29;45;46;12;7;(3/3);'03102';(3/3);
 3-07-1991;  1; 9;22;24;41;47;49;5;(2/4);'20202';(4/2);
 2-07-1991;  5; 8;11;25;42;43;13;5;(2/4);'21102';(4/2);
 1-07-1991;  5;15;17;22;32;34; 8;5;(3/3);'12120';(4/2);
30-06-1991;  5;28;38;39;43;44; 8;5;(3/3);'10122';(1/5);
26-06-1991;  4; 8;20;30;31;34;35;5;(5/1);'20130';(3/3);
25-06-1991; 11;17;18;19;22;36;13;5;(3/3);'04110';(5/1);
24-06-1991;  5;10;15;34;38;48;11;5;(4/2);'12021';(3/3);
23-06-1991;  5;12;27;29;43;44; 7;5;(2/4);'11202';(2/4);
19-06-1991;  2;26;27;33;38;44;10;0;(4/2);'10221';(1/5);
18-06-1991; 26;31;39;43;46;48;14;0;(3/3);'00123';(0/6);
17-06-1991;  1; 9;15;23;37;47;12;0;(0/6);'21111';(4/2);
16-06-1991; 10;12;18;22;33;44; 5;0;(5/1);'03111';(4/2);
12-06-1991;  1; 4; 6; 8;29;46;27;0;(4/2);'40101';(4/2);
11-06-1991;  8;18;20;24;43;45;10;0;(4/2);'11202';(4/2);
10-06-1991; 13;15;17;18;28;29; 5;0;(2/4);'04200';(4/2);
 9-06-1991;  5;17;24;28;29;30;21;0;(3/3);'11310';(3/3);
 5-06-1991; 12;20;23;27;41;48;18;0;(3/3);'01302';(3/3);
 4-06-1991;  7;13;26;30;36;46;24;0;(4/2);'11121';(2/4);
 3-06-1991; 11;26;30;34;36;41;29;0;(4/2);'01131';(1/5);
 2-06-1991;  1; 7;10;22;38;41;30;0;(3/3);'21111';(4/2);
29-05-1991; 14;20;28;30;36;41;49;0;(5/1);'01221';(2/4);
28-05-1991; 15;18;22;32;33;43;45;0;(3/3);'02121';(3/3);
27-05-1991; 27;29;36;37;41;48;49;0;(2/4);'00222';(0/6);
26-05-1991; 22;35;40;44;48;49; 2;0;(4/2);'00114';(1/5);
22-05-1991; 17;19;25;27;35;38; 9;0;(1/5);'02220';(3/3);
21-05-1991;  5; 8; 9;14;24;44;21;0;(4/2);'31101';(5/1);
20-05-1991;  5;10;25;30;32;45; 4;0;(3/3);'11121';(3/3);
19-05-1991; 14;15;17;24;37;43;32;0;(2/4);'03111';(4/2);
15-05-1991; 24;27;31;34;37;48;32;0;(3/3);'00231';(1/5);
14-05-1991;  8;13;20;27;29;31;28;0;(2/4);'11310';(3/3);
13-05-1991; 10;22;34;43;48;49; 6;0;(4/2);'01113';(2/4);
12-05-1991; 10;15;20;31;33;34;38;0;(3/3);'02130';(3/3);
 8-05-1991;  6;10;12;17;30;49;28;0;(4/2);'13011';(4/2);
 7-05-1991;  5;12;13;25;26;46;10;0;(3/3);'12201';(4/2);
 6-05-1991;  1;10;23;32;47;48;43;0;(3/3);'11112';(3/3);
 5-05-1991;  3;10;14;27;46;47;13;0;(3/3);'12102';(3/3);
 1-05-1991;  5;16;30;32;41;49;18;0;(3/3);'11022';(2/4);
30-04-1991;  5;16;19;24;33;49; 1;0;(2/4);'12111';(4/2);
29-04-1991; 12;16;21;31;35;40; 7;0;(3/3);'02121';(3/3);
28-04-1991; 15;19;27;28;33;37;34;0;(1/5);'02220';(2/4);
24-04-1991; 10;18;19;24;27;29;42;0;(3/3);'03300';(4/2);
23-04-1991; 12;20;32;33;37;45; 7;0;(3/3);'01131';(2/4);
22-04-1991; 12;15;17;19;26;34;44;0;(3/3);'04110';(4/2);
21-04-1991;  1; 3;19;23;27;46;31;0;(1/5);'21201';(4/2);
17-04-1991;  1;19;24;35;44;47;23;0;(2/4);'11112';(3/3);
16-04-1991;  2; 8;12;24;41;47;26;0;(4/2);'21102';(4/2);
15-04-1991;  6;13;24;31;36;48;23;0;(4/2);'11121';(3/3);
14-04-1991; 11;14;16;24;26;38;30;0;(5/1);'03210';(4/2);
10-04-1991;  1; 7;16;27;34;40;26;0;(3/3);'21111';(3/3);
 9-04-1991; 14;15;16;19;37;47; 7;0;(2/4);'04011';(4/2);
 8-04-1991;  3;20;25;27;34;45;13;0;(2/4);'10311';(3/3);
 7-04-1991; 12;26;37;39;44;48;16;0;(4/2);'01122';(1/5);
 3-04-1991;  2;10;40;43;47;48;36;0;(4/2);'11004';(2/4);
 2-04-1991;  6;26;27;33;40;47;22;0;(3/3);'10212';(1/5);
 1-04-1991;  3; 4; 6;18;31;44;28;0;(4/2);'31011';(4/2);
31-03-1991;  6; 7; 9;13;20;41;35;0;(2/4);'31101';(5/1);
27-03-1991;  4;11;22;26;34;38;44;0;(5/1);'11220';(3/3);
26-03-1991;  7;10;11;34;36;42;43;0;(4/2);'12021';(3/3);
25-03-1991;  4; 7;27;29;44;49;39;0;(2/4);'20202';(2/4);
24-03-1991;  2;12;19;39;41;47;28;0;(2/4);'12012';(3/3);
20-03-1991;  6;17;28;34;35;44;26;0;(4/2);'11121';(2/4);
19-03-1991;  5;11;13;19;27;29;10;0;(0/6);'13200';(4/2);
18-03-1991;  1;12;21;26;32;47; 6;0;(3/3);'11211';(3/3);
17-03-1991;  6;15;30;36;39;48;17;0;(4/2);'11031';(2/4);
13-03-1991; 15;24;31;34;36;45;29;0;(3/3);'01131';(2/4);
12-03-1991;  6; 7;10;17;32;38; 5;0;(4/2);'22020';(4/2);
11-03-1991;  3;10;17;23;36;38;42;0;(3/3);'12120';(4/2);
10-03-1991;  1;16;18;19;33;36; 8;0;(3/3);'13020';(4/2);
 6-03-1991;  1; 3;19;31;33;46;22;0;(1/5);'21021';(3/3);
 5-03-1991;  3; 5;17;20;31;39;45;0;(1/5);'21120';(4/2);
 4-03-1991; 12;20;25;32;39;45; 9;0;(3/3);'01221';(3/3);
 3-03-1991;  7; 9;12;17;22;42;47;0;(3/3);'22101';(5/1);
27-02-1991;  4;25;26;35;42;49; 7;0;(3/3);'10212';(2/4);
26-02-1991;  6;17;23;30;32;46;28;0;(4/2);'11121';(3/3);
25-02-1991;  3;15;16;36;40;46;29;0;(4/2);'12012';(3/3);
24-02-1991; 21;27;40;41;45;48; 4;0;(2/4);'00204';(1/5);
20-02-1991;  8;14;17;23;34;46;49;0;(4/2);'12111';(4/2);
19-02-1991;  7;25;31;39;41;44;20;0;(1/5);'10122';(2/4);
18-02-1991;  2; 7;16;40;43;48;35;0;(4/2);'21003';(3/3);
17-02-1991; 11;17;21;22;35;42; 7;0;(2/4);'02211';(4/2);
13-02-1991;  8;17;39;41;47;48;19;0;(2/4);'11013';(2/4);
12-02-1991;  7;23;29;32;41;43;45;0;(1/5);'10212';(2/4);
11-02-1991;  3;22;27;28;29;43; 4;0;(2/4);'10401';(2/4);
10-02-1991;  5; 7;32;33;39;49;38;0;(1/5);'20031';(2/4);
 6-02-1991;  3; 9;34;36;40;48;41;0;(4/2);'20022';(2/4);
 5-02-1991;  3; 7;10;18;25;47;38;0;(2/4);'22101';(5/1);
 4-02-1991;  4; 8;17;25;33;38;26;0;(3/3);'21120';(4/2);
 3-02-1991;  8;11;27;30;34;35;41;0;(3/3);'11130';(2/4);
30-01-1991;  4;11;17;24;26;49;20;0;(3/3);'12201';(4/2);
29-01-1991;  4; 6; 7;11;23;30;18;0;(3/3);'31110';(5/1);
28-01-1991;  4; 7; 9;20;22;29;44;0;(3/3);'30300';(5/1);
27-01-1991;  2; 3;18;27;33;42;17;0;(3/3);'21111';(3/3);
23-01-1991;  7; 9;10;21;23;45;43;0;(1/5);'21201';(5/1);
22-01-1991;  3; 4;16;25;26;36; 1;0;(4/2);'21210';(4/2);
21-01-1991; 20;27;37;39;40;48;22;0;(3/3);'00222';(1/5);
20-01-1991;  3;28;34;39;40;45;15;0;(3/3);'10122';(1/5);
16-01-1991;  6;17;19;22;39;41; 4;0;(2/4);'12111';(4/2);
15-01-1991; 11;14;19;27;39;47;31;0;(1/5);'03111';(3/3);
14-01-1991; 14;23;26;33;38;48; 5;0;(4/2);'01221';(2/4);
13-01-1991;  3;10;16;21;33;34;13;0;(3/3);'12120';(4/2);
 9-01-1991;  5;26;33;36;38;40;27;0;(4/2);'10131';(1/5);
 8-01-1991; 12;24;27;34;36;42;47;0;(5/1);'01221';(2/4);
 7-01-1991; 12;29;30;40;48;49;19;0;(4/2);'01113';(1/5);
 6-01-1991; 10;21;25;27;31;33;19;0;(1/5);'01320';(3/3);
 2-01-1991;  1; 6;19;30;32;35;29;0;(3/3);'21030';(3/3);
 1-01-1991; 19;25;27;46;47;48;30;0;(2/4);'01203';(2/4);



