
26/8/2021  20:9  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 2008

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
 4-06-2008; 12;20;23;30;37;49; 6;4;(3/3);'01221';(3/3);
 3-06-2008; 18;19;28;31;40;48;36;2;(4/2);'02112';(2/4);
 2-06-2008;  2;25;31;40;44;46; 7;7;(4/2);'10113';(2/4);
30-05-2008;  1;20;22;26;28;34; 8;6;(5/1);'10410';(3/3);
28-05-2008;  3;10;17;22;27;39; 8;0;(2/4);'12210';(4/2);
27-05-2008;  9;29;30;37;45;47;41;2;(1/5);'10122';(1/5);
26-05-2008;  9;18;21;29;30;34;43;6;(3/3);'11220';(3/3);
23-05-2008;  3;13;14;16;40;42;49;4;(4/2);'13002';(4/2);
21-05-2008;  3; 6;30;37;39;46;38;2;(3/3);'20031';(2/4);
20-05-2008;  5;19;20;22;25;32;16;4;(3/3);'11310';(5/1);
19-05-2008;  4;13;17;22;31;40;14;1;(3/3);'12111';(4/2);
16-05-2008;  3; 4;24;29;33;43;10;1;(2/4);'20211';(3/3);
14-05-2008;  4; 6; 9;17;24;31;13;3;(3/3);'31110';(5/1);
13-05-2008;  8;17;26;33;39;46;25;3;(3/3);'11121';(2/4);
12-05-2008; 11;22;23;30;35;48; 8;5;(3/3);'01221';(3/3);
 9-05-2008;  1;20;27;42;48;49; 6;2;(3/3);'10203';(2/4);
 7-05-2008;  2; 8;11;16;41;48;37;0;(4/2);'22002';(4/2);
 6-05-2008; 15;16;24;34;43;49;28;9;(3/3);'02112';(3/3);
 5-05-2008; 10;16;21;25;39;47; 9;9;(2/4);'02211';(4/2);
 2-05-2008;  7;19;29;35;42;48;40;9;(2/4);'11112';(2/4);
30-04-2008;  8;15;20;29;32;25;38;2;(3/3);'11310';(4/2);
29-04-2008; 13;26;28;31;40;46;11;9;(4/2);'01212';(1/5);
28-04-2008;  6; 8;28;34;44;45;21;0;(5/1);'20112';(2/4);
25-04-2008; 11;18;20;24;39;43; 5;8;(3/3);'02211';(4/2);
23-04-2008; 10;13;24;27;28;49;12;2;(3/3);'02301';(3/3);
22-04-2008; 16;18;36;40;42;48;24;5;(6/0);'02013';(2/4);
21-04-2008;  5;13;15;25;26;46;27;2;(2/4);'12201';(4/2);
18-04-2008;  3;15;27;41;47;48;26;6;(1/5);'11103';(2/4);
16-04-2008;  5;10;18;34;38;47;13;6;(4/2);'12021';(3/3);
15-04-2008;  4; 5;23;29;41;45; 8;1;(1/5);'20202';(3/3);
14-04-2008; 12;23;35;39;42;43; 6;6;(2/4);'01122';(2/4);
11-04-2008;  2; 3; 9;29;41;42;28;5;(2/4);'30102';(3/3);
 9-04-2008;  6;20;27;30;31;45;41;0;(3/3);'10221';(2/4);
 8-04-2008; 13;18;22;28;43;45;47;9;(3/3);'02202';(3/3);
 7-04-2008;  2;12;23;24;39;40;15;5;(4/2);'11211';(4/2);
 4-04-2008;  1; 3; 6;17;22;38;40;9;(3/3);'31110';(5/1);
 2-04-2008;  4; 7;13;14;17;43;41;9;(2/4);'23001';(5/1);
 1-04-2008;  8;33;35;36;42;47;19;8;(3/3);'10032';(1/5);
31-03-2008; 12;20;24;43;45;46;29;3;(4/2);'01203';(3/3);
28-03-2008;  1;19;32;34;42;49;43;4;(3/3);'11022';(2/4);
26-03-2008; 11;13;21;24;33;40;36;8;(2/4);'02211';(4/2);
25-03-2008; 18;29;30;38;42;47;32;0;(4/2);'01122';(1/5);
24-03-2008;  1; 2;23;27;43;47;32;8;(1/5);'20202';(3/3);
21-03-2008;  3;10;41;42;46;48;26;0;(4/2);'11004';(2/4);
19-03-2008;  7; 9;14;20;25;42;37;0;(3/3);'21201';(5/1);
18-03-2008; 26;28;34;37;38;47;44;5;(4/2);'00231';(0/6);
17-03-2008; 15;17;27;28;38;47;30;0;(2/4);'02211';(2/4);
14-03-2008;  1;17;18;37;40;49; 2;9;(2/4);'12012';(3/3);
12-03-2008;  2;13;15;37;38;41; 3;6;(2/4);'12021';(3/3);
11-03-2008;  1; 5; 6;22;25;37;28;8;(2/4);'30210';(5/1);
10-03-2008;  2; 3;16;29;34;45;33;6;(3/3);'21111';(3/3);
 7-03-2008;  7;11;26;29;33;49; 4;0;(1/5);'11211';(2/4);
 5-03-2008;  5;11;13;16;34;43;18;0;(2/4);'13011';(4/2);
 4-03-2008;  3; 6; 7;11;20;34;49;6;(3/3);'31110';(5/1);
 3-03-2008; 10;15;23;25;29;31;18;9;(1/5);'02310';(4/2);
29-02-2008;  5;13;20;42;43;46;33;5;(3/3);'11103';(3/3);
27-02-2008;  5; 7;16;26;36;42;20;6;(4/2);'21111';(3/3);
26-02-2008;  4;12;22;27;35;48;11;0;(4/2);'11211';(3/3);
25-02-2008; 11;19;21;35;40;49;16;9;(1/5);'02112';(3/3);
22-02-2008;  7;11;14;16;27;43;24;9;(2/4);'13101';(4/2);
20-02-2008; 12;15;20;33;34;40;49;7;(4/2);'02121';(3/3);
19-02-2008;  9;11;14;26;38;40;39;3;(4/2);'12111';(3/3);
18-02-2008;  6;22;24;30;38;49; 5;4;(5/1);'10221';(3/3);
15-02-2008;  2; 4;15;18;21;40;35;9;(4/2);'22101';(5/1);
13-02-2008;  5;13;14;20;23;37; 9;7;(2/4);'12210';(5/1);
12-02-2008;  6; 9;13;20;38;42; 4;4;(4/2);'21111';(4/2);
11-02-2008; 16;21;25;32;36;39;49;5;(3/3);'01230';(3/3);
 8-02-2008;  8;28;29;34;40;49;38;8;(4/2);'10212';(1/5);
 6-02-2008;  8; 9;18;23;34;42;35;5;(4/2);'21111';(4/2);
 5-02-2008;  9;15;19;27;33;47;45;4;(0/6);'12111';(3/3);
 4-02-2008;  4;30;32;39;40;43;48;2;(4/2);'10032';(1/5);
 1-02-2008;  1; 4;10;23;31;36;47;2;(3/3);'21120';(4/2);
30-01-2008;  6;16;21;25;31;46;19;4;(3/3);'11211';(4/2);
29-01-2008; 12;20;21;33;44;46;45;5;(4/2);'01212';(3/3);
28-01-2008; 25;26;27;33;38;39;41;7;(2/4);'00330';(1/5);
25-01-2008;  2; 3;13;15;26;31;41;6;(2/4);'22110';(4/2);
23-01-2008;  3; 9;17;19;23;24;16;2;(1/5);'22200';(6/0);
22-01-2008;  8;10;11;23;30;31;45;0;(3/3);'12120';(4/2);
21-01-2008;  1;14;20;25;38;40;36;6;(4/2);'11211';(4/2);
18-01-2008;  4; 5;21;24;32;40;17;5;(4/2);'20211';(4/2);
16-01-2008;  4;10;12;14;25;27;13;2;(4/2);'13200';(5/1);
15-01-2008;  2; 3; 7;10;20;26;38;1;(4/2);'31200';(5/1);
14-01-2008;  5;18;22;25;27;48;37;0;(3/3);'11301';(4/2);
11-01-2008;  1;15;40;44;45;46;27;5;(3/3);'11004';(2/4);
 9-01-2008; 13;15;19;30;36;44;32;4;(3/3);'03021';(3/3);
 8-01-2008;  4; 6;12;25;28;31;41;2;(4/2);'21210';(4/2);
 7-01-2008;  5; 9;17;18;40;49;32;2;(2/4);'22002';(4/2);
 4-01-2008;  3; 5; 9;20;26;36;23;7;(3/3);'30210';(4/2);
 2-01-2008;  9;13;21;28;33;49; 4;7;(1/5);'11211';(3/3);
 1-01-2008;  6; 7;27;32;35;37;17;7;(2/4);'20130';(2/4);



