
26/8/2021  20:9  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 2017

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
18-10-2017;  3;13;19;32;34;43;33;1;(2/4);'12021';(3/3);
17-10-2017;  1; 2;21;36;39;46;48;5;(3/3);'20121';(3/3);
16-10-2017;  1; 5;11;12;23;36;22;7;(2/4);'22110';(5/1);
14-10-2017;  2;24;30;33;34;38;43;8;(5/1);'10140';(2/4);
13-10-2017;  1; 2; 5; 8;22;37;28;2;(3/3);'40110';(5/1);
12-10-2017;  1;21;39;40;41;45;23;8;(1/5);'10113';(2/4);
11-10-2017;  5;19;21;30;36;47;41;1;(2/4);'11121';(3/3);
10-10-2017; 10;27;31;32;38;49;46;9;(3/3);'01131';(1/5);
 9-10-2017;  4;11;35;44;45;48;37;8;(3/3);'11013';(2/4);
 7-10-2017;  2; 3;15;27;36;48;22;5;(3/3);'21111';(3/3);
 6-10-2017;  4;18;26;30;39;47;22;4;(4/2);'11121';(2/4);
 5-10-2017; 19;23;39;46;48;49;24;2;(2/4);'01113';(2/4);
 4-10-2017;  2; 7;17;20;22;46;40;5;(4/2);'21201';(5/1);
 3-10-2017; 11;28;30;36;39;45;15;8;(3/3);'01131';(1/5);
 2-10-2017;  2;11;22;31;34;44;15;0;(4/2);'11121';(3/3);
30-09-2017;  1; 4; 6;25;30;45;24;1;(3/3);'30111';(4/2);
29-09-2017;  1;14;21;27;44;45;30;5;(2/4);'11202';(3/3);
28-09-2017;  1; 4;16;28;32;42;40;2;(5/1);'21111';(3/3);
27-09-2017; 12;19;25;40;43;47;20;0;(2/4);'02103';(3/3);
26-09-2017; 13;15;18;29;30;44;38;5;(3/3);'03111';(3/3);
25-09-2017;  1;24;25;32;34;41;36;1;(3/3);'10221';(3/3);
23-09-2017; 17;26;37;44;45;49;21;1;(2/4);'01113';(1/5);
22-09-2017;  1;12;19;28;37;48;23;7;(3/3);'12111';(3/3);
21-09-2017;  5; 6;13;30;33;43;31;4;(2/4);'21021';(3/3);
20-09-2017;  6;23;25;31;33;40;11;7;(2/4);'10221';(3/3);
19-09-2017;  1; 8; 9;22;23;31;29;2;(2/4);'30210';(5/1);
18-09-2017;  1; 7;11;20;37;42;33;3;(2/4);'21111';(4/2);
16-09-2017;  4;19;21;23;29;42; 8;3;(2/4);'11301';(4/2);
15-09-2017; 13;24;41;42;48;49;10;1;(3/3);'01104';(2/4);
14-09-2017;  1; 9;28;30;41;44;12;2;(3/3);'20112';(2/4);
13-09-2017;  3;17;20;25;30;48; 7;1;(3/3);'11211';(4/2);
12-09-2017;  3;19;27;39;40;43; 1;5;(1/5);'11112';(2/4);
11-09-2017; 15;20;28;32;46;49; 3;3;(4/2);'01212';(2/4);
 9-09-2017; 23;25;34;35;37;42;49;4;(2/4);'00231';(2/4);
 8-09-2017;  1;12;27;32;37;40;15;0;(3/3);'11121';(2/4);
 6-09-2017;  6; 9;10;22;37;43;33;0;(3/3);'21111';(4/2);
 5-09-2017; 15;16;18;29;45;48;40;9;(3/3);'03102';(3/3);
 4-09-2017;  3;24;32;35;43;48; 2;5;(3/3);'10122';(2/4);
 2-09-2017;  2; 4; 6;18;35;48;31;8;(5/1);'31011';(4/2);
 1-09-2017; 23;33;34;36;38;39;40;6;(3/3);'00150';(1/5);
31-08-2017;  3;22;23;27;41;42;48;8;(2/4);'10302';(3/3);
30-08-2017;  6;11;15;22;34;36;27;1;(4/2);'12120';(4/2);
29-08-2017;  4; 8;19;21;32;43;29;6;(3/3);'21111';(4/2);
28-08-2017;  8;15;27;33;42;46; 2;7;(3/3);'11112';(2/4);
26-08-2017;  4; 5;11;12;22;40;26;6;(4/2);'22101';(5/1);
25-08-2017;  3; 7;18;22;28;32;20;4;(4/2);'21210';(4/2);
24-08-2017;  5;15;18;31;36;43;41;2;(2/4);'12021';(3/3);
23-08-2017;  1; 7; 9;16;23;45;20;2;(1/5);'31101';(5/1);
22-08-2017; 16;18;30;33;39;47;26;6;(3/3);'02031';(2/4);
21-08-2017;  5;25;27;30;31;40;37;7;(2/4);'10221';(2/4);
19-08-2017;  6;11;12;13;24;47; 8;3;(3/3);'13101';(5/1);
18-08-2017;  4;16;19;22;25;32;41;4;(4/2);'12210';(5/1);
17-08-2017;  9;15;19;28;39;47;27;0;(1/5);'12111';(3/3);
16-08-2017;  9;24;31;33;38;46;22;1;(3/3);'10131';(2/4);
15-08-2017;  7;13;23;30;37;49; 4;3;(1/5);'11121';(3/3);
14-08-2017; 18;19;27;30;33;39;10;4;(2/4);'02130';(2/4);
12-08-2017;  3; 4; 7;18;24;34;42;9;(4/2);'31110';(5/1);
11-08-2017;  5; 7;30;43;45;48;42;1;(2/4);'20013';(2/4);
10-08-2017;  1;26;36;38;42;44;48;6;(5/1);'10122';(1/5);
 9-08-2017;  4;20;25;30;47;48; 8;5;(4/2);'10212';(3/3);
 8-08-2017;  5;12;16;19;36;48; 1;1;(4/2);'13011';(4/2);
 7-08-2017;  8;13;22;34;35;45; 9;3;(3/3);'11121';(3/3);
 5-08-2017;  5; 8;16;29;30;41; 2;7;(3/3);'21111';(3/3);
 4-08-2017; 11;16;22;34;43;49;18;7;(3/3);'02112';(3/3);
 3-08-2017;  4; 9;20;21;26;40;34;1;(4/2);'20301';(4/2);
 2-08-2017;  9;17;21;22;32;34; 7;8;(3/3);'11220';(4/2);
 1-08-2017;  9;11;12;14;19;26;35;4;(3/3);'14100';(5/1);
31-07-2017;  1; 6;12;13;22;36;27;1;(4/2);'22110';(5/1);
29-07-2017; 16;19;22;42;46;48; 4;1;(5/1);'02103';(3/3);
28-07-2017;  1;14;19;22;31;43; 4;4;(2/4);'12111';(4/2);
27-07-2017;  2;12;18;20;26;28;13;1;(6/0);'12300';(4/2);
26-07-2017;  6;13;15;17;28;33;47;6;(2/4);'13110';(4/2);
25-07-2017;  7;12;18;28;39;45; 1;4;(3/3);'12111';(3/3);
24-07-2017;  7;12;15;28;39;48;23;9;(3/3);'12111';(3/3);
22-07-2017; 11;12;15;29;44;46;14;6;(3/3);'03102';(3/3);
21-07-2017;  2;18;29;35;37;44;10;5;(3/3);'11121';(2/4);
20-07-2017; 13;27;29;36;47;48;40;4;(2/4);'01212';(1/5);
19-07-2017;  2; 4;10;14;26;37;38;0;(5/1);'22110';(4/2);
18-07-2017;  2; 6;10;21;28;47;37;1;(4/2);'21201';(4/2);
17-07-2017; 13;23;25;34;36;49;44;3;(2/4);'01221';(3/3);
15-07-2017;  1;19;30;31;37;42;44;9;(2/4);'11031';(2/4);
14-07-2017;  2; 8;15;32;43;48;35;9;(4/2);'21012';(3/3);
13-07-2017;  9;20;27;30;36;47;18;6;(3/3);'10221';(2/4);
12-07-2017;  1; 7;14;19;35;39;37;8;(1/5);'22020';(4/2);
11-07-2017;  4;12;14;15;23;46;17;7;(4/2);'13101';(5/1);
10-07-2017;  7;19;21;23;26;47;48;4;(1/5);'11301';(4/2);
 8-07-2017; 31;39;43;45;48;49;38;9;(1/5);'00024';(0/6);
 7-07-2017; 15;19;22;35;44;46;48;5;(3/3);'02112';(3/3);
 6-07-2017;  1;10;33;37;40;47;28;1;(2/4);'11022';(2/4);
 5-07-2017;  4;10;15;17;26;28;47;1;(4/2);'13200';(4/2);
 4-07-2017;  3; 5; 7;18;35;44;47;0;(2/4);'31011';(4/2);
 3-07-2017; 15;20;25;43;46;48; 5;7;(3/3);'01203';(3/3);
 1-07-2017; 10;14;17;27;31;48;41;9;(3/3);'03111';(3/3);
30-06-2017; 11;20;25;36;40;42; 2;6;(4/2);'01212';(3/3);
29-06-2017;  3; 4; 5;12;20;29;22;8;(3/3);'31200';(5/1);
28-06-2017;  2; 3;31;41;46;49;25;1;(2/4);'20013';(2/4);
27-06-2017;  2; 3;30;35;36;40;11;5;(4/2);'20031';(2/4);
26-06-2017;  5;15;20;32;37;38;46;4;(3/3);'11130';(3/3);
24-06-2017; 16;30;31;37;38;41;39;8;(3/3);'01041';(1/5);
23-06-2017;  2; 3;12;15;29;30;24;3;(3/3);'22110';(4/2);
22-06-2017;  1; 2;23;25;37;49;40;9;(1/5);'20211';(4/2);
21-06-2017;  6;11;18;34;40;41;39;7;(4/2);'12012';(3/3);
20-06-2017;  2;16;21;23;25;26;18;2;(3/3);'11400';(5/1);
19-06-2017;  2;11;19;29;35;49;37;7;(1/5);'12111';(3/3);
17-06-2017; 11;16;27;28;32;41;44;1;(3/3);'02211';(2/4);
16-06-2017; 16;21;31;33;39;42;12;1;(2/4);'01131';(2/4);
15-06-2017; 13;14;23;26;40;46;10;7;(4/2);'02202';(3/3);
14-06-2017;  2; 3;12;37;43;47;30;5;(2/4);'21012';(3/3);
13-06-2017;  5; 8;10;41;46;48;37;1;(4/2);'21003';(3/3);
12-06-2017;  4; 5;24;41;42;45; 7;5;(3/3);'20103';(3/3);
10-06-2017;  6;13;24;29;41;49;30;1;(2/4);'11202';(3/3);
 9-06-2017;  9;28;37;39;41;45;31;3;(1/5);'10122';(1/5);
 8-06-2017;  1; 8;12;15;21;37;26;4;(2/4);'22110';(5/1);
 7-06-2017;  2; 5;13;16;31;35;33;0;(2/4);'22020';(4/2);
 6-06-2017;  4;11;16;33;36;47;14;5;(3/3);'12021';(3/3);
 5-06-2017;  6; 8;18;33;45;49;44;3;(3/3);'21012';(3/3);
 3-06-2017;  3;26;32;43;44;48;24;1;(4/2);'10113';(1/5);
 2-06-2017;  8;19;23;31;39;43;13;3;(1/5);'11121';(3/3);
 1-06-2017; 13;28;30;34;37;42;41;8;(4/2);'01131';(1/5);
31-05-2017; 19;23;24;26;27;34;18;6;(3/3);'01410';(3/3);
30-05-2017;  6;10;12;22;45;47;13;5;(4/2);'12102';(4/2);
29-05-2017;  5; 6;11;12;40;48;39;6;(4/2);'22002';(4/2);
27-05-2017;  2; 4;20;24;29;45;30;2;(4/2);'20301';(4/2);
26-05-2017;  2; 6;13;29;31;36;20;0;(3/3);'21120';(3/3);
25-05-2017;  1;13;15;25;36;45; 2;3;(1/5);'12111';(4/2);
24-05-2017;  3;11;12;14;29;33;30;5;(2/4);'13110';(4/2);
23-05-2017;  1;23;28;41;48;49;13;5;(2/4);'10203';(2/4);
22-05-2017;  1; 7;14;15;20;24;42;3;(3/3);'22200';(6/0);
20-05-2017;  2;26;29;32;39;42; 1;7;(4/2);'10221';(1/5);
19-05-2017;  5;12;24;26;42;46;43;6;(5/1);'11202';(3/3);
18-05-2017; 12;21;37;40;41;46;16;2;(3/3);'01113';(2/4);
17-05-2017;  3; 4;10;11;42;46;49;7;(4/2);'22002';(4/2);
16-05-2017;  9;15;27;36;42;49;37;4;(2/4);'11112';(2/4);
15-05-2017;  6; 8;21;25;29;37;32;0;(2/4);'20310';(4/2);
13-05-2017; 14;16;17;24;32;38;28;1;(5/1);'03120';(4/2);
12-05-2017;  5;13;20;26;42;44;22;2;(4/2);'11202';(3/3);
11-05-2017;  5;23;24;36;43;49;17;3;(2/4);'10212';(3/3);
10-05-2017;  1; 2;33;40;42;49;36;4;(3/3);'20013';(2/4);
 9-05-2017; 20;21;24;37;38;41;26;8;(3/3);'00321';(3/3);
 8-05-2017;  1;12;22;37;39;42; 6;7;(3/3);'11121';(3/3);
 6-05-2017;  1; 7;18;25;35;48; 5;8;(2/4);'21111';(4/2);
 5-05-2017;  5;10;13;17;33;40;47;4;(2/4);'13011';(4/2);
 4-05-2017;  5; 7;10;23;36;41;22;4;(2/4);'21111';(4/2);
 3-05-2017; 13;25;27;33;34;38;19;9;(2/4);'01230';(2/4);
 2-05-2017;  2;17;25;27;35;43;37;2;(1/5);'11211';(3/3);
 1-05-2017;  9;12;15;19;38;46; 4;4;(3/3);'13011';(4/2);
29-04-2017; 10;19;22;24;43;44;23;0;(4/2);'02202';(4/2);
28-04-2017;  5; 9;15;17;21;47;20;2;(0/6);'22101';(5/1);
27-04-2017; 11;40;42;45;46;49;27;3;(3/3);'01005';(1/5);
26-04-2017; 12;14;20;34;39;40;27;2;(5/1);'02121';(3/3);
25-04-2017;  5; 9;12;13;39;41;45;8;(1/5);'22011';(4/2);
24-04-2017; 16;22;25;31;38;48;46;6;(4/2);'01221';(3/3);
22-04-2017; 12;35;37;41;47;48;17;9;(2/4);'01023';(1/5);
21-04-2017;  2; 5; 9;16;37;40;10;5;(3/3);'31011';(4/2);
20-04-2017; 22;23;30;38;45;49;46;3;(3/3);'00222';(2/4);
19-04-2017;  1; 4; 6;19;21;47;43;0;(2/4);'31101';(5/1);
18-04-2017; 17;23;29;37;47;48; 9;9;(1/5);'01212';(2/4);
17-04-2017; 11;14;19;37;38;43;10;1;(2/4);'03021';(3/3);
15-04-2017;  2; 9;16;32;40;47;48;3;(4/2);'21012';(3/3);
14-04-2017;  6;10;15;21;26;49;39;7;(3/3);'12201';(4/2);
13-04-2017;  3;22;25;39;40;47;38;4;(2/4);'10212';(3/3);
12-04-2017;  8;12;29;31;40;48;10;9;(4/2);'11112';(2/4);
11-04-2017;  1; 7;10;15;17;34; 5;6;(2/4);'23010';(5/1);
10-04-2017;  5; 7;16;18;24;25;19;0;(3/3);'22200';(6/0);
 8-04-2017; 10;29;36;43;45;49;48;4;(2/4);'01113';(1/5);
 7-04-2017;  6; 9;13;27;34;48;21;6;(3/3);'21111';(3/3);
 6-04-2017;  3; 6;14;17;35;49;32;4;(2/4);'22011';(4/2);
 5-04-2017;  9;10;11;21;33;35;17;6;(1/5);'12120';(4/2);
 4-04-2017;  3; 7; 8;10;26;49; 4;8;(3/3);'31101';(4/2);
 3-04-2017;  4; 8;15;23;34;35;25;9;(3/3);'21120';(4/2);
 1-04-2017;  1; 3;13;21;22;28; 9;3;(2/4);'21300';(5/1);
31-03-2017; 14;15;16;19;28;43;21;5;(3/3);'04101';(4/2);
30-03-2017; 10;11;12;14;18;27;13;0;(4/2);'05100';(5/1);
29-03-2017;  9;14;15;27;28;31;35;9;(2/4);'12210';(3/3);
28-03-2017;  5;11;14;32;41;44;25;0;(3/3);'12012';(3/3);
27-03-2017; 13;14;16;28;30;40;33;6;(5/1);'03111';(3/3);
25-03-2017;  7;18;25;37;40;45;34;5;(2/4);'11112';(3/3);
24-03-2017;  4; 7;11;26;28;39;17;4;(3/3);'21210';(3/3);
23-03-2017; 12;16;17;18;39;40;23;1;(4/2);'04011';(4/2);
22-03-2017; 14;18;24;30;34;49;20;0;(5/1);'02121';(3/3);
21-03-2017;  1;12;13;16;19;24; 4;8;(3/3);'14100';(6/0);
20-03-2017; 13;15;18;21;22;26;40;8;(3/3);'03300';(5/1);
18-03-2017;  1; 7;14;38;42;48;32;5;(4/2);'21012';(3/3);
17-03-2017; 17;21;36;41;43;49;15;4;(1/5);'01113';(2/4);
16-03-2017;  2;11;12;14;40;44;20;9;(5/1);'13002';(4/2);
15-03-2017;  4;22;23;28;31;40;14;5;(4/2);'10311';(3/3);
14-03-2017;  3; 4;19;28;30;44;33;6;(4/2);'21111';(3/3);
13-03-2017; 11;14;16;40;44;46;22;9;(5/1);'03003';(3/3);
11-03-2017; 31;35;37;40;41;45;39;5;(1/5);'00033';(0/6);
10-03-2017;  5;11;21;23;33;43; 9;2;(0/6);'11211';(4/2);
 9-03-2017; 14;24;25;28;29;44;22;6;(4/2);'01401';(3/3);
 8-03-2017;  5; 6;12;31;37;40;35;4;(3/3);'21021';(3/3);
 7-03-2017;  1; 5; 6;35;37;42;48;8;(2/4);'30021';(3/3);
 6-03-2017;  4;22;28;30;40;44;16;7;(6/0);'10212';(2/4);
 4-03-2017;  1; 8;14;17;31;46; 4;1;(3/3);'22011';(4/2);
 3-03-2017;  6;16;21;32;40;48;33;5;(5/1);'11112';(3/3);
 2-03-2017;  4; 6; 7; 9;44;48;22;8;(4/2);'40002';(4/2);
 1-03-2017; 11;26;27;31;42;48; 3;9;(3/3);'01212';(1/5);
28-02-2017;  9;12;17;21;29;38; 2;7;(2/4);'12210';(4/2);
27-02-2017;  6;15;21;36;42;44; 1;5;(4/2);'11112';(3/3);
25-02-2017;  9;26;30;33;37;47;41;8;(2/4);'10131';(1/5);
24-02-2017;  4;18;25;34;48;49;41;9;(4/2);'11112';(3/3);
23-02-2017;  3;23;29;42;43;44;35;9;(2/4);'10203';(2/4);
22-02-2017;  7;11;12;13;20;28;47;1;(3/3);'13200';(5/1);
21-02-2017;  4;15;16;17;30;31;19;8;(3/3);'13020';(4/2);
20-02-2017;  2;25;27;32;42;49;17;9;(3/3);'10212';(2/4);
18-02-2017;  8;13;18;25;41;44;22;6;(3/3);'12102';(4/2);
17-02-2017;  3;12;15;23;42;46;29;4;(3/3);'12102';(4/2);
16-02-2017;  5;15;16;26;29;34; 9;8;(3/3);'12210';(3/3);
15-02-2017;  1;19;20;27;34;44;33;7;(3/3);'11211';(3/3);
14-02-2017; 20;36;38;42;46;49; 3;1;(5/1);'00123';(1/5);
13-02-2017;  2; 4; 7;36;38;41;44;3;(4/2);'30021';(3/3);
11-02-2017; 23;26;28;34;37;46;32;6;(4/2);'00321';(1/5);
10-02-2017; 11;20;24;28;29;39; 3;7;(3/3);'01410';(3/3);
 9-02-2017;  3;22;31;37;42;48;36;6;(3/3);'10122';(2/4);
 8-02-2017;  2; 3;12;15;26;39; 1;5;(3/3);'22110';(4/2);
 7-02-2017;  1;16;26;27;43;44;20;9;(3/3);'11202';(2/4);
 6-02-2017;  6;23;27;32;42;43;17;9;(3/3);'10212';(2/4);
 4-02-2017;  3; 6;16;19;30;44;21;3;(4/2);'22011';(4/2);
 3-02-2017; 14;17;19;22;24;49;41;7;(3/3);'03201';(5/1);
 2-02-2017;  5;20;32;36;40;41; 8;6;(4/2);'10122';(2/4);
 1-02-2017;  3; 9;11;15;22;26;21;3;(2/4);'22200';(5/1);
31-01-2017;  1;10;11;30;37;42;18;9;(3/3);'12021';(3/3);
30-01-2017;  2;11;21;26;33;36; 7;8;(3/3);'11220';(3/3);
28-01-2017;  3; 5;17;19;30;32;25;2;(2/4);'22020';(4/2);
27-01-2017;  3; 7;33;40;46;49;29;4;(2/4);'20013';(2/4);
26-01-2017;  5; 8;10;20;32;43;13;9;(4/2);'21111';(4/2);
25-01-2017;  2;11;26;29;34;42;10;5;(4/2);'11211';(2/4);
24-01-2017;  3; 8;12;15;29;42;25;5;(3/3);'22101';(4/2);
23-01-2017;  1; 5; 7;12;14;48;31;9;(3/3);'32001';(5/1);
21-01-2017;  8;15;21;42;43;47; 7;7;(2/4);'11103';(3/3);
20-01-2017;  2; 6;13;25;32;40;41;9;(4/2);'21111';(4/2);
19-01-2017;  8; 9;10;30;44;46;13;8;(5/1);'21012';(3/3);
18-01-2017;  5; 8;26;29;32;47; 3;5;(3/3);'20211';(2/4);
17-01-2017;  2;10;29;30;34;46;19;6;(5/1);'11121';(2/4);
16-01-2017; 19;20;25;28;29;47;15;0;(2/4);'01401';(3/3);
14-01-2017;  1;13;16;25;30;41;18;6;(2/4);'12111';(4/2);
13-01-2017;  6;11;19;27;41;44; 5;7;(2/4);'12102';(3/3);
12-01-2017;  2;15;16;25;36;38;29;3;(4/2);'12120';(4/2);
11-01-2017;  1;22;24;38;41;43;33;4;(3/3);'10212';(3/3);
10-01-2017;  1;18;28;40;44;47;42;6;(4/2);'11103';(2/4);
 9-01-2017;  4;18;29;41;45;48; 1;6;(3/3);'11103';(2/4);
 7-01-2017; 22;23;28;35;39;42;17;7;(3/3);'00321';(2/4);
 6-01-2017;  8;11;20;24;28;29;42;9;(4/2);'11400';(4/2);
 5-01-2017;  2;16;24;25;33;46;45;4;(4/2);'11211';(4/2);
 4-01-2017;  7;16;17;20;29;36;12;1;(3/3);'12210';(4/2);
 3-01-2017;  5; 6;15;39;43;48;27;0;(2/4);'21012';(3/3);
 2-01-2017;  8;25;27;31;33;38; 4;3;(2/4);'10230';(2/4);



