
26/8/2021  20:9  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 2016

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
 5-11-2016;  8;14;20;35;36;47;17;1;(4/2);'11121';(3/3);
 4-11-2016;  3;13;14;24;31;36;23;7;(3/3);'12120';(4/2);
 3-11-2016;  1; 2;25;30;31;42;29;3;(3/3);'20121';(3/3);
 2-11-2016;  5;34;39;42;46;49;17;1;(3/3);'10023';(1/5);
 1-11-2016;  4; 6; 9;21;30;42; 5;7;(4/2);'30111';(4/2);
31-10-2016;  5; 7; 8;33;38;42;49;4;(3/3);'30021';(3/3);
29-10-2016;  4; 5; 6;10;26;46;35;9;(5/1);'31101';(4/2);
28-10-2016;  3;20;26;33;42;49;12;5;(3/3);'10212';(2/4);
27-10-2016; 12;13;15;16;22;37; 3;8;(3/3);'04110';(5/1);
26-10-2016;  5;10;23;29;37;49;16;9;(1/5);'11211';(3/3);
25-10-2016;  3;13;21;22;36;46; 4;1;(3/3);'11211';(4/2);
24-10-2016;  3;12;13;16;33;36;32;5;(3/3);'13020';(4/2);
22-10-2016;  9;16;22;31;33;36;32;9;(3/3);'11130';(3/3);
21-10-2016;  9;12;28;31;34;36;45;9;(4/2);'11130';(2/4);
20-10-2016;  1; 6;10;11;18;41;15;5;(3/3);'23001';(5/1);
19-10-2016;  1; 5;15;20;29;32;40;8;(2/4);'21210';(4/2);
18-10-2016;  6; 9;24;31;35;40;25;5;(3/3);'20121';(3/3);
17-10-2016; 10;13;15;19;25;43;26;3;(1/5);'04101';(5/1);
15-10-2016;  8;10;12;14;26;41;25;4;(5/1);'13101';(4/2);
14-10-2016;  2;15;22;32;46;48;37;8;(5/1);'11112';(3/3);
13-10-2016; 18;22;23;34;36;47;26;8;(4/2);'01221';(3/3);
12-10-2016;  6; 9;21;24;36;49; 2;2;(3/3);'20211';(4/2);
11-10-2016;  7; 8;22;24;27;36;30;6;(4/2);'20310';(4/2);
10-10-2016;  2; 6;18;22;40;42;45;3;(6/0);'21102';(4/2);
 8-10-2016;  5;22;25;30;33;36;37;0;(3/3);'10230';(3/3);
 7-10-2016;  8;11;20;25;34;48;21;9;(4/2);'11211';(4/2);
 6-10-2016; 13;14;22;23;25;40;30;6;(3/3);'02301';(5/1);
 5-10-2016;  3;17;22;30;36;40;24;0;(4/2);'11121';(3/3);
 4-10-2016;  1; 3;16;32;46;48;43;2;(4/2);'21012';(3/3);
 3-10-2016;  2; 3; 5; 7;22;44; 4;7;(3/3);'40101';(5/1);
 1-10-2016; 12;16;19;23;24;37; 9;0;(3/3);'03210';(5/1);
30-09-2016;  4; 7; 9;40;41;43; 2;9;(2/4);'30003';(3/3);
29-09-2016;  1;12;24;29;42;48;25;5;(4/2);'11202';(3/3);
28-09-2016;  5; 6;17;20;32;47;42;5;(3/3);'21111';(4/2);
27-09-2016;  4;10;12;17;31;34;24;3;(4/2);'13020';(4/2);
26-09-2016;  4; 6;13;18;29;36;33;1;(4/2);'22110';(4/2);
24-09-2016;  2; 5;10;12;20;29;42;2;(4/2);'22200';(5/1);
23-09-2016;  1; 2; 8;17;26;47;12;1;(3/3);'31101';(4/2);
22-09-2016;  8; 9;10;18;30;33;19;9;(4/2);'22020';(4/2);
21-09-2016;  6; 9;13;26;29;31;11;1;(2/4);'21210';(3/3);
20-09-2016;  4;10;18;19;22;25;45;2;(4/2);'13200';(6/0);
19-09-2016;  3;20;21;24;30;47;11;0;(3/3);'10311';(4/2);
17-09-2016;  4;11;17;23;37;49; 7;1;(1/5);'12111';(4/2);
16-09-2016;  3; 4;20;37;41;48;22;8;(3/3);'20112';(3/3);
15-09-2016;  2;11;19;26;36;44;42;3;(4/2);'12111';(3/3);
14-09-2016;  4;20;26;27;42;44;41;5;(5/1);'10302';(2/4);
13-09-2016;  1; 2;15;18;22;34;37;5;(4/2);'22110';(5/1);
12-09-2016;  1;17;23;27;39;48;36;8;(1/5);'11211';(3/3);
10-09-2016;  2;11;21;25;42;43;20;4;(2/4);'11202';(4/2);
 9-09-2016;  2; 8;11;28;41;43;13;0;(3/3);'21102';(3/3);
 8-09-2016; 13;14;17;26;33;45;27;3;(2/4);'03111';(3/3);
 7-09-2016;  6; 8;12;16;24;44; 7;8;(6/0);'22101';(5/1);
 6-09-2016;  5; 7; 8;18;20;24; 2;4;(4/2);'31200';(6/0);
 5-09-2016; 10;11;13;27;31;47;41;6;(1/5);'03111';(3/3);
 3-09-2016; 14;29;41;43;44;48;46;4;(3/3);'01104';(1/5);
 2-09-2016; 10;11;15;29;35;41;27;7;(1/5);'03111';(3/3);
 1-09-2016; 12;16;31;41;44;49;13;0;(3/3);'02013';(2/4);
31-08-2016;  2; 4; 5;10;18;43;24;9;(4/2);'32001';(5/1);
30-08-2016;  7;10;11;15;36;42;20;4;(3/3);'13011';(4/2);
29-08-2016;  1; 2;14;20;29;32;21;2;(4/2);'21210';(4/2);
27-08-2016;  4; 9;25;27;41;49;30;3;(1/5);'20202';(3/3);
26-08-2016;  6;11;16;18;25;47;28;8;(3/3);'13101';(5/1);
25-08-2016; 10;12;26;32;34;44;27;6;(6/0);'02121';(2/4);
24-08-2016;  4;12;14;16;22;28; 6;4;(6/0);'13200';(5/1);
23-08-2016; 10;12;19;32;35;49;26;6;(3/3);'03021';(3/3);
22-08-2016; 22;24;26;29;40;43; 1;4;(4/2);'00402';(2/4);
20-08-2016; 13;19;25;29;34;46; 1;7;(2/4);'02211';(3/3);
19-08-2016;  5; 9;20;23;30;35;47;2;(2/4);'20220';(4/2);
18-08-2016; 15;16;19;33;40;41;23;0;(2/4);'03012';(3/3);
17-08-2016; 13;21;23;28;31;46;26;1;(2/4);'01311';(3/3);
16-08-2016;  3;18;30;33;35;37; 7;4;(2/4);'11040';(2/4);
15-08-2016; 14;20;31;32;41;48;38;6;(4/2);'01122';(2/4);
13-08-2016; 12;15;32;44;45;46; 8;5;(4/2);'02013';(2/4);
12-08-2016;  7; 9;13;15;17;37;32;8;(0/6);'23010';(5/1);
11-08-2016;  2;18;22;25;28;45;37;3;(4/2);'11301';(4/2);
10-08-2016;  7;12;18;34;38;41;26;2;(4/2);'12021';(3/3);
 9-08-2016;  2; 7; 8; 9;20;34;31;3;(4/2);'40110';(5/1);
 8-08-2016;  1; 3; 7; 9;25;38;31;4;(1/5);'40110';(5/1);
 6-08-2016;  1;22;24;26;36;45;31;9;(4/2);'10311';(3/3);
 5-08-2016;  1; 6; 9;29;41;43; 8;7;(1/5);'30102';(3/3);
 4-08-2016;  8;20;32;39;43;45;17;3;(3/3);'10122';(2/4);
 3-08-2016;  5;15;17;36;38;44;35;0;(3/3);'12021';(3/3);
 2-08-2016;  8; 9;14;27;35;48;38;7;(3/3);'21111';(3/3);
 1-08-2016;  5; 9;14;36;48;49;28;3;(3/3);'21012';(3/3);
30-07-2016; 12;19;22;31;34;41;30;5;(3/3);'02121';(3/3);
29-07-2016; 20;29;31;38;42;49; 8;6;(3/3);'00222';(1/5);
28-07-2016; 18;28;32;45;47;49;26;3;(3/3);'01113';(1/5);
27-07-2016;  3; 8;16;23;42;46;35;3;(4/2);'21102';(4/2);
26-07-2016; 10;13;27;29;31;37; 3;8;(1/5);'02220';(2/4);
25-07-2016;  2; 3; 9;21;35;47;30;5;(1/5);'30111';(4/2);
23-07-2016; 12;13;26;38;39;47;16;8;(3/3);'02121';(2/4);
22-07-2016;  1; 3;38;39;48;49;27;6;(2/4);'20022';(2/4);
21-07-2016;  3; 4;11;20;31;32; 2;8;(3/3);'21120';(4/2);
20-07-2016;  8;11;13;25;37;40;48;4;(2/4);'12111';(4/2);
19-07-2016;  4;10;11;18;30;44;13;7;(5/1);'13011';(4/2);
18-07-2016;  5;13;15;21;41;42;33;4;(1/5);'12102';(4/2);
16-07-2016;  3;21;25;29;32;46;12;3;(2/4);'10311';(3/3);
15-07-2016;  4;11;17;28;45;48;14;3;(3/3);'12102';(3/3);
14-07-2016;  4;16;28;29;39;47;49;0;(3/3);'11211';(2/4);
13-07-2016;  3;17;25;29;34;36;10;9;(2/4);'11220';(3/3);
12-07-2016;  6;14;20;31;45;46;10;1;(4/2);'11112';(3/3);
11-07-2016;  4;13;29;30;39;46;45;9;(3/3);'11121';(2/4);
 9-07-2016;  7; 9;19;20;38;46;18;9;(3/3);'21111';(4/2);
 8-07-2016;  8;11;12;15;21;42;17;7;(3/3);'13101';(5/1);
 7-07-2016;  1; 3; 7;17;29;30;39;1;(1/5);'31110';(4/2);
 6-07-2016;  3;18;28;37;41;45;26;8;(2/4);'11112';(2/4);
 5-07-2016;  9;11;16;28;29;42; 8;2;(3/3);'12201';(3/3);
 4-07-2016; 15;20;32;33;39;48; 4;8;(3/3);'01131';(2/4);
 2-07-2016;  2;18;19;23;26;45;28;0;(3/3);'12201';(4/2);
 1-07-2016; 15;16;17;28;39;44; 5;9;(3/3);'03111';(3/3);
30-06-2016;  1; 7;23;25;40;49;28;9;(1/5);'20202';(4/2);
29-06-2016;  6; 9;13;18;32;38;30;8;(4/2);'22020';(4/2);
28-06-2016;  2; 8;11;20;22;35; 1;1;(4/2);'21210';(5/1);
27-06-2016; 16;27;28;35;40;43;20;3;(3/3);'01212';(1/5);
25-06-2016; 18;19;34;38;39;42;32;4;(4/2);'02031';(2/4);
24-06-2016; 11;12;30;32;45;49;18;7;(3/3);'02022';(2/4);
23-06-2016;  1;25;28;35;48;49;16;1;(2/4);'10212';(2/4);
22-06-2016;  6; 9;20;22;31;45;40;0;(3/3);'20211';(4/2);
21-06-2016;  2; 9;13;23;35;47;30;7;(1/5);'21111';(4/2);
20-06-2016;  2; 9;11;12;24;29;21;0;(3/3);'22200';(5/1);
18-06-2016; 10;31;41;46;47;49;39;1;(2/4);'01014';(1/5);
17-06-2016; 12;19;29;36;41;46; 8;1;(3/3);'02112';(2/4);
16-06-2016;  5;31;34;39;43;45;11;2;(1/5);'10032';(1/5);
15-06-2016;  9;11;14;18;32;45; 5;4;(3/3);'13011';(4/2);
14-06-2016;  1; 4; 5;15;25;33;28;4;(1/5);'31110';(5/1);
13-06-2016;  9;12;38;41;45;47;21;7;(2/4);'11013';(2/4);
11-06-2016;  1; 5;21;36;37;45;43;8;(1/5);'20121';(3/3);
10-06-2016;  1; 2;16;20;25;42;28;0;(4/2);'21201';(5/1);
 9-06-2016;  2;10;32;40;41;45;49;2;(4/2);'11013';(2/4);
 8-06-2016;  2; 6;14;28;31;34;29;5;(5/1);'21120';(3/3);
 7-06-2016;  3;35;38;39;45;47;20;0;(1/5);'10032';(1/5);
 6-06-2016; 13;21;22;30;37;45;43;9;(2/4);'01221';(3/3);
 4-06-2016;  2; 5; 6;16;29;36;28;9;(4/2);'31110';(4/2);
 3-06-2016;  4;11;14;19;33;36;45;1;(3/3);'13020';(4/2);
 2-06-2016; 17;22;26;29;34;41;24;2;(3/3);'01311';(2/4);
 1-06-2016;  4;18;31;42;46;49;45;1;(4/2);'11013';(2/4);
31-05-2016;  7;11;18;24;35;36;37;6;(3/3);'12120';(4/2);
30-05-2016;  5;20;24;26;41;45;28;0;(3/3);'10302';(3/3);
28-05-2016; 15;22;25;28;29;36;12;6;(3/3);'01410';(3/3);
27-05-2016;  1;11;15;19;36;49;26;2;(1/5);'13011';(4/2);
26-05-2016;  8; 9;20;33;38;42; 3;1;(4/2);'20121';(3/3);
25-05-2016; 13;24;33;39;41;43;11;3;(1/5);'01122';(2/4);
24-05-2016;  8;22;33;38;39;45;18;7;(3/3);'10131';(2/4);
23-05-2016;  7;26;33;34;40;44;37;2;(4/2);'10122';(1/5);
21-05-2016;  1;17;29;33;42;47; 3;3;(1/5);'11112';(2/4);
20-05-2016;  6;10;16;18;21;26;22;5;(5/1);'13200';(5/1);
19-05-2016;  3; 9;15;19;28;31;42;9;(1/5);'22110';(4/2);
18-05-2016;  2;18;19;22;33;38; 6;6;(4/2);'12120';(4/2);
17-05-2016;  5; 9;19;29;44;48;13;1;(2/4);'21102';(3/3);
16-05-2016;  4;24;26;27;38;40;32;3;(5/1);'10311';(2/4);
14-05-2016; 13;17;20;24;34;45;32;8;(3/3);'02211';(4/2);
13-05-2016;  9;23;24;39;42;46;10;7;(3/3);'10212';(3/3);
12-05-2016;  9;23;27;28;29;41; 5;6;(1/5);'10401';(2/4);
11-05-2016;  5;14;22;29;45;49;42;4;(2/4);'11202';(3/3);
10-05-2016; 16;17;27;35;40;42;10;5;(3/3);'02112';(2/4);
 9-05-2016;  2;10;13;34;45;49;18;7;(3/3);'12012';(3/3);
 7-05-2016;  2; 6;12;21;22;40;43;5;(5/1);'21201';(5/1);
 6-05-2016;  8;13;25;34;36;46;14;8;(4/2);'11121';(3/3);
 5-05-2016;  2;15;32;33;40;47;20;7;(3/3);'11022';(2/4);
 4-05-2016;  2; 5;23;33;38;45; 9;7;(2/4);'20121';(3/3);
 3-05-2016;  6; 9;26;31;40;47;37;2;(3/3);'20112';(2/4);
 2-05-2016;  3; 4;36;38;44;47;24;7;(4/2);'20022';(2/4);
30-04-2016;  3; 5;22;33;42;44;41;9;(3/3);'20112';(3/3);
29-04-2016;  8;10;15;22;45;46;23;2;(4/2);'12102';(4/2);
28-04-2016; 17;24;25;37;43;46; 3;1;(2/4);'01212';(3/3);
27-04-2016; 11;21;23;31;40;46;48;1;(2/4);'01212';(3/3);
26-04-2016; 19;27;30;34;36;44;48;4;(4/2);'01131';(1/5);
25-04-2016;  7;11;12;21;31;37;30;9;(1/5);'12120';(4/2);
23-04-2016;  4; 8;11;25;39;47; 6;1;(2/4);'21111';(4/2);
22-04-2016; 11;13;15;27;35;37;44;2;(0/6);'03120';(3/3);
21-04-2016;  1;15;20;28;29;45; 2;8;(2/4);'11301';(3/3);
20-04-2016;  7;19;29;35;40;49; 3;1;(1/5);'11112';(2/4);
19-04-2016; 12;33;37;39;44;45;25;3;(2/4);'01032';(1/5);
18-04-2016;  5;21;26;27;38;42;39;5;(3/3);'10311';(2/4);
16-04-2016;  1; 7; 9;14;26;47;42;9;(2/4);'31101';(4/2);
15-04-2016; 12;14;27;34;38;39; 5;8;(4/2);'02130';(2/4);
14-04-2016;  5; 9;10;11;24;48;45;8;(3/3);'22101';(5/1);
13-04-2016;  2; 3;16;22;32;46;10;9;(5/1);'21111';(4/2);
12-04-2016;  1; 9;29;37;42;47;28;5;(1/5);'20112';(2/4);
11-04-2016;  7;29;33;34;46;47; 9;8;(2/4);'10122';(1/5);
 9-04-2016;  4;20;31;33;43;46;30;1;(3/3);'10122';(2/4);
 8-04-2016;  4; 7; 8;23;44;45;27;0;(3/3);'30102';(4/2);
 7-04-2016; 21;26;29;34;39;48;47;9;(3/3);'00321';(1/5);
 6-04-2016; 23;25;28;29;31;49; 3;2;(1/5);'00411';(2/4);
 5-04-2016; 22;24;32;35;38;46;13;2;(5/1);'00231';(2/4);
 4-04-2016; 11;21;26;40;43;44;38;7;(3/3);'01203';(2/4);
 2-04-2016;  2;11;15;24;40;48;21;0;(4/2);'12102';(4/2);
 1-04-2016;  5; 9;20;35;38;40;45;8;(3/3);'20121';(3/3);
31-03-2016;  7;10;32;36;37;40;46;5;(4/2);'11031';(2/4);
30-03-2016;  7;13;21;28;35;47; 4;0;(1/5);'11211';(3/3);
29-03-2016;  5; 7; 9;20;46;49;44;2;(2/4);'30102';(4/2);
28-03-2016; 14;18;31;36;44;46;32;3;(5/1);'02022';(2/4);
26-03-2016;  8;11;12;19;31;39;15;7;(2/4);'13020';(4/2);
25-03-2016;  1; 2;18;23;30;48;24;8;(4/2);'21111';(4/2);
24-03-2016;  5;27;30;36;41;48;22;1;(3/3);'10122';(1/5);
23-03-2016;  8;17;24;26;33;39; 9;0;(3/3);'11220';(3/3);
22-03-2016; 20;24;34;37;38;40;26;9;(5/1);'00231';(2/4);
21-03-2016; 11;17;27;29;34;39;35;2;(1/5);'02220';(2/4);
19-03-2016;  9;14;17;20;27;40;46;3;(3/3);'12201';(4/2);
18-03-2016; 11;30;32;35;42;46;36;3;(4/2);'01032';(1/5);
17-03-2016;  2;14;16;25;39;40;17;0;(4/2);'12111';(4/2);
16-03-2016; 10;14;23;30;42;47;36;3;(4/2);'02112';(3/3);
15-03-2016;  5;10;25;44;45;47;34;9;(2/4);'11103';(3/3);
14-03-2016;  6; 9;19;24;35;45;14;8;(2/4);'21111';(4/2);
12-03-2016; 19;23;24;26;34;37;27;3;(3/3);'01320';(3/3);
11-03-2016;  5; 8;18;30;33;36;13;4;(4/2);'21030';(3/3);
10-03-2016;  5; 6;19;20;28;37;22;0;(3/3);'21210';(4/2);
 9-03-2016;  2;11;13;14;19;24;42;6;(3/3);'14100';(6/0);
 8-03-2016;  3; 6; 8;24;29;31;15;9;(3/3);'30210';(4/2);
 7-03-2016;  3; 5; 6;31;33;37;47;2;(1/5);'30030';(3/3);
 5-03-2016;  7;13;17;26;33;40;22;7;(2/4);'12111';(3/3);
 4-03-2016;  3; 7;10;14;16;39;36;5;(3/3);'23010';(5/1);
 3-03-2016; 10;12;15;16;22;40; 4;9;(5/1);'04101';(5/1);
 2-03-2016; 15;18;31;35;43;48;30;1;(2/4);'02022';(2/4);
 1-03-2016; 11;19;28;30;31;44;27;9;(3/3);'02121';(2/4);
29-02-2016;  3;11;20;23;41;48;30;9;(2/4);'11202';(4/2);
27-02-2016;  7;10;11;19;25;34;26;5;(2/4);'13110';(5/1);
26-02-2016; 10;14;19;21;29;45;17;5;(2/4);'03201';(4/2);
25-02-2016;  4; 9;21;22;31;37;19;8;(2/4);'20220';(4/2);
24-02-2016;  3;14;28;31;37;48;22;3;(3/3);'11121';(2/4);
23-02-2016; 19;28;31;34;35;48;47;9;(3/3);'01131';(1/5);
22-02-2016;  2;12;18;34;42;44; 9;6;(6/0);'12012';(3/3);
20-02-2016;  1; 6;21;24;35;42;19;5;(3/3);'20211';(4/2);
19-02-2016; 10;22;24;31;37;46;43;9;(4/2);'01221';(3/3);
18-02-2016;  6;10;11;38;41;43;17;1;(3/3);'12012';(3/3);
17-02-2016;  4;11;16;17;27;34;20;7;(3/3);'13110';(4/2);
16-02-2016;  5;35;37;40;46;49;26;1;(2/4);'10023';(1/5);
15-02-2016;  3; 9;12;17;33;48;22;1;(2/4);'22011';(4/2);
13-02-2016;  3; 5; 7;10;17;48;43;3;(2/4);'32001';(5/1);
12-02-2016;  8;22;28;29;34;39;35;4;(4/2);'10320';(2/4);
11-02-2016;  4; 5;10;15;35;47;22;7;(2/4);'22011';(4/2);
10-02-2016;  2;21;23;28;29;45;30;6;(2/4);'10401';(3/3);
 9-02-2016;  6; 7;21;24;25;40;30;0;(3/3);'20301';(5/1);
 8-02-2016;  1; 4; 9;10;26;32;18;5;(4/2);'31110';(4/2);
 6-02-2016;  6; 9;18;20;23;32;42;7;(4/2);'21210';(5/1);
 5-02-2016; 16;24;34;41;42;43;25;2;(4/2);'01113';(2/4);
 4-02-2016;  4; 8;23;30;42;47;24;8;(4/2);'20112';(3/3);
 3-02-2016; 25;35;36;40;43;45;30;3;(2/4);'00123';(1/5);
 2-02-2016;  4; 6;14;31;33;46;27;8;(4/2);'21021';(3/3);
 1-02-2016;  8;20;37;40;44;45;47;9;(4/2);'10113';(2/4);
30-01-2016;  3; 5; 8;28;32;33;10;6;(3/3);'30120';(3/3);
29-01-2016;  2;24;28;37;42;44;30;8;(5/1);'10212';(2/4);
28-01-2016;  6;16;17;18;26;47;33;3;(4/2);'13101';(4/2);
27-01-2016;  2;10;12;16;22;23;20;1;(5/1);'13200';(6/0);
26-01-2016; 18;24;29;31;35;44;49;5;(3/3);'01221';(2/4);
25-01-2016;  4; 7;19;21;28;32;36;1;(3/3);'21210';(4/2);
23-01-2016;  9;19;21;23;27;30;11;9;(1/5);'11310';(4/2);
22-01-2016;  7; 8;10;34;35;36;48;8;(4/2);'21030';(3/3);
21-01-2016; 17;19;24;28;33;37; 9;7;(2/4);'02220';(3/3);
20-01-2016; 30;31;32;39;42;45;19;3;(3/3);'00042';(0/6);
19-01-2016;  9;11;18;20;21;44;29;6;(3/3);'12201';(5/1);
18-01-2016; 16;17;23;27;34;40;49;5;(3/3);'02211';(3/3);
16-01-2016;  5; 8;27;29;36;41;44;1;(2/4);'20211';(2/4);
15-01-2016;  3;14;18;21;22;29;13;1;(3/3);'12300';(5/1);
14-01-2016;  3;30;32;37;45;49;27;5;(2/4);'10032';(1/5);
13-01-2016; 12;14;18;24;25;41; 5;9;(4/2);'03201';(5/1);
12-01-2016;  1;11;16;40;42;48;12;4;(4/2);'12003';(3/3);
11-01-2016; 11;21;32;36;43;46;29;6;(3/3);'01122';(2/4);
 9-01-2016; 20;31;33;37;44;48;49;6;(3/3);'00132';(1/5);
 8-01-2016;  5; 9;15;22;35;46;36;9;(2/4);'21111';(4/2);
 7-01-2016; 11;17;30;33;38;48;24;6;(3/3);'02031';(2/4);
 6-01-2016;  8;16;20;37;43;48;49;2;(4/2);'11112';(3/3);
 5-01-2016;  3; 4; 8;12;19;24;14;1;(4/2);'32100';(6/0);
 4-01-2016; 12;18;35;36;37;48;40;9;(4/2);'02031';(2/4);
 2-01-2016;  3; 8;16;21;23;43;24;2;(2/4);'21201';(5/1);
 1-01-2016;  2; 4;12;13;24;46;26;7;(5/1);'22101';(5/1);



