
26/8/2021  20:9  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 2007

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
 9-04-2007;  4;17;18;19;26;48;28;3;(4/2);'13101';(4/2);
 6-04-2007;  9;14;19;33;40;46;41;4;(3/3);'12012';(3/3);
 4-04-2007;  2;23;24;32;38;44;11;2;(5/1);'10221';(3/3);
 3-04-2007;  1; 7;12;22;43;47;30;9;(2/4);'21102';(4/2);
 2-04-2007; 12;14;24;34;36;49;41;8;(5/1);'02121';(3/3);
30-03-2007; 14;25;30;32;38;41;17;4;(4/2);'01131';(2/4);
28-03-2007;  2;20;27;34;38;40;22;9;(5/1);'10221';(2/4);
27-03-2007; 18;19;23;24;30;33; 4;3;(3/3);'02220';(4/2);
26-03-2007;  1; 6;10;19;22;24;38;0;(4/2);'22200';(6/0);
23-03-2007;  8;12;17;23;31;33;22;8;(2/4);'12120';(4/2);
21-03-2007;  9;10;31;36;38;46;17;8;(4/2);'11031';(2/4);
20-03-2007; 17;29;31;33;36;46;40;8;(2/4);'01131';(1/5);
19-03-2007;  8;12;15;22;34;40;20;3;(5/1);'12111';(4/2);
16-03-2007;  1; 2;11;14;18;25;13;1;(3/3);'23100';(6/0);
14-03-2007;  6;15;21;23;33;43;27;5;(1/5);'11211';(4/2);
13-03-2007;  1;15;17;20;31;35; 4;0;(1/5);'12120';(4/2);
12-03-2007; 21;22;26;34;40;46;20;1;(5/1);'00312';(2/4);
 9-03-2007;  9;12;17;27;37;42;32;4;(2/4);'12111';(3/3);
 7-03-2007;  2; 9;14;17;19;28;18;6;(3/3);'23100';(5/1);
 6-03-2007; 13;24;25;30;39;48;12;3;(3/3);'01221';(3/3);
 5-03-2007; 13;23;33;35;38;48;11;2;(2/4);'01131';(2/4);
 2-03-2007;  3;11;14;17;37;40;27;7;(2/4);'13011';(4/2);
28-02-2007;  5; 7;11;23;25;31;26;8;(0/6);'21210';(5/1);
27-02-2007; 10;11;12;33;34;48;26;4;(4/2);'03021';(3/3);
26-02-2007; 22;27;32;34;39;47; 2;8;(3/3);'00231';(1/5);
23-02-2007;  4; 9;16;17;27;35;40;6;(2/4);'22110';(4/2);
21-02-2007; 15;28;35;36;40;47; 9;3;(3/3);'01122';(1/5);
20-02-2007;  9;15;20;29;34;40;13;9;(3/3);'11211';(3/3);
19-02-2007; 11;18;19;26;36;43;21;0;(3/3);'03111';(3/3);
16-02-2007;  3;11;24;30;34;47; 8;3;(3/3);'11121';(3/3);
14-02-2007;  4;17;19;27;34;35;46;8;(2/4);'12120';(3/3);
13-02-2007;  1; 8;22;29;33;44;17;5;(3/3);'20211';(3/3);
12-02-2007;  4;16;19;22;28;41;45;5;(4/2);'12201';(4/2);
 9-02-2007;  1; 4; 6;16;31;48; 9;5;(4/2);'31011';(4/2);
 7-02-2007;  4; 6;10;18;44;49; 5;3;(5/1);'22002';(4/2);
 6-02-2007;  7; 9;23;26;38;44;42;0;(3/3);'20211';(3/3);
 5-02-2007;  9;11;13;39;41;42;25;0;(1/5);'12012';(3/3);
 2-02-2007;  5; 6;10;23;26;44; 1;9;(4/2);'21201';(4/2);
31-01-2007;  3;17;19;39;44;46; 1;2;(2/4);'12012';(3/3);
30-01-2007;  7; 8;20;28;29;49;24;3;(3/3);'20301';(3/3);
29-01-2007;  2;22;23;35;41;42; 6;6;(3/3);'10212';(3/3);
26-01-2007; 10;14;16;29;37;47;45;8;(3/3);'03111';(3/3);
24-01-2007; 16;17;19;30;38;47;41;1;(3/3);'03021';(3/3);
23-01-2007;  9;16;19;33;39;43;17;6;(1/5);'12021';(3/3);
22-01-2007;  9;19;24;25;30;35;41;8;(2/4);'11220';(4/2);
19-01-2007; 12;14;15;18;48;49;29;6;(4/2);'04002';(4/2);
17-01-2007; 15;16;20;22;24;46;37;5;(5/1);'02301';(5/1);
16-01-2007;  2;12;24;27;36;47;28;4;(4/2);'11211';(3/3);
15-01-2007; 15;20;34;35;39;40;24;4;(3/3);'01131';(2/4);
12-01-2007;  9;18;21;33;36;41;46;3;(2/4);'11121';(3/3);
10-01-2007;  1;10;15;20;26;37;23;4;(3/3);'12210';(4/2);
 9-01-2007;  2;24;26;29;34;45;46;4;(4/2);'10311';(2/4);
 8-01-2007;  3;12;19;37;38;48;15;4;(3/3);'12021';(3/3);
 5-01-2007; 10;13;19;24;33;39; 2;2;(2/4);'03120';(4/2);
 3-01-2007;  9;29;31;33;44;47; 8;9;(1/5);'10122';(1/5);
 2-01-2007;  4;14;15;34;44;46;17;4;(5/1);'12012';(3/3);
 1-01-2007;  1;11;18;32;35;36;38;0;(3/3);'12030';(3/3);



