
26/8/2021  20:9  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 2015

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
27-11-2015;  3; 7; 9;20;32;46;10;0;(3/3);'30111';(4/2);
26-11-2015;  5;25;26;28;43;45;35;1;(2/4);'10302';(2/4);
25-11-2015; 19;21;22;23;30;42; 6;8;(3/3);'01311';(4/2);
24-11-2015; 11;13;20;23;24;48;25;7;(3/3);'02301';(5/1);
23-11-2015; 20;21;23;31;46;48;40;4;(3/3);'00312';(3/3);
21-11-2015;  4;13;21;24;42;43;14;3;(3/3);'11202';(4/2);
20-11-2015; 15;37;41;43;46;48;17;8;(2/4);'01014';(1/5);
19-11-2015;  2;12;23;32;45;48; 6;7;(4/2);'11112';(3/3);
18-11-2015;  1;15;35;39;47;48; 7;7;(1/5);'11022';(2/4);
17-11-2015;  2; 6; 8;35;37;40;27;9;(4/2);'30021';(3/3);
16-11-2015;  2; 5;19;32;36;42;41;2;(4/2);'21021';(3/3);
14-11-2015;  2;13;22;29;34;45;15;0;(3/3);'11211';(3/3);
13-11-2015;  4;18;25;40;43;49;41;8;(3/3);'11103';(3/3);
12-11-2015;  3;10;32;33;35;38;40;4;(3/3);'11040';(2/4);
11-11-2015;  6;14;32;37;44;49;10;0;(4/2);'11022';(2/4);
10-11-2015;  7;15;16;23;29;48;11;5;(2/4);'12201';(4/2);
 9-11-2015; 28;35;41;45;46;47;14;5;(2/4);'00114';(0/6);
 7-11-2015;  2; 8;14;16;33;48; 9;2;(5/1);'22011';(4/2);
 6-11-2015;  6;11;17;24;28;31;33;9;(3/3);'12210';(4/2);
 5-11-2015;  5;34;37;38;45;46; 4;3;(3/3);'10032';(1/5);
 4-11-2015;  5;10;13;19;20;34;21;3;(3/3);'13110';(5/1);
 3-11-2015;  2; 8;11;16;17;42;40;7;(4/2);'23001';(5/1);
 2-11-2015; 11;13;16;19;29;49;46;6;(1/5);'04101';(4/2);
31-10-2015;  2; 5;12;22;33;43;16;2;(3/3);'21111';(4/2);
30-10-2015;  8;25;29;33;44;46; 1;4;(3/3);'10212';(2/4);
29-10-2015;  4;12;15;24;25;47;46;2;(3/3);'12201';(5/1);
28-10-2015; 14;19;25;26;27;28;24;3;(3/3);'02400';(3/3);
27-10-2015;  9;12;19;20;31;45;33;5;(2/4);'12111';(4/2);
26-10-2015;  4;14;15;36;41;43;16;9;(3/3);'12012';(3/3);
24-10-2015; 14;19;20;22;32;44;16;9;(5/1);'02211';(4/2);
23-10-2015;  4; 6;11;22;34;46;35;5;(5/1);'21111';(4/2);
22-10-2015;  4; 7;10;14;22;28;30;2;(5/1);'22200';(5/1);
21-10-2015;  2;17;20;24;29;34;23;8;(4/2);'11310';(4/2);
20-10-2015; 13;16;19;21;34;41; 8;2;(2/4);'03111';(4/2);
19-10-2015;  1;10;16;18;23;32; 2;5;(4/2);'13110';(5/1);
17-10-2015;  1;12;19;25;42;48;46;2;(3/3);'12102';(4/2);
16-10-2015;  3;14;17;25;27;38;10;2;(2/4);'12210';(4/2);
15-10-2015; 25;26;35;39;40;47;23;3;(2/4);'00222';(1/5);
14-10-2015;  1; 6;29;34;36;40; 9;3;(4/2);'20121';(2/4);
13-10-2015; 11;19;32;35;39;44;22;1;(2/4);'02031';(2/4);
12-10-2015;  8;16;24;42;45;47; 7;2;(4/2);'11103';(3/3);
10-10-2015;  9;13;16;33;41;48;10;0;(2/4);'12012';(3/3);
 9-10-2015;  2; 5; 8; 9;14;17;15;7;(3/3);'42000';(6/0);
 8-10-2015;  1; 2; 5;12;17;43; 7;6;(2/4);'32001';(5/1);
 7-10-2015;  4;18;19;28;38;41;39;1;(4/2);'12111';(3/3);
 6-10-2015;  3;13;20;25;36;46;49;3;(3/3);'11211';(4/2);
 5-10-2015;  1; 3; 7;23;28;40;12;3;(2/4);'30201';(4/2);
 3-10-2015;  3; 4;12;20;25;32;48;1;(4/2);'21210';(5/1);
 2-10-2015;  7;17;24;26;28;39;35;0;(3/3);'11310';(3/3);
 1-10-2015;  6;10;18;20;40;41;22;2;(5/1);'12102';(4/2);
30-09-2015;  2; 7; 8;16;17;38;15;0;(4/2);'32010';(5/1);
29-09-2015; 14;17;22;36;47;49;43;7;(3/3);'02112';(3/3);
28-09-2015;  9;10;32;33;39;42;24;5;(3/3);'11031';(2/4);
26-09-2015;  3; 8;12;24;46;47;26;7;(4/2);'21102';(4/2);
25-09-2015;  1; 2;21;30;37;41; 9;8;(2/4);'20121';(3/3);
24-09-2015;  5; 6; 8;19;38;47;22;2;(3/3);'31011';(4/2);
23-09-2015;  1; 9;14;19;33;47;20;7;(1/5);'22011';(4/2);
22-09-2015; 14;25;27;28;43;47;12;3;(2/4);'01302';(2/4);
21-09-2015;  7;10;24;27;41;42;19;2;(3/3);'11202';(3/3);
19-09-2015; 10;24;25;38;44;46;15;0;(5/1);'01212';(3/3);
18-09-2015;  3; 7;15;16;40;47;38;8;(2/4);'22002';(4/2);
17-09-2015;  1;21;23;37;44;46;41;9;(2/4);'10212';(3/3);
16-09-2015;  1; 8;28;34;35;36;43;3;(4/2);'20130';(2/4);
15-09-2015; 16;17;18;32;33;36;20;3;(4/2);'03030';(3/3);
14-09-2015; 28;31;33;36;40;45;18;7;(3/3);'00132';(0/6);
12-09-2015;  6; 9;31;33;37;45;38;0;(1/5);'20031';(2/4);
11-09-2015; 13;17;22;23;33;36; 3;1;(2/4);'02220';(4/2);
10-09-2015;  1; 7;30;36;38;41;25;4;(3/3);'20031';(2/4);
 9-09-2015; 11;17;19;25;38;42;48;6;(2/4);'03111';(4/2);
 8-09-2015;  5; 7;12;19;23;24; 2;3;(2/4);'22200';(6/0);
 7-09-2015;  5; 8;12;31;44;49;27;6;(3/3);'21012';(3/3);
 5-09-2015;  3; 4; 7;17;28;49;24;9;(2/4);'31101';(4/2);
 4-09-2015;  3;16;19;29;30;48; 5;4;(3/3);'12111';(3/3);
 3-09-2015;  1; 6;10;17;19;36; 5;0;(3/3);'23010';(5/1);
 2-09-2015;  1; 6;32;37;46;49;34;8;(3/3);'20022';(2/4);
 1-09-2015;  1; 9;24;41;42;46;37;5;(3/3);'20103';(3/3);
31-08-2015;  3; 9;12;24;31;37;49;2;(2/4);'21120';(4/2);
29-08-2015;  1;18;22;24;25;32; 4;3;(4/2);'11310';(5/1);
28-08-2015;  7;14;18;19;28;36;30;0;(4/2);'13110';(4/2);
27-08-2015;  4;10;21;25;28;48; 1;4;(4/2);'11301';(4/2);
26-08-2015;  4;19;29;34;38;42;33;8;(4/2);'11121';(2/4);
25-08-2015;  8; 9;14;15;30;32;18;5;(4/2);'22020';(4/2);
24-08-2015;  5;11;24;26;30;40;37;7;(4/2);'11211';(3/3);
22-08-2015;  9;10;17;26;29;31;41;8;(2/4);'12210';(3/3);
21-08-2015;  2; 8;12;20;35;42;19;0;(5/1);'21111';(4/2);
20-08-2015; 12;15;20;23;38;45;35;2;(3/3);'02211';(4/2);
19-08-2015; 21;25;27;34;40;47;32;5;(2/4);'00312';(2/4);
18-08-2015;  1;21;23;32;38;47;39;7;(2/4);'10221';(3/3);
17-08-2015;  1; 2;12;20;38;46;17;4;(5/1);'21111';(4/2);
15-08-2015;  4; 6;38;39;41;46;17;5;(4/2);'20022';(2/4);
14-08-2015; 13;24;31;40;42;47;18;3;(3/3);'01113';(2/4);
13-08-2015;  1;16;19;20;33;47;36;6;(2/4);'12111';(4/2);
12-08-2015; 15;25;34;43;44;49;32;2;(2/4);'01113';(2/4);
11-08-2015; 33;35;36;39;43;49;28;0;(1/5);'00042';(0/6);
10-08-2015;  2;14;21;33;40;48;39;1;(4/2);'11112';(3/3);
 8-08-2015;  2; 7;18;21;27;49;42;5;(2/4);'21201';(4/2);
 7-08-2015;  5; 8; 9;12;18;48; 4;8;(4/2);'32001';(5/1);
 6-08-2015;  4;11;35;36;43;44;21;3;(3/3);'11022';(2/4);
 5-08-2015;  5; 7;25;35;40;47;18;6;(1/5);'20112';(3/3);
 4-08-2015;  6;10;30;31;36;42;12;0;(5/1);'11031';(2/4);
 3-08-2015;  1; 6;11;31;33;34;30;4;(2/4);'21030';(3/3);
 1-08-2015; 18;32;34;40;41;42;15;8;(5/1);'01023';(1/5);
31-07-2015;  2;13;14;29;31;43;36;1;(2/4);'12111';(3/3);
30-07-2015;  3;10;15;21;41;47;37;5;(1/5);'12102';(4/2);
29-07-2015;  5;11;12;18;29;47; 3;9;(2/4);'13101';(4/2);
28-07-2015; 13;14;16;26;34;44;11;8;(5/1);'03111';(3/3);
27-07-2015;  4;15;16;26;32;42;25;8;(5/1);'12111';(3/3);
25-07-2015;  5;14;27;29;31;43;24;0;(1/5);'11211';(2/4);
24-07-2015; 10;15;23;33;38;47; 1;2;(2/4);'02121';(3/3);
23-07-2015; 12;16;34;40;43;45;30;2;(4/2);'02013';(2/4);
22-07-2015;  7;12;17;22;23;39;42;9;(2/4);'12210';(5/1);
21-07-2015;  3; 6;22;32;33;45;41;4;(3/3);'20121';(3/3);
20-07-2015;  3; 8;17;24;25;26; 9;9;(3/3);'21300';(5/1);
18-07-2015;  1;20;24;29;44;46;33;6;(4/2);'10302';(3/3);
17-07-2015; 16;18;23;26;36;43; 8;5;(4/2);'02211';(3/3);
16-07-2015;  1; 5;13;22;25;26;34;2;(2/4);'21300';(5/1);
15-07-2015;  6; 8;21;29;41;48; 4;3;(3/3);'20202';(3/3);
14-07-2015; 12;18;22;30;37;40;29;5;(5/1);'02121';(3/3);
13-07-2015;  3;25;28;31;40;49; 7;5;(2/4);'10212';(2/4);
11-07-2015; 14;23;26;36;38;48; 6;1;(5/1);'01221';(2/4);
10-07-2015; 17;19;21;35;37;41;26;2;(0/6);'02121';(3/3);
 9-07-2015;  3;16;42;44;45;48;36;0;(4/2);'11004';(2/4);
 8-07-2015;  3; 5; 6;11;21;44;47;9;(2/4);'31101';(5/1);
 7-07-2015;  2;12;14;26;33;42;29;2;(5/1);'12111';(3/3);
 6-07-2015; 14;15;18;24;25;35; 2;0;(3/3);'03210';(5/1);
 4-07-2015;  7;19;26;28;30;39;23;4;(3/3);'11220';(2/4);
 3-07-2015;  6; 7;16;35;37;47;42;2;(2/4);'21021';(3/3);
 2-07-2015;  6; 7;18;21;27;47;33;0;(2/4);'21201';(4/2);
 1-07-2015;  3;24;25;28;34;41; 6;3;(3/3);'10311';(3/3);
30-06-2015;  3; 4;10;26;37;44;27;2;(4/2);'21111';(3/3);
29-06-2015;  8; 9;20;36;41;42; 2;9;(4/2);'20112';(3/3);
27-06-2015; 18;26;31;41;42;44;10;6;(4/2);'01113';(1/5);
26-06-2015;  7;24;30;38;46;48;16;8;(5/1);'10122';(2/4);
25-06-2015; 19;24;27;38;45;47;41;7;(2/4);'01212';(2/4);
24-06-2015;  9;18;38;39;43;45;22;5;(2/4);'11022';(2/4);
23-06-2015;  3;12;25;34;41;43;20;5;(2/4);'11112';(3/3);
22-06-2015;  5; 6; 7;16;19;34;43;0;(3/3);'32010';(5/1);
20-06-2015;  7;11;24;28;33;35;16;7;(2/4);'11220';(3/3);
19-06-2015; 10;15;29;42;44;48; 1;1;(4/2);'02103';(2/4);
18-06-2015; 19;25;30;31;40;43;24;4;(2/4);'01122';(2/4);
17-06-2015;  3; 6;15;24;27;43;13;7;(2/4);'21201';(4/2);
16-06-2015; 12;21;22;23;29;47;24;2;(2/4);'01401';(4/2);
15-06-2015;  1;33;37;38;43;49;11;9;(1/5);'10032';(1/5);
13-06-2015;  1; 2;12;13;21;42;45;3;(3/3);'22101';(5/1);
12-06-2015;  4; 7;15;17;22;41; 5;4;(2/4);'22101';(5/1);
11-06-2015;  7;11;13;20;25;42;28;2;(2/4);'12201';(5/1);
10-06-2015;  1;12;15;31;40;42;34;8;(3/3);'12012';(3/3);
 9-06-2015;  1; 5;26;34;42;47;13;8;(3/3);'20112';(2/4);
 8-06-2015;  8;13;24;31;40;43;21;0;(3/3);'11112';(3/3);
 6-06-2015;  6;12;24;28;32;49; 7;7;(5/1);'11211';(3/3);
 5-06-2015; 26;28;30;31;35;43;39;9;(3/3);'00231';(0/6);
 4-06-2015;  8;12;24;30;35;45;14;0;(4/2);'11121';(3/3);
 3-06-2015;  5;10;11;20;36;38; 9;6;(4/2);'12120';(4/2);
 2-06-2015;  7;19;26;27;35;49;41;2;(1/5);'11211';(2/4);
 1-06-2015;  4;28;30;31;36;43;15;3;(4/2);'10131';(1/5);
30-05-2015;  1;12;17;37;41;45;14;6;(1/5);'12012';(3/3);
29-05-2015;  3; 7;10;15;25;27;43;4;(1/5);'22200';(5/1);
28-05-2015; 13;20;29;31;40;41;38;6;(2/4);'01212';(2/4);
27-05-2015; 10;11;15;17;42;44;40;9;(3/3);'04002';(4/2);
26-05-2015;  1; 4;17;19;44;46;39;4;(3/3);'22002';(4/2);
25-05-2015;  8;10;13;16;24;40;42;9;(5/1);'13101';(5/1);
23-05-2015;  3; 5;20;42;48;49;17;8;(3/3);'20103';(3/3);
22-05-2015; 13;14;18;21;31;34; 5;1;(3/3);'03120';(4/2);
21-05-2015;  5;24;36;39;42;49;19;8;(3/3);'10122';(2/4);
20-05-2015;  3; 8;11;26;39;43;28;8;(2/4);'21111';(3/3);
19-05-2015;  5;10;12;23;24;31;28;7;(3/3);'12210';(5/1);
18-05-2015;  1; 8;15;21;22;48; 4;4;(3/3);'21201';(5/1);
16-05-2015;  7;15;16;19;32;48;10;6;(3/3);'13011';(4/2);
15-05-2015;  2;16;22;26;33;39;35;2;(4/2);'11220';(3/3);
14-05-2015; 11;13;15;24;26;45;25;8;(2/4);'03201';(4/2);
13-05-2015;  7;18;23;29;38;43;42;7;(2/4);'11211';(3/3);
12-05-2015;  1;10;22;40;44;49;37;8;(4/2);'11103';(3/3);
11-05-2015;  3;19;22;24;38;45;37;7;(3/3);'11211';(4/2);
 9-05-2015; 16;27;29;34;38;43; 1;8;(3/3);'01221';(1/5);
 8-05-2015;  4; 6;10;20;31;32;36;4;(5/1);'21120';(4/2);
 7-05-2015;  2; 7;17;28;32;39; 3;3;(3/3);'21120';(3/3);
 6-05-2015;  3; 8;10;33;37;47;17;0;(2/4);'21021';(3/3);
 5-05-2015;  3;13;14;17;34;38;43;4;(3/3);'13020';(4/2);
 4-05-2015;  3; 7;12;27;28;30; 8;0;(3/3);'21210';(3/3);
 2-05-2015;  7; 8;11;20;43;44;35;4;(3/3);'21102';(4/2);
 1-05-2015;  2; 7;36;39;41;43;49;3;(2/4);'20022';(2/4);
30-04-2015;  6;12;21;33;38;46;28;1;(4/2);'11121';(3/3);
29-04-2015; 15;24;25;27;47;48;33;5;(2/4);'01302';(3/3);
28-04-2015;  3; 6; 8;27;36;47;32;5;(3/3);'30111';(3/3);
27-04-2015;  1; 6; 9;13;24;25;41;5;(2/4);'31200';(6/0);
25-04-2015;  1; 9;22;23;42;46;37;7;(3/3);'20202';(4/2);
24-04-2015; 21;27;36;42;43;49;41;3;(2/4);'00213';(1/5);
23-04-2015;  8;11;16;22;26;32;48;5;(5/1);'12210';(4/2);
22-04-2015;  2;15;20;30;33;38;39;6;(4/2);'11130';(3/3);
21-04-2015; 11;21;23;30;35;40;48;0;(2/4);'01221';(3/3);
20-04-2015; 21;33;35;38;42;43;15;5;(2/4);'00132';(1/5);
18-04-2015; 23;33;34;38;39;41;11;0;(2/4);'00141';(1/5);
17-04-2015;  1;14;20;24;27;46;45;8;(4/2);'11301';(4/2);
16-04-2015; 14;16;23;26;33;44;30;7;(4/2);'02211';(3/3);
15-04-2015; 10;27;29;35;39;48;26;6;(2/4);'01221';(1/5);
14-04-2015;  2;17;24;26;36;38; 7;4;(5/1);'11220';(3/3);
13-04-2015;  3;10;13;33;36;49;42;9;(2/4);'12021';(3/3);
11-04-2015;  3; 5;11;21;22;37; 2;9;(1/5);'21210';(5/1);
10-04-2015;  2; 6;16;35;36;44;28;2;(5/1);'21021';(3/3);
 9-04-2015;  1;17;31;38;41;47;39;7;(1/5);'11022';(2/4);
 8-04-2015; 15;18;20;25;41;46;45;5;(3/3);'02202';(4/2);
 7-04-2015; 17;21;30;32;45;49; 3;0;(2/4);'01122';(2/4);
 6-04-2015;  5;18;26;38;39;47;41;5;(3/3);'11121';(2/4);
 4-04-2015; 18;26;33;38;39;42;22;1;(4/2);'01131';(1/5);
 3-04-2015; 11;16;26;41;43;44;45;0;(3/3);'02103';(2/4);
 2-04-2015;  4;12;18;21;29;39;23;0;(3/3);'12210';(4/2);
 1-04-2015;  6; 9;15;17;24;31;25;9;(2/4);'22110';(5/1);
31-03-2015;  6;24;27;37;38;45;12;5;(3/3);'10221';(2/4);
30-03-2015;  2; 3;10;31;47;48;34;8;(3/3);'21012';(3/3);
28-03-2015;  6; 8;14;26;42;46;34;5;(6/0);'21102';(3/3);
27-03-2015;  5; 8;23;40;42;49;35;8;(3/3);'20103';(3/3);
26-03-2015; 12;25;28;35;38;42;49;2;(4/2);'01221';(2/4);
25-03-2015;  6;13;15;18;22;37; 2;0;(3/3);'13110';(5/1);
24-03-2015;  6; 9;11;15;28;43;42;4;(2/4);'22101';(4/2);
23-03-2015;  1; 3; 4;14;16;37;34;0;(3/3);'32010';(5/1);
20-03-2015; 16;23;29;38;40;45;47;7;(3/3);'01212';(2/4);
18-03-2015;  2;14;19;32;41;45;16;1;(3/3);'12012';(3/3);
17-03-2015;  4; 8;23;27;36;40;44;6;(4/2);'20211';(3/3);
16-03-2015;  9;14;27;28;32;41;30;0;(3/3);'11211';(2/4);
13-03-2015;  8; 9;12;15;43;44;41;0;(3/3);'22002';(4/2);
11-03-2015;  8;10;13;15;33;35;31;7;(2/4);'13020';(4/2);
10-03-2015;  4;10;11;21;36;43;14;9;(3/3);'12111';(4/2);
 9-03-2015;  5;24;30;39;42;49; 8;8;(3/3);'10122';(2/4);
 6-03-2015;  4; 6;10;19;25;26; 2;2;(4/2);'22200';(5/1);
 4-03-2015;  5;18;20;22;27;34; 1;0;(4/2);'11310';(4/2);
 3-03-2015; 11;13;23;28;36;45; 2;2;(2/4);'02211';(3/3);
 2-03-2015;  2;26;34;36;38;47;12;5;(5/1);'10131';(1/5);
27-02-2015;  7;13;22;28;40;46;34;7;(4/2);'11202';(3/3);
25-02-2015;  4;13;14;29;33;41;15;0;(2/4);'12111';(3/3);
24-02-2015;  9;36;43;44;45;46;16;8;(3/3);'10014';(1/5);
23-02-2015;  2; 5; 6;38;39;48; 7;3;(4/2);'30021';(3/3);
20-02-2015;  3; 6;24;25;29;32;30;6;(3/3);'20310';(4/2);
18-02-2015; 22;27;28;38;43;44;17;8;(4/2);'00312';(1/5);
17-02-2015; 20;32;36;41;47;49; 4;6;(3/3);'00123';(1/5);
16-02-2015;  3;18;30;32;33;35;42;2;(3/3);'11040';(2/4);
13-02-2015;  5; 7;10;16;24;33;44;9;(3/3);'22110';(5/1);
11-02-2015; 25;28;35;38;39;42;11;1;(3/3);'00231';(1/5);
10-02-2015;  2; 3;24;30;38;45;31;1;(4/2);'20121';(3/3);
 9-02-2015;  1; 6;20;23;37;40;39;3;(3/3);'20211';(4/2);
 6-02-2015;  1; 9;12;19;22;31;14;5;(2/4);'22110';(5/1);
 4-02-2015;  1;41;43;45;47;49;39;2;(0/6);'10005';(1/5);
 3-02-2015;  7;12;22;33;34;39;21;6;(3/3);'11130';(3/3);
 2-02-2015; 18;25;29;33;38;42;10;8;(3/3);'01221';(2/4);
30-01-2015;  1; 3; 5;16;26;42;32;9;(3/3);'31101';(4/2);
28-01-2015;  1; 5;26;31;41;47;17;4;(1/5);'20112';(2/4);
27-01-2015;  7;15;25;29;30;43; 3;2;(1/5);'11211';(3/3);
26-01-2015;  7;22;25;27;33;49;28;5;(1/5);'10311';(3/3);
23-01-2015;  5;12;15;16;31;37;42;2;(2/4);'13020';(4/2);
21-01-2015;  5;18;26;28;33;37; 8;0;(3/3);'11220';(2/4);
20-01-2015; 17;20;22;26;38;41;42;0;(4/2);'01311';(3/3);
19-01-2015;  7;17;18;23;27;47;45;5;(1/5);'12201';(4/2);
16-01-2015;  5;25;34;40;42;43; 4;1;(3/3);'10113';(2/4);
14-01-2015;  4;13;14;17;21;29; 1;3;(2/4);'13200';(5/1);
13-01-2015;  7; 8; 9;26;27;43;45;1;(2/4);'30201';(3/3);
12-01-2015;  1;12;26;31;41;46;15;0;(3/3);'11112';(2/4);
 9-01-2015;  2;20;22;33;37;39;41;4;(3/3);'10230';(3/3);
 7-01-2015;  7;10;12;36;37;45;42;6;(3/3);'12021';(3/3);
 6-01-2015;  5;16;31;32;33;47;41;9;(2/4);'11031';(2/4);
 5-01-2015;  1;13;17;18;32;35;36;2;(2/4);'13020';(4/2);
 2-01-2015;  7;26;35;39;48;49;27;2;(2/4);'10122';(1/5);



