
26/8/2021  20:8  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 1994

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
 3-10-1994;  4; 6; 7;29;34;42;40;0;(4/2);'30111';(3/3);
30-09-1994;  7;22;27;32;37;42;30;2;(3/3);'10221';(2/4);
28-09-1994; 13;23;25;31;42;48;17;2;(2/4);'01212';(3/3);
27-09-1994;  4; 8;26;35;40;43;46;9;(4/2);'20112';(2/4);
26-09-1994; 16;20;24;30;39;49;28;0;(4/2);'01221';(3/3);
23-09-1994;  2;18;21;37;43;48;10;9;(3/3);'11112';(3/3);
21-09-1994; 11;21;27;32;33;39; 8;2;(1/5);'01230';(2/4);
20-09-1994;  8;12;18;22;36;45;33;2;(5/1);'12111';(4/2);
19-09-1994;  4; 5;16;17;26;47;14;0;(3/3);'22101';(4/2);
16-09-1994;  3; 7; 9;15;39;49;20;1;(0/6);'31011';(4/2);
14-09-1994;  5; 7;10;12;22;49;14;2;(3/3);'22101';(5/1);
13-09-1994;  1; 7;17;25;31;45;13;0;(0/6);'21111';(4/2);
12-09-1994; 18;24;25;31;39;42;46;0;(3/3);'01221';(3/3);
 9-09-1994;  3; 4;13;18;27;37;17;6;(2/4);'22110';(4/2);
 7-09-1994;  1;23;33;42;44;49;11;3;(2/4);'10113';(2/4);
 6-09-1994; 12;14;17;21;22;23;37;7;(3/3);'03300';(6/0);
 5-09-1994;  8;21;30;31;38;45;17;4;(3/3);'10131';(2/4);
 2-09-1994;  3;10;20;26;42;48;14;7;(5/1);'11202';(3/3);
31-08-1994; 15;24;28;30;43;44; 2;6;(4/2);'01212';(2/4);
30-08-1994;  5; 7;11;26;38;47;48;3;(2/4);'21111';(3/3);
29-08-1994;  5;15;25;32;34;45;17;2;(2/4);'11121';(3/3);
26-08-1994;  5;18;20;33;41;48;12;4;(3/3);'11112';(3/3);
24-08-1994;  7;13;15;27;34;45;35;1;(1/5);'12111';(3/3);
23-08-1994;  6; 7; 8;15;22;30;16;3;(4/2);'31110';(5/1);
22-08-1994;  1;10;30;33;45;46;41;5;(3/3);'11022';(2/4);
19-08-1994;  7;22;31;38;45;47;19;8;(2/4);'10122';(2/4);
17-08-1994;  9;14;20;26;36;39;41;2;(4/2);'11220';(3/3);
16-08-1994;  2; 5;11;16;33;42;37;4;(3/3);'22011';(4/2);
15-08-1994;  8;18;24;30;39;43;44;4;(4/2);'11121';(3/3);
12-08-1994;  2; 3;21;41;45;49;26;5;(1/5);'20103';(3/3);
10-08-1994;  6;16;20;29;31;38;26;3;(4/2);'11220';(3/3);
 9-08-1994;  6; 8;12;17;26;44;11;2;(5/1);'22101';(4/2);
 8-08-1994;  5;13;20;26;39;42;19;9;(3/3);'11211';(3/3);
 5-08-1994;  9;12;29;34;37;38;23;0;(3/3);'11130';(2/4);
 3-08-1994;  4;10;11;15;33;46;45;5;(3/3);'13011';(4/2);
 2-08-1994;  7; 9;18;19;36;49;14;6;(2/4);'22011';(4/2);
 1-08-1994; 13;15;19;25;33;41;28;9;(0/6);'03111';(4/2);
29-07-1994;  6;11;26;29;31;48;39;5;(3/3);'11211';(2/4);
27-07-1994;  7;14;18;19;33;41;29;8;(2/4);'13011';(4/2);
26-07-1994;  1; 7;10;18;20;32;33;9;(4/2);'22110';(5/1);
25-07-1994;  2;10;25;30;34;48;49;2;(5/1);'11121';(3/3);
22-07-1994;  5;21;22;27;30;47;25;2;(2/4);'10311';(3/3);
20-07-1994;  6; 7; 8;39;41;43;46;0;(2/4);'30012';(3/3);
19-07-1994;  5;11;17;19;42;45;37;2;(1/5);'13002';(4/2);
18-07-1994;  3;14;20;23;40;44;11;4;(4/2);'11202';(4/2);
15-07-1994;  1;14;17;34;37;39; 4;4;(2/4);'12030';(3/3);
13-07-1994;  1; 8;12;18;30;38;10;2;(5/1);'22020';(4/2);
12-07-1994; 12;17;20;31;33;38;30;7;(3/3);'02130';(3/3);
11-07-1994; 34;36;38;43;45;46;28;6;(4/2);'00033';(0/6);
 8-07-1994;  1;13;18;20;31;43; 2;0;(2/4);'12111';(4/2);
 6-07-1994;  3;12;17;31;45;49;48;4;(1/5);'12012';(3/3);
 5-07-1994;  3;10;19;25;27;40;21;6;(2/4);'12201';(4/2);
 4-07-1994; 11;29;40;41;44;45;17;1;(2/4);'01104';(1/5);
 1-07-1994;  2;27;28;37;42;48;31;9;(4/2);'10212';(1/5);
29-06-1994;  4;10;11;22;27;49;35;7;(3/3);'12201';(4/2);
28-06-1994;  2;16;21;22;42;47;11;7;(4/2);'11202';(4/2);
27-06-1994; 28;39;41;42;48;49;18;5;(3/3);'00114';(0/6);
24-06-1994;  8;14;37;39;45;46;21;0;(3/3);'11022';(2/4);
22-06-1994;  9;15;18;19;27;37;47;5;(1/5);'13110';(4/2);
21-06-1994;  3;10;16;21;40;47;30;2;(3/3);'12102';(4/2);
20-06-1994; 19;24;34;35;39;49;20;9;(2/4);'01131';(2/4);
17-06-1994;  2; 6; 9;35;37;38;21;5;(3/3);'30030';(3/3);
15-06-1994;  2;24;25;32;34;43;27;0;(4/2);'10221';(3/3);
14-06-1994;  3; 4;10;15;25;30;17;9;(3/3);'22110';(5/1);
13-06-1994;  8;11;22;25;31;39;19;2;(2/4);'11220';(4/2);
10-06-1994;  4; 6; 8;38;45;49;35;8;(4/2);'30012';(3/3);
 8-06-1994;  1; 6;33;37;41;46; 2;7;(2/4);'20022';(2/4);
 7-06-1994;  5;25;29;34;38;43;42;5;(2/4);'10221';(2/4);
 6-06-1994;  3;15;21;33;42;47;40;6;(1/5);'11112';(3/3);
 3-06-1994;  4;13;18;30;32;49;25;4;(4/2);'12021';(3/3);
 1-06-1994;  5;24;30;32;42;43;33;1;(4/2);'10122';(2/4);
31-05-1994;  4;15;18;37;43;46;35;9;(3/3);'12012';(3/3);
30-05-1994;  2; 3; 4;26;41;42;16;1;(4/2);'30102';(3/3);
27-05-1994;  4; 8;12;36;40;48;41;5;(6/0);'21012';(3/3);
25-05-1994;  8;28;36;38;45;48; 2;4;(5/1);'10122';(1/5);
24-05-1994;  3; 8;19;31;40;46;16;0;(3/3);'21012';(3/3);
23-05-1994;  4; 5;17;22;29;42;44;7;(3/3);'21201';(4/2);
20-05-1994;  3; 8;18;34;40;48;26;1;(5/1);'21012';(3/3);
18-05-1994;  8; 9;21;23;35;39;49;8;(1/5);'20220';(4/2);
17-05-1994;  1;16;24;33;47;48;42;4;(3/3);'11112';(3/3);
16-05-1994;  2;14;32;39;44;47;31;9;(4/2);'11022';(2/4);
13-05-1994;  4; 9;24;33;34;42;41;1;(4/2);'20121';(3/3);
11-05-1994; 13;16;22;31;37;41;34;0;(2/4);'02121';(3/3);
10-05-1994;  1; 5;17;23;30;49;13;3;(1/5);'21111';(4/2);
 9-05-1994;  1; 4; 7;14;20;42;17;2;(4/2);'31101';(5/1);
 6-05-1994;  1; 3;13;27;34;40;31;5;(2/4);'21111';(3/3);
 4-05-1994; 28;31;36;44;47;49;21;2;(3/3);'00123';(0/6);
 3-05-1994; 17;27;31;34;48;49; 5;9;(2/4);'01122';(1/5);
 2-05-1994;  1;19;20;23;33;35;11;5;(1/5);'11220';(4/2);
29-04-1994;  7;11;16;21;24;33;10;7;(2/4);'12210';(5/1);
27-04-1994;  6;18;21;34;43;48; 4;5;(4/2);'11112';(3/3);
26-04-1994; 17;22;23;31;39;45;36;6;(1/5);'01221';(3/3);
25-04-1994; 28;32;43;46;48;49;41;4;(4/2);'00114';(0/6);
22-04-1994;  4; 5;10;14;25;26;18;5;(4/2);'22200';(5/1);
20-04-1994;  5;12;30;31;33;47;19;4;(2/4);'11031';(2/4);
19-04-1994;  1; 3; 5; 6;34;43; 2;9;(2/4);'40011';(4/2);
18-04-1994; 29;32;37;38;41;46; 6;8;(3/3);'00132';(0/6);
15-04-1994;  8;25;28;36;42;47;37;5;(4/2);'10212';(2/4);
13-04-1994; 10;26;28;29;35;41; 1;9;(3/3);'01311';(1/5);
12-04-1994; 19;22;26;34;38;49;39;5;(4/2);'01221';(2/4);
11-04-1994;  6; 8;12;13;24;32;31;5;(5/1);'22110';(5/1);
 8-04-1994;  4;12;25;34;39;47;16;3;(3/3);'11121';(3/3);
 6-04-1994;  8;10;23;36;46;49;16;4;(4/2);'11112';(3/3);
 5-04-1994; 27;30;38;41;46;48;36;8;(4/2);'00123';(0/6);
 4-04-1994;  5;25;37;42;45;47;13;8;(1/5);'10113';(2/4);
 1-04-1994;  3;10;27;33;35;47; 9;4;(1/5);'11121';(2/4);
30-03-1994;  2;14;21;30;41;43;46;3;(3/3);'11112';(3/3);
29-03-1994;  7;18;23;24;38;43;34;6;(3/3);'11211';(4/2);
28-03-1994;  4;13;17;20;26;40; 9;9;(4/2);'12201';(4/2);
25-03-1994;  3;10;13;26;36;49; 9;1;(3/3);'12111';(3/3);
23-03-1994;  8;10;16;27;45;47; 7;8;(3/3);'12102';(3/3);
22-03-1994; 11;13;16;23;38;42;12;0;(3/3);'03111';(4/2);
21-03-1994;  6; 7; 9;22;30;31;34;9;(3/3);'30120';(4/2);
18-03-1994;  5;13;29;30;34;49;47;7;(2/4);'11121';(2/4);
16-03-1994; 14;15;26;35;41;49;12;3;(2/4);'02112';(2/4);
15-03-1994;  3;16;23;26;32;35;11;9;(3/3);'11220';(3/3);
14-03-1994;  1; 7;12;15;39;41;16;6;(1/5);'22011';(4/2);
11-03-1994;  6;22;28;35;37;41;43;8;(3/3);'10221';(2/4);
 9-03-1994; 11;16;24;32;42;45;33;7;(4/2);'02112';(3/3);
 8-03-1994; 11;16;17;24;43;47;42;5;(2/4);'03102';(4/2);
 7-03-1994; 21;22;26;29;38;42;27;7;(4/2);'00411';(2/4);
 4-03-1994;  2; 9;29;33;37;46;47;9;(2/4);'20121';(2/4);
 2-03-1994;  7;13;26;36;39;49;37;5;(2/4);'11121';(2/4);
 1-03-1994;  3; 4;13;17;28;42;35;8;(3/3);'22101';(4/2);
28-02-1994;  2;17;24;38;40;47;14;6;(4/2);'11112';(3/3);
25-02-1994; 16;23;31;33;40;42;44;1;(3/3);'01122';(2/4);
23-02-1994; 15;23;28;37;43;46;25;5;(2/4);'01212';(2/4);
22-02-1994;  3;13;14;30;32;40;45;3;(4/2);'12021';(3/3);
21-02-1994;  8; 9;16;28;43;46;24;8;(4/2);'21102';(3/3);
18-02-1994;  2; 4; 5;21;27;28;44;7;(3/3);'30300';(4/2);
16-02-1994; 10;18;25;26;27;49;12;4;(3/3);'02301';(3/3);
15-02-1994;  6;27;29;31;39;45;16;5;(1/5);'10221';(1/5);
14-02-1994;  6;18;37;42;45;49;22;4;(3/3);'11013';(2/4);
11-02-1994;  4; 7;15;32;33;49;38;3;(2/4);'21021';(3/3);
 9-02-1994;  3;32;33;38;41;42;45;3;(3/3);'10032';(1/5);
 8-02-1994;  6; 9;23;28;29;33;49;1;(2/4);'20310';(3/3);
 7-02-1994; 24;35;36;39;43;49;27;6;(2/4);'00132';(1/5);
 4-02-1994;  1;10;13;32;37;39;24;0;(2/4);'12030';(3/3);
 2-02-1994;  2; 4; 7;39;45;46;34;7;(3/3);'30012';(3/3);
 1-02-1994;  7;19;25;29;41;47;22;8;(0/6);'11202';(3/3);
31-01-1994; 12;15;24;25;29;46;21;4;(3/3);'02301';(4/2);
28-01-1994;  8;11;17;24;28;47;18;4;(3/3);'12201';(4/2);
26-01-1994; 17;22;23;26;38;46; 2;5;(4/2);'01311';(3/3);
25-01-1994;  8;23;35;36;45;47;12;9;(2/4);'10122';(2/4);
24-01-1994;  6;14;18;25;34;41;42;8;(4/2);'12111';(4/2);
21-01-1994; 15;20;31;33;39;49;21;5;(1/5);'01131';(2/4);
19-01-1994;  6;11;23;27;35;44;38;9;(2/4);'11211';(3/3);
18-01-1994;  2;12;24;29;37;39;26;7;(3/3);'11220';(3/3);
17-01-1994;  5; 7;25;29;41;47; 4;5;(0/6);'20202';(3/3);
14-01-1994;  6;22;26;28;47;48;17;4;(5/1);'10302';(2/4);
12-01-1994; 26;28;30;36;38;39;11;6;(5/1);'00240';(0/6);
11-01-1994;  8;14;17;20;30;36;22;2;(5/1);'12120';(4/2);
10-01-1994; 13;17;26;35;38;47; 8;9;(2/4);'02121';(2/4);
 7-01-1994;  3; 5;13;15;27;36;17;7;(1/5);'22110';(4/2);
 5-01-1994;  5; 7;28;32;39;40;23;3;(3/3);'20121';(2/4);
 4-01-1994; 13;18;27;30;34;42;29;3;(4/2);'02121';(2/4);
 3-01-1994;  3; 5;15;30;31;47;39;1;(1/5);'21021';(3/3);



