
26/8/2021  20:9  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 2012

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
27-07-2012; 13;17;27;36;46;47;43;5;(2/4);'02112';(2/4);
25-07-2012;  5; 6; 7; 9;17;49;20;2;(1/5);'41001';(5/1);
24-07-2012;  5;15;16;28;29;30;12;9;(3/3);'12210';(3/3);
23-07-2012; 11;15;21;30;44;47;23;4;(2/4);'02112';(3/3);
20-07-2012;  1; 4;11;31;33;41;47;8;(1/5);'21021';(3/3);
18-07-2012;  3;25;37;42;43;45;44;1;(1/5);'10113';(2/4);
17-07-2012; 13;14;26;31;35;40; 7;7;(3/3);'02121';(2/4);
16-07-2012;  6;21;29;31;40;47;48;9;(2/4);'10212';(2/4);
13-07-2012;  4;13;14;15;38;40;20;4;(4/2);'13011';(4/2);
11-07-2012;  8;11;16;22;23;41;33;6;(3/3);'12201';(5/1);
10-07-2012;  5; 7;14;26;39;44;20;7;(3/3);'21111';(3/3);
 9-07-2012;  1; 4;25;30;35;47;41;6;(2/4);'20121';(3/3);
 6-07-2012;  3; 8;12;15;35;44;48;3;(3/3);'22011';(4/2);
 4-07-2012;  5; 7;13;16;22;46;14;2;(3/3);'22101';(5/1);
 3-07-2012;  3; 4;15;27;31;36;44;1;(2/4);'21120';(3/3);
 2-07-2012;  1; 5;27;39;48;49;15;3;(1/5);'20112';(2/4);
29-06-2012; 11;16;25;41;43;47;28;0;(1/5);'02103';(3/3);
27-06-2012;  6;26;32;33;38;45;44;8;(4/2);'10131';(1/5);
26-06-2012;  2; 4; 8;32;38;45;16;7;(5/1);'30021';(3/3);
25-06-2012;  6; 7;26;27;32;44;49;1;(4/2);'20211';(2/4);
22-06-2012;  2;17;19;21;23;40; 3;5;(2/4);'12201';(5/1);
20-06-2012;  3;18;19;21;32;44;36;2;(3/3);'12111';(4/2);
19-06-2012;  3; 9;29;36;42;44;18;3;(3/3);'20112';(2/4);
18-06-2012;  1; 3; 8;19;32;33;26;1;(2/4);'31020';(4/2);
15-06-2012; 11;15;17;32;42;46;25;1;(3/3);'03012';(3/3);
13-06-2012;  6;14;24;32;37;41;46;5;(4/2);'11121';(3/3);
12-06-2012;  5;24;37;39;42;48; 5;1;(3/3);'10122';(2/4);
11-06-2012;  2; 8;11;15;34;44;19;5;(4/2);'22011';(4/2);
 8-06-2012;  6;13;21;25;45;48;43;9;(2/4);'11202';(4/2);
 6-06-2012; 19;22;28;30;37;45; 6;0;(3/3);'01221';(2/4);
 5-06-2012;  8;10;20;21;27;35;47;3;(3/3);'11310';(4/2);
 4-06-2012;  5;11;18;24;28;32; 8;5;(4/2);'12210';(4/2);
 1-06-2012;  2;11;14;15;30;34;37;3;(4/2);'13020';(4/2);
30-05-2012; 10;21;24;34;41;47;42;6;(3/3);'01212';(3/3);
29-05-2012;  9;24;35;36;39;41;34;0;(2/4);'10131';(2/4);
28-05-2012;  4; 6;10;15;18;44;45;0;(5/1);'23001';(5/1);
25-05-2012;  2; 6;17;19;27;45;43;7;(2/4);'22101';(4/2);
23-05-2012;  5; 6; 9;12;30;45; 7;2;(3/3);'31011';(4/2);
22-05-2012;  6;10;12;15;21;34;25;0;(4/2);'13110';(5/1);
21-05-2012;  9;10;18;19;33;37; 6;3;(2/4);'13020';(4/2);
18-05-2012;  9;20;26;35;44;49;33;2;(3/3);'10212';(2/4);
16-05-2012; 21;27;28;33;34;40;11;1;(3/3);'00321';(1/5);
15-05-2012; 12;22;32;34;42;47;29;7;(5/1);'01122';(2/4);
14-05-2012; 10;13;15;19;29;34;16;1;(2/4);'04110';(4/2);
11-05-2012;  2; 6;10;30;34;38;17;6;(6/0);'21030';(3/3);
 9-05-2012; 10;24;34;37;39;45;40;8;(3/3);'01131';(2/4);
 8-05-2012;  1; 5; 9;11;18;34;31;0;(2/4);'32010';(5/1);
 7-05-2012;  2;16;18;23;27;46;13;6;(4/2);'12201';(4/2);
 4-05-2012; 11;18;25;29;33;34; 7;2;(2/4);'02220';(3/3);
 2-05-2012; 10;12;14;16;40;44;49;4;(6/0);'04002';(4/2);
 1-05-2012;  3;13;15;18;26;31;43;9;(2/4);'13110';(4/2);
30-04-2012; 15;23;33;35;37;43;11;4;(0/6);'01131';(2/4);
27-04-2012;  4;10;32;45;46;48;22;0;(5/1);'11013';(2/4);
25-04-2012;  2;21;30;35;46;49;33;5;(3/3);'10122';(2/4);
24-04-2012;  3;14;20;41;43;49;38;9;(2/4);'11103';(3/3);
23-04-2012;  2; 6;16;20;22;35;19;2;(5/1);'21210';(5/1);
20-04-2012; 12;24;29;31;35;49;19;7;(2/4);'01221';(2/4);
18-04-2012; 18;24;31;33;42;44;27;8;(4/2);'01122';(2/4);
17-04-2012;  5;12;14;20;22;41;10;6;(4/2);'12201';(5/1);
16-04-2012; 11;14;17;24;25;42;18;3;(3/3);'03201';(5/1);
13-04-2012; 10;12;22;36;41;43; 2;9;(4/2);'02112';(3/3);
11-04-2012;  8;10;27;31;40;48;23;8;(4/2);'11112';(2/4);
10-04-2012;  8;17;22;24;39;42;27;1;(4/2);'11211';(4/2);
 9-04-2012; 11;14;22;27;46;49;25;2;(3/3);'02202';(3/3);
 6-04-2012; 16;18;23;24;25;31;27;7;(3/3);'02310';(5/1);
 4-04-2012;  4;10;28;29;37;42; 1;6;(4/2);'11211';(2/4);
 3-04-2012; 10;14;26;27;36;43;33;4;(4/2);'02211';(2/4);
 2-04-2012;  7;10;30;33;42;45;35;7;(3/3);'11022';(2/4);
30-03-2012;  2;18;20;30;41;46;35;6;(5/1);'11112';(3/3);
28-03-2012;  2;10;17;24;31;44;37;2;(4/2);'12111';(4/2);
27-03-2012;  1;18;28;34;36;47;23;5;(4/2);'11121';(2/4);
26-03-2012; 17;20;21;25;37;46;33;7;(2/4);'01311';(4/2);
23-03-2012; 18;19;21;34;37;41;11;1;(2/4);'02121';(3/3);
21-03-2012;  5;15;24;30;34;42;20;3;(4/2);'11121';(3/3);
20-03-2012;  2;11;22;31;42;47;45;7;(3/3);'11112';(3/3);
19-03-2012;  1;12;22;35;36;44; 2;2;(4/2);'11121';(3/3);
16-03-2012;  2;14;27;32;36;46;28;1;(5/1);'11121';(2/4);
14-03-2012; 23;33;34;39;41;45;49;5;(1/5);'00132';(1/5);
13-03-2012; 10;15;19;22;24;45;46;9;(3/3);'03201';(5/1);
12-03-2012;  9;20;26;35;42;46;34;2;(4/2);'10212';(2/4);
 9-03-2012; 24;29;38;39;44;47;31;6;(3/3);'00222';(1/5);
 7-03-2012;  8;16;22;26;29;47;40;8;(4/2);'11301';(3/3);
 6-03-2012;  1;15;18;29;30;36;47;9;(3/3);'12120';(3/3);
 5-03-2012;  5;18;20;21;40;45;48;6;(3/3);'11202';(4/2);
 2-03-2012;  9;19;27;29;36;38;49;8;(2/4);'11220';(2/4);
29-02-2012;  2; 3;15;36;40;46;47;7;(4/2);'21012';(3/3);
28-02-2012; 24;27;29;43;47;48;44;1;(2/4);'00303';(1/5);
27-02-2012;  4; 6;14;26;43;46;23;6;(5/1);'21102';(3/3);
24-02-2012; 12;17;25;26;34;40;44;2;(4/2);'02211';(3/3);
22-02-2012;  2;11;21;37;44;45;47;1;(2/4);'11112';(3/3);
21-02-2012;  1; 2; 4;12;28;45;19;8;(4/2);'31101';(4/2);
20-02-2012;  2;14;28;36;45;48;10;1;(5/1);'11112';(2/4);
17-02-2012;  2;11;36;37;38;45;16;4;(3/3);'11031';(2/4);
15-02-2012;  3;12;23;26;38;42;11;1;(4/2);'11211';(3/3);
14-02-2012; 10;14;15;33;38;46;32;5;(4/2);'03021';(3/3);
13-02-2012; 17;24;25;36;40;47;48;4;(3/3);'01212';(3/3);
10-02-2012;  2; 3; 6;13;42;43;12;7;(3/3);'31002';(4/2);
 8-02-2012; 11;13;14;19;20;26;25;7;(3/3);'04200';(5/1);
 7-02-2012;  9;15;21;24;26;29;41;2;(2/4);'11400';(4/2);
 6-02-2012;  4; 7;15;16;17;40;28;4;(3/3);'23001';(5/1);
 3-02-2012;  1; 3;10;25;31;48;49;8;(2/4);'21111';(4/2);
 1-02-2012;  4; 7; 8;12;18;21;17;4;(4/2);'32100';(6/0);
31-01-2012;  1;12;25;31;42;43; 3;2;(2/4);'11112';(3/3);
30-01-2012;  7;24;29;35;42;46;18;4;(3/3);'10212';(2/4);
27-01-2012;  8;20;28;35;38;41;40;4;(4/2);'10221';(2/4);
25-01-2012;  6;12;17;27;32;36; 8;8;(4/2);'12120';(3/3);
24-01-2012; 19;22;23;30;36;40;39;9;(4/2);'01221';(3/3);
23-01-2012;  2; 5; 6;10;45;46;15;9;(4/2);'31002';(4/2);
20-01-2012;  1;18;26;29;31;38;17;1;(3/3);'11220';(2/4);
18-01-2012; 12;21;24;31;38;45;20;2;(3/3);'01221';(3/3);
17-01-2012; 18;19;22;24;32;35;43;3;(4/2);'02220';(4/2);
16-01-2012;  4; 9;16;34;35;40;32;6;(4/2);'21021';(3/3);
13-01-2012; 24;31;38;40;47;48;36;7;(4/2);'00123';(1/5);
11-01-2012;  1; 2; 4;40;41;46;21;9;(4/2);'30003';(3/3);
10-01-2012;  3;19;22;23;29;47; 9;8;(1/5);'11301';(4/2);
 9-01-2012;  7;17;19;35;42;48;26;3;(2/4);'12012';(3/3);
 6-01-2012;  2;19;41;45;46;47;44;0;(2/4);'11004';(2/4);
 4-01-2012;  1; 5;10;24;44;47;16;4;(3/3);'21102';(4/2);
 3-01-2012; 14;20;29;35;37;46;36;3;(3/3);'01221';(2/4);
 2-01-2012;  9;14;32;45;48;49;42;6;(3/3);'11013';(2/4);



