
26/8/2021  20:9  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 2002

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
23-07-2002;  3;13;17;29;35;38; 6;2;(1/5);'12120';(3/3);
22-07-2002;  6;30;36;40;43;44;24;9;(5/1);'10023';(1/5);
19-07-2002; 14;26;27;40;42;48;36;7;(5/1);'01203';(1/5);
17-07-2002;  8;26;37;38;39;45;23;9;(3/3);'10131';(1/5);
16-07-2002;  6;10;15;21;39;49;42;4;(2/4);'12111';(4/2);
15-07-2002;  3; 9;11;21;38;47;39;3;(1/5);'21111';(4/2);
12-07-2002; 17;20;21;33;46;49;32;7;(2/4);'01212';(3/3);
10-07-2002;  5;18;19;29;38;46;45;8;(3/3);'12111';(3/3);
 9-07-2002; 14;18;32;38;45;47;19;0;(4/2);'02022';(2/4);
 8-07-2002;  8;17;23;37;38;39;29;8;(2/4);'11130';(3/3);
 5-07-2002; 22;24;34;35;46;47;32;7;(4/2);'00222';(2/4);
 3-07-2002;  8;19;29;33;35;47;10;3;(1/5);'11121';(2/4);
 2-07-2002; 18;32;35;41;46;48;21;2;(4/2);'01023';(1/5);
 1-07-2002;  4;16;21;30;32;42;13;0;(5/1);'11121';(3/3);
28-06-2002;  1; 4; 7;23;25;47;46;0;(1/5);'30201';(5/1);
26-06-2002; 18;31;33;39;46;49;42;3;(2/4);'01032';(1/5);
25-06-2002;  1;14;23;29;30;33;43;5;(2/4);'11220';(3/3);
24-06-2002;  6;16;21;33;40;42;25;5;(4/2);'11112';(3/3);
21-06-2002; 13;20;22;24;31;47;27;2;(3/3);'01311';(4/2);
19-06-2002;  1; 6;10;26;35;38;47;2;(4/2);'21120';(3/3);
18-06-2002;  7;14;15;16;31;44;25;2;(3/3);'13011';(4/2);
17-06-2002;  5;13;14;29;39;45;44;6;(1/5);'12111';(3/3);
14-06-2002;  4;13;29;43;44;45;27;6;(2/4);'11103';(2/4);
12-06-2002;  2; 9;18;30;45;48;36;5;(4/2);'21012';(3/3);
11-06-2002;  3; 7;15;26;30;32;39;3;(3/3);'21120';(3/3);
10-06-2002;  1;24;26;30;33;44;43;4;(4/2);'10221';(2/4);
 7-06-2002; 15;23;27;31;36;37;14;8;(1/5);'01230';(2/4);
 5-06-2002; 10;12;19;25;30;33;47;1;(3/3);'03120';(4/2);
 4-06-2002;  3;17;22;37;44;48;35;8;(3/3);'11112';(3/3);
 3-06-2002;  4;27;29;30;43;46; 1;1;(3/3);'10212';(1/5);
31-05-2002; 11;13;24;38;45;49;41;7;(2/4);'02112';(3/3);
29-05-2002;  6; 8;11;29;41;47; 5;9;(2/4);'21102';(3/3);
28-05-2002;  8; 9;11;12;23;32;16;0;(3/3);'22110';(5/1);
27-05-2002;  4; 5;20;30;39;49;11;2;(3/3);'20121';(3/3);
24-05-2002;  2; 6;21;22;28;45;29;3;(4/2);'20301';(4/2);
22-05-2002;  9;19;28;45;46;48;43;0;(3/3);'11103';(2/4);
21-05-2002;  2; 5;21;29;39;48; 8;0;(2/4);'20211';(3/3);
20-05-2002;  4;10;13;30;36;47;28;0;(4/2);'12021';(3/3);
17-05-2002;  7;13;25;30;32;44;42;2;(3/3);'11121';(3/3);
15-05-2002;  3; 7; 8;17;21;29;39;0;(1/5);'31200';(5/1);
14-05-2002; 18;27;32;41;45;47;33;9;(2/4);'01113';(1/5);
13-05-2002;  7;11;14;23;40;47;25;4;(2/4);'12102';(4/2);
10-05-2002;  7;14;17;21;25;40; 1;6;(2/4);'12201';(5/1);
 8-05-2002;  2; 9;12;22;41;48;15;1;(4/2);'21102';(4/2);
 7-05-2002;  7;11;17;19;26;47;23;0;(1/5);'13101';(4/2);
 6-05-2002; 15;19;31;35;40;45;41;3;(1/5);'02022';(2/4);
 3-05-2002;  7;16;18;23;29;42;48;9;(3/3);'12201';(4/2);
 1-05-2002;  8;20;24;28;29;35;37;8;(4/2);'10410';(3/3);
30-04-2002;  2; 6; 8;20;25;35;48;3;(4/2);'30210';(5/1);
29-04-2002; 11;12;22;28;30;40;31;8;(5/1);'02211';(3/3);
26-04-2002; 20;23;29;33;36;44;13;6;(3/3);'00321';(2/4);
24-04-2002; 12;16;25;26;34;38;39;4;(5/1);'02220';(3/3);
23-04-2002; 14;25;26;28;33;36;27;4;(4/2);'01320';(2/4);
22-04-2002; 19;22;26;31;41;45;36;9;(2/4);'01212';(2/4);
19-04-2002;  5;10;17;27;30;47;41;8;(2/4);'12111';(3/3);
17-04-2002; 15;17;19;24;34;36; 5;1;(3/3);'03120';(4/2);
16-04-2002;  3; 4;11;18;35;43;22;4;(2/4);'22011';(4/2);
15-04-2002; 29;34;37;38;43;47;39;4;(2/4);'00132';(0/6);
12-04-2002;  5;10;21;31;33;49;37;3;(1/5);'11121';(3/3);
10-04-2002;  4; 5;23;31;34;39;42;8;(2/4);'20130';(3/3);
 9-04-2002;  4; 5;24;28;39;41;35;8;(3/3);'20211';(3/3);
 8-04-2002;  8;11;13;24;29;41;43;7;(2/4);'12201';(4/2);
 5-04-2002;  1;11;14;30;40;48;22;7;(4/2);'12012';(3/3);
 3-04-2002;  8;11;21;26;28;33;32;1;(3/3);'11310';(3/3);
 2-04-2002;  9;10;19;21;32;34;47;6;(3/3);'12120';(4/2);
 1-04-2002;  6; 8;10;12;26;38;34;2;(6/0);'22110';(4/2);
29-03-2002;  6; 7;11;21;32;42;43;6;(3/3);'21111';(4/2);
27-03-2002; 12;15;17;24;29;49;44;7;(2/4);'03201';(4/2);
26-03-2002;  2; 6; 7;28;29;40; 1;3;(4/2);'30201';(3/3);
25-03-2002;  8;12;24;27;39;43;36;2;(3/3);'11211';(3/3);
22-03-2002;  6; 7;17;25;28;38;46;5;(3/3);'21210';(4/2);
20-03-2002;  4; 5; 8;11;39;49;33;2;(2/4);'31011';(4/2);
19-03-2002;  5;28;31;36;48;49; 4;5;(3/3);'10122';(1/5);
18-03-2002;  8;10;22;25;32;45; 2;5;(4/2);'11211';(4/2);
15-03-2002;  4; 6; 7;12;22;42; 9;4;(5/1);'31101';(5/1);
13-03-2002;  1;12;15;18;24;34;11;3;(4/2);'13110';(5/1);
12-03-2002;  2; 3;11;43;44;46; 9;0;(3/3);'21003';(3/3);
11-03-2002;  1;17;23;36;38;40;10;1;(3/3);'11121';(3/3);
 8-03-2002;  6;14;17;18;40;44; 4;9;(5/1);'13002';(4/2);
 6-03-2002;  4; 6;22;25;35;43;29;5;(3/3);'20211';(4/2);
 5-03-2002; 10;24;26;35;38;42; 9;3;(5/1);'01221';(2/4);
 4-03-2002;  6;13;24;33;42;46; 7;0;(4/2);'11112';(3/3);
 1-03-2002;  8;11;12;20;25;27;33;8;(3/3);'12300';(5/1);
27-02-2002;  5; 9;20;25;27;31;45;8;(1/5);'20310';(4/2);
26-02-2002; 11;15;18;23;25;45;30;1;(1/5);'03201';(5/1);
25-02-2002;  1;18;23;32;41;45; 9;6;(2/4);'11112';(3/3);
22-02-2002; 15;20;28;40;41;48;25;0;(4/2);'01203';(2/4);
20-02-2002;  9;13;19;22;30;46;44;4;(3/3);'12111';(4/2);
19-02-2002;  1;13;15;17;30;45;38;0;(1/5);'13011';(4/2);
18-02-2002; 13;14;24;42;45;46; 3;9;(4/2);'02103';(3/3);
15-02-2002;  7;23;28;34;38;40;43;5;(4/2);'10221';(2/4);
13-02-2002;  4;16;17;18;33;47;22;6;(3/3);'13011';(4/2);
12-02-2002;  2; 5; 8;19;23;41; 9;6;(2/4);'31101';(5/1);
11-02-2002; 10;16;21;27;32;35;45;2;(3/3);'02220';(3/3);
 8-02-2002;  7;25;38;42;47;48; 9;6;(3/3);'10113';(2/4);
 6-02-2002; 11;17;24;35;42;43;13;6;(2/4);'02112';(3/3);
 5-02-2002;  5;15;16;21;34;40;20;2;(3/3);'12111';(4/2);
 4-02-2002; 24;33;35;40;41;42; 5;1;(3/3);'00123';(1/5);
 1-02-2002;  6;12;24;30;39;43; 7;4;(4/2);'11121';(3/3);
30-01-2002;  3;27;31;39;46;49; 2;7;(1/5);'10122';(1/5);
29-01-2002; 24;36;37;38;41;46;49;5;(4/2);'00132';(1/5);
28-01-2002;  2; 5; 8;32;33;46;31;7;(4/2);'30021';(3/3);
25-01-2002; 11;12;25;38;45;49; 8;9;(2/4);'02112';(3/3);
23-01-2002; 16;22;39;43;45;48;11;2;(3/3);'01113';(2/4);
22-01-2002;  2;10;16;21;41;49;37;4;(3/3);'12102';(4/2);
21-01-2002;  3; 5;17;19;42;47;30;0;(1/5);'22002';(4/2);
18-01-2002;  2; 6; 9;23;26;35;14;0;(3/3);'30210';(4/2);
16-01-2002; 11;14;16;38;39;49;15;8;(3/3);'03021';(3/3);
15-01-2002;  6;16;18;30;40;42;22;3;(6/0);'12012';(3/3);
14-01-2002; 10;25;30;33;34;40;24;1;(4/2);'01131';(2/4);
11-01-2002;  2;30;34;36;45;47;15;6;(4/2);'10032';(1/5);
 9-01-2002;  5;16;28;35;37;39;15;0;(2/4);'11130';(2/4);
 8-01-2002;  3;10;13;24;29;39;43;2;(2/4);'12210';(4/2);
 7-01-2002; 17;21;23;32;39;40;20;5;(2/4);'01221';(3/3);
 4-01-2002;  5; 9;12;15;30;31;17;6;(2/4);'22020';(4/2);
 2-01-2002; 13;16;21;22;25;34; 9;6;(3/3);'02310';(5/1);
 1-01-2002;  5;12;15;27;43;45;30;7;(1/5);'12102';(3/3);



