
26/8/2021  20:8  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 2000

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
30-10-2000; 10;16;32;35;36;45; 7;9;(4/2);'02031';(2/4);
27-10-2000;  1; 2; 5;43;48;49;10;1;(2/4);'30003';(3/3);
25-10-2000;  1; 4;19;26;36;39;40;2;(3/3);'21120';(3/3);
24-10-2000; 14;25;26;34;42;45;22;7;(4/2);'01212';(2/4);
23-10-2000;  3; 6;16;21;27;35; 8;4;(2/4);'21210';(4/2);
20-10-2000;  6; 7;13;19;36;44;42;4;(3/3);'22011';(4/2);
18-10-2000;  8;14;18;19;31;45;20;8;(3/3);'13011';(4/2);
17-10-2000;  6;31;32;33;40;44; 4;6;(4/2);'10032';(1/5);
16-10-2000;  8; 9;16;32;34;42;12;5;(5/1);'21021';(3/3);
13-10-2000;  1;10;16;18;28;43;13;6;(4/2);'13101';(4/2);
11-10-2000; 11;13;15;16;36;49;37;2;(2/4);'04011';(4/2);
10-10-2000;  7;13;24;26;34;45;25;2;(3/3);'11211';(3/3);
 9-10-2000;  5;12;21;36;38;44;24;4;(4/2);'11121';(3/3);
 6-10-2000;  5; 9;12;13;32;48;19;9;(3/3);'22011';(4/2);
 4-10-2000;  6;14;19;33;34;44;25;1;(4/2);'12021';(3/3);
 3-10-2000; 13;20;22;26;30;44;23;4;(5/1);'01311';(3/3);
 2-10-2000;  4;10;21;29;33;36;39;5;(3/3);'11220';(3/3);
29-09-2000;  3; 6;13;15;37;40;47;3;(2/4);'22011';(4/2);
27-09-2000; 14;15;16;20;23;40;34;6;(4/2);'03201';(5/1);
26-09-2000; 16;20;24;29;33;42;22;8;(4/2);'01311';(3/3);
25-09-2000;  2; 6;11;27;30;44;38;4;(4/2);'21111';(3/3);
22-09-2000;  3;10;13;14;23;47;44;2;(2/4);'13101';(5/1);
20-09-2000;  4; 5; 6;21;30;32;18;3;(4/2);'30120';(4/2);
19-09-2000; 15;22;23;30;33;45; 1;9;(2/4);'01221';(3/3);
18-09-2000;  9;14;31;33;40;44;12;6;(3/3);'11022';(2/4);
15-09-2000;  6; 9;13;18;29;34; 2;1;(3/3);'22110';(4/2);
13-09-2000;  5; 7;11;12;19;24;38;4;(2/4);'23100';(6/0);
12-09-2000;  6;25;31;38;42;45;28;7;(3/3);'10122';(2/4);
11-09-2000;  5;11;34;37;41;46;47;9;(2/4);'11022';(2/4);
 8-09-2000; 13;18;22;32;34;37;16;7;(4/2);'02130';(3/3);
 6-09-2000; 24;28;35;44;45;49; 9;1;(3/3);'00213';(1/5);
 5-09-2000;  9;10;12;17;18;46;27;5;(4/2);'14001';(5/1);
 4-09-2000;  9;13;27;31;38;47;41;7;(1/5);'11121';(2/4);
 1-09-2000; 15;16;23;24;25;40;14;2;(3/3);'02301';(5/1);
30-08-2000; 16;21;28;31;32;49;26;9;(3/3);'01221';(2/4);
29-08-2000;  2;18;19;25;33;40;10;0;(3/3);'12111';(4/2);
28-08-2000; 20;22;23;36;41;43; 3;8;(3/3);'00312';(3/3);
25-08-2000;  1; 6; 7;22;37;49;41;5;(2/4);'30111';(4/2);
23-08-2000;  7;26;36;39;41;44;15;3;(3/3);'10122';(1/5);
22-08-2000; 10;15;25;29;35;47;41;7;(1/5);'02211';(3/3);
21-08-2000; 16;21;25;30;36;38;11;9;(4/2);'01230';(3/3);
18-08-2000;  7;11;17;20;25;42;41;8;(2/4);'12201';(5/1);
16-08-2000;  1;17;33;46;47;48; 9;3;(2/4);'11013';(2/4);
15-08-2000; 21;24;27;38;43;44;46;5;(3/3);'00312';(2/4);
14-08-2000;  1; 6;14;28;43;44;17;2;(4/2);'21102';(3/3);
11-08-2000;  1; 5;15;33;38;47;16;2;(1/5);'21021';(3/3);
 9-08-2000;  2;11;12;19;22;31;27;5;(3/3);'13110';(5/1);
 8-08-2000;  1; 6;20;30;43;45;31;3;(3/3);'20112';(3/3);
 7-08-2000;  7;26;27;29;44;48;13;4;(3/3);'10302';(1/5);
 4-08-2000; 17;23;30;45;46;49;47;0;(2/4);'01113';(2/4);
 2-08-2000; 14;29;39;43;48;49;36;3;(2/4);'01113';(1/5);
 1-08-2000;  9;12;17;24;27;40;46;9;(3/3);'12201';(4/2);
31-07-2000; 13;15;26;29;32;47; 8;7;(2/4);'02211';(2/4);
28-07-2000;  2; 7;14;20;29;41; 1;9;(3/3);'21201';(4/2);
26-07-2000; 12;16;29;32;36;43;46;5;(4/2);'02121';(2/4);
25-07-2000;  1; 2; 7;25;48;49;29;4;(2/4);'30102';(4/2);
24-07-2000;  6;15;24;32;40;42;29;7;(5/1);'11112';(3/3);
21-07-2000; 23;25;29;33;34;36; 2;6;(2/4);'00330';(2/4);
19-07-2000;  5;11;18;29;31;48;23;3;(2/4);'12111';(3/3);
18-07-2000; 15;32;44;45;46;48;20;0;(4/2);'01014';(1/5);
17-07-2000;  1;27;37;40;46;47;15;6;(2/4);'10113';(1/5);
14-07-2000;  5; 8;19;23;27;43;37;3;(1/5);'21201';(4/2);
12-07-2000;  5; 6;14;21;37;49;24;2;(2/4);'21111';(4/2);
11-07-2000; 12;16;17;27;35;36; 9;6;(3/3);'03120';(3/3);
10-07-2000; 10;12;15;17;21;46; 9;5;(3/3);'04101';(5/1);
 7-07-2000;  1; 2;16;26;35;36;12;6;(4/2);'21120';(3/3);
 5-07-2000; 11;12;14;20;28;40; 8;5;(5/1);'03201';(4/2);
 4-07-2000; 21;28;30;36;44;49; 8;6;(4/2);'00222';(1/5);
 3-07-2000; 18;34;43;44;45;48;37;1;(4/2);'01014';(1/5);
30-06-2000;  8;16;27;35;37;44;36;9;(3/3);'11121';(2/4);
28-06-2000; 19;27;29;32;44;46;33;9;(3/3);'01212';(1/5);
27-06-2000;  9;31;35;45;48;49;36;6;(1/5);'10023';(1/5);
26-06-2000;  1; 7;35;37;39;42; 6;9;(1/5);'20031';(2/4);
23-06-2000;  4; 5;16;22;26;35; 6;5;(4/2);'21210';(4/2);
21-06-2000; 10;12;15;28;36;49; 3;2;(4/2);'03111';(3/3);
20-06-2000;  1;17;21;30;33;35; 6;9;(1/5);'11130';(3/3);
19-06-2000;  3; 4;15;18;42;45;37;0;(3/3);'22002';(4/2);
16-06-2000;  2;16;22;28;35;46;40;6;(5/1);'11211';(3/3);
14-06-2000;  8;11;15;16;18;39;32;8;(3/3);'14010';(5/1);
13-06-2000;  9;15;16;23;33;38;43;2;(2/4);'12120';(4/2);
12-06-2000; 10;17;22;36;37;47;13;5;(3/3);'02121';(3/3);
 9-06-2000; 11;15;20;30;42;47; 1;9;(3/3);'02112';(3/3);
 7-06-2000;  9;15;16;23;28;45;10;0;(2/4);'12201';(4/2);
 6-06-2000;  5; 9;20;22;37;42;43;5;(3/3);'20211';(4/2);
 5-06-2000; 13;15;29;35;42;44;23;9;(2/4);'02112';(2/4);
 2-06-2000;  5;10;18;21;35;46;13;3;(3/3);'12111';(4/2);
31-05-2000;  8;14;16;21;38;39;15;2;(4/2);'12120';(4/2);
30-05-2000;  1; 7;20;23;28;37;21;8;(2/4);'20310';(4/2);
29-05-2000; 10;33;39;41;46;49;34;3;(2/4);'01023';(1/5);
26-05-2000; 13;27;30;40;47;48;17;2;(3/3);'01113';(1/5);
24-05-2000; 10;11;22;27;31;42; 8;8;(3/3);'02211';(3/3);
23-05-2000;  5;11;21;23;33;47;14;0;(0/6);'11211';(4/2);
22-05-2000;  7;16;27;38;43;46;31;6;(3/3);'11112';(2/4);
19-05-2000; 15;21;24;25;26;40;43;4;(3/3);'01401';(4/2);
17-05-2000;  5; 8; 9;15;33;36; 7;5;(2/4);'31020';(4/2);
16-05-2000;  8;18;33;36;40;47;37;7;(4/2);'11022';(2/4);
15-05-2000;  7;23;24;28;38;47;41;7;(3/3);'10311';(3/3);
12-05-2000; 29;36;38;39;40;43;26;7;(3/3);'00132';(0/6);
10-05-2000; 14;16;24;28;36;47; 3;4;(5/1);'02211';(3/3);
 9-05-2000;  1; 5;21;22;30;42;47;0;(3/3);'20211';(4/2);
 8-05-2000;  2;18;21;22;46;48;44;0;(5/1);'11202';(4/2);
 5-05-2000;  3; 6;25;33;34;49;46;1;(2/4);'20121';(3/3);
 3-05-2000; 11;16;19;27;29;31; 8;8;(1/5);'03210';(3/3);
 2-05-2000;  3;23;24;26;43;45;18;2;(2/4);'10302';(3/3);
 1-05-2000; 12;28;30;40;44;48; 6;2;(6/0);'01113';(1/5);
28-04-2000;  7;14;22;33;35;38;23;8;(3/3);'11130';(3/3);
26-04-2000;  2;14;44;45;47;49;12;4;(3/3);'11004';(2/4);
25-04-2000;  6; 7;34;40;44;48;18;3;(5/1);'20013';(2/4);
24-04-2000; 19;26;29;38;40;42;32;4;(4/2);'01212';(1/5);
21-04-2000; 17;24;25;28;39;45;41;7;(2/4);'01311';(3/3);
19-04-2000;  7;22;24;30;31;38;34;1;(4/2);'10230';(3/3);
18-04-2000; 10;13;14;20;27;28;44;3;(4/2);'03300';(4/2);
17-04-2000;  1; 8; 9;13;45;46;12;9;(2/4);'31002';(4/2);
14-04-2000;  1; 7;27;28;37;49;18;7;(1/5);'20211';(2/4);
12-04-2000;  4; 9;17;31;42;49;32;8;(2/4);'21012';(3/3);
11-04-2000;  5;18;38;41;47;48;11;0;(3/3);'11013';(2/4);
10-04-2000;  9;14;28;30;35;41; 7;4;(3/3);'11121';(2/4);
 7-04-2000; 12;16;23;28;32;47;36;5;(4/2);'02211';(3/3);
 5-04-2000; 12;14;16;24;27;45;34;8;(4/2);'03201';(4/2);
 4-04-2000;  9;13;18;24;29;45;31;0;(2/4);'12201';(4/2);
 3-04-2000;  3;14;15;20;21;44;31;0;(3/3);'12201';(5/1);
31-03-2000;  9;12;13;26;44;46;47;8;(4/2);'12102';(3/3);
29-03-2000; 20;22;25;28;32;40;34;5;(5/1);'00411';(3/3);
28-03-2000;  2;20;25;34;41;48;33;1;(4/2);'10212';(3/3);
27-03-2000;  5; 7;13;20;25;44;31;7;(2/4);'21201';(5/1);
24-03-2000;  1;17;25;28;47;48;43;5;(2/4);'11202';(3/3);
22-03-2000;  9;15;18;26;43;49; 1;6;(2/4);'12102';(3/3);
21-03-2000;  4; 5;16;17;45;49;21;1;(2/4);'22002';(4/2);
20-03-2000; 12;20;22;25;30;36;37;7;(5/1);'01320';(4/2);
17-03-2000;  2;10;33;41;43;44;21;3;(3/3);'11013';(2/4);
15-03-2000;  1;17;22;27;35;41;30;6;(1/5);'11211';(3/3);
14-03-2000;  1; 7;17;22;27;48;34;5;(2/4);'21201';(4/2);
13-03-2000;  3; 8;16;20;33;37; 7;9;(3/3);'21120';(4/2);
10-03-2000; 11;29;39;45;46;48;13;1;(2/4);'01113';(1/5);
 8-03-2000;  4;13;29;32;47;48;20;2;(3/3);'11112';(2/4);
 7-03-2000;  1;10;18;21;23;37;30;7;(2/4);'12210';(5/1);
 6-03-2000; 16;21;28;29;34;40;15;3;(4/2);'01311';(2/4);
 3-03-2000;  3;15;21;27;41;42;35;7;(1/5);'11202';(3/3);
 1-03-2000; 11;15;29;44;45;47;25;5;(1/5);'02103';(2/4);
29-02-2000;  6;15;16;27;43;44;36;5;(3/3);'12102';(3/3);
28-02-2000;  9;16;18;24;27;40;17;5;(4/2);'12201';(4/2);
25-02-2000; 14;19;22;35;42;44;36;5;(4/2);'02112';(3/3);
23-02-2000;  3; 9;10;31;38;39;18;8;(2/4);'21030';(3/3);
22-02-2000;  4;10;17;19;28;38;25;8;(4/2);'13110';(4/2);
21-02-2000;  9;17;41;43;44;46;11;8;(2/4);'11004';(2/4);
18-02-2000;  3;32;33;36;41;42;22;2;(3/3);'10032';(1/5);
16-02-2000;  1; 3; 8;16;17;41;28;7;(2/4);'32001';(5/1);
15-02-2000; 18;20;22;23;45;47;33;9;(3/3);'01302';(4/2);
14-02-2000;  3;13;27;32;42;44;45;2;(3/3);'11112';(2/4);
11-02-2000;  9;14;30;36;38;41;39;3;(4/2);'11031';(2/4);
 9-02-2000;  8;12;22;27;39;43;29;9;(3/3);'11211';(3/3);
 8-02-2000;  5;11;20;24;45;47;30;2;(2/4);'11202';(4/2);
 7-02-2000;  8;11;13;44;45;49;39;9;(2/4);'12003';(3/3);
 4-02-2000;  3;10;11;22;26;28;13;8;(4/2);'12300';(4/2);
 2-02-2000; 26;28;38;39;41;44;10;7;(4/2);'00222';(0/6);
 1-02-2000;  2; 5;13;27;35;45; 1;1;(1/5);'21111';(3/3);
31-01-2000;  1; 3;17;22;34;40;31;7;(3/3);'21111';(4/2);
28-01-2000;  4;24;26;28;29;48;42;3;(5/1);'10401';(2/4);
26-01-2000;  2;18;27;36;40;42;12;0;(5/1);'11112';(2/4);
25-01-2000; 18;24;26;42;44;48; 1;2;(6/0);'01203';(2/4);
24-01-2000;  6; 7;14;17;26;34;19;1;(4/2);'22110';(4/2);
21-01-2000;  1; 9;11;16;19;21;29;4;(1/5);'23100';(6/0);
19-01-2000;  3; 5; 7;12;25;31;23;9;(1/5);'31110';(5/1);
18-01-2000;  7;21;32;35;42;44;48;3;(3/3);'10122';(2/4);
17-01-2000;  4; 6; 8;13;32;49; 2;1;(4/2);'31011';(4/2);
14-01-2000; 10;27;29;37;38;47;49;3;(2/4);'01221';(1/5);
12-01-2000;  7;16;22;25;41;44;46;4;(3/3);'11202';(4/2);
11-01-2000;  7;14;27;37;40;44;24;6;(3/3);'11112';(2/4);
10-01-2000; 25;35;38;43;44;49; 2;2;(2/4);'00123';(1/5);
 7-01-2000;  7;24;28;30;36;38; 9;8;(5/1);'10230';(2/4);
 5-01-2000; 10;13;16;31;34;38;42;3;(4/2);'03030';(3/3);
 4-01-2000;  2; 3;11;17;33;42;14;5;(2/4);'22011';(4/2);
 3-01-2000;  9;19;22;25;27;35; 8;8;(1/5);'11310';(4/2);



