
26/8/2021  20:8  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 1996

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
 4-09-1996;  3; 7;15;20;26;49;13;9;(2/4);'21201';(4/2);
 3-09-1996;  2; 9;24;32;36;46;17;1;(5/1);'20121';(3/3);
 2-09-1996; 10;13;16;33;34;48; 1;4;(4/2);'03021';(3/3);
30-08-1996;  1;19;23;39;41;43; 4;6;(0/6);'11112';(3/3);
28-08-1996;  5;35;36;40;43;44;19;1;(3/3);'10023';(1/5);
27-08-1996; 28;29;30;32;39;43; 7;3;(3/3);'00231';(0/6);
26-08-1996; 10;18;32;33;38;39;45;3;(4/2);'02040';(2/4);
23-08-1996;  3;12;28;35;37;43;19;5;(2/4);'11121';(2/4);
21-08-1996;  6;14;22;24;26;34;40;0;(6/0);'11310';(4/2);
20-08-1996;  6;13;16;29;32;45;30;9;(3/3);'12111';(3/3);
19-08-1996;  2;10;26;38;41;42;34;5;(5/1);'11112';(2/4);
16-08-1996; 12;20;24;29;31;44;22;4;(4/2);'01311';(3/3);
14-08-1996;  6; 7;14;15;33;45;31;7;(2/4);'22011';(4/2);
13-08-1996; 11;12;15;16;27;31; 8;9;(2/4);'04110';(4/2);
12-08-1996;  1;11;13;16;17;38; 6;2;(2/4);'14010';(5/1);
 9-08-1996;  3;16;18;26;41;43;20;8;(3/3);'12102';(3/3);
 7-08-1996;  6;10;29;32;37;41; 4;5;(3/3);'11121';(2/4);
 6-08-1996; 12;21;33;35;43;47;24;2;(1/5);'01122';(2/4);
 5-08-1996;  2; 5;27;34;37;46;11;6;(3/3);'20121';(2/4);
 2-08-1996; 10;13;15;20;33;46;14;1;(3/3);'03111';(4/2);
31-07-1996;  4;12;21;26;30;38;20;0;(5/1);'11220';(3/3);
30-07-1996; 15;16;20;28;30;36;35;8;(5/1);'02220';(3/3);
29-07-1996; 17;32;35;37;46;48;36;8;(3/3);'01032';(1/5);
26-07-1996;  5;15;26;31;33;47;20;9;(1/5);'11121';(2/4);
24-07-1996;  5; 9;11;21;24;37;29;4;(1/5);'21210';(5/1);
23-07-1996;  2; 8; 9;10;13;46;28;5;(4/2);'32001';(5/1);
22-07-1996;  7; 9;10;25;34;45;22;5;(2/4);'21111';(4/2);
19-07-1996;  1;13;19;32;44;47;46;7;(2/4);'12012';(3/3);
17-07-1996;  2;13;19;34;38;41;39;0;(3/3);'12021';(3/3);
16-07-1996; 10;19;31;39;40;44;32;4;(3/3);'02022';(2/4);
15-07-1996; 12;19;36;42;45;49;34;1;(3/3);'02013';(2/4);
12-07-1996;  8;11;14;23;35;43;28;0;(2/4);'12111';(4/2);
10-07-1996;  4;11;17;35;41;48; 7;6;(2/4);'12012';(3/3);
 9-07-1996;  9;19;31;33;35;45;28;6;(0/6);'11031';(2/4);
 8-07-1996; 14;19;35;43;44;45;21;2;(2/4);'02013';(2/4);
 5-07-1996;  2;10;12;19;30;42;16;5;(5/1);'13011';(4/2);
 3-07-1996; 11;13;25;28;32;38;33;7;(3/3);'02220';(3/3);
 2-07-1996; 10;18;29;36;47;48;21;8;(4/2);'02112';(2/4);
 1-07-1996;  3; 8;12;26;47;49;44;9;(3/3);'21102';(3/3);
28-06-1996; 21;26;27;30;41;45;37;1;(2/4);'00312';(1/5);
26-06-1996; 11;14;15;19;27;46;48;6;(2/4);'04101';(4/2);
25-06-1996; 12;20;33;34;43;48;25;9;(4/2);'01122';(2/4);
24-06-1996; 13;16;18;27;30;45;32;0;(3/3);'03111';(3/3);
21-06-1996; 11;13;26;31;38;48;12;4;(3/3);'02121';(2/4);
19-06-1996;  1; 3;11;28;32;33;44;9;(2/4);'21120';(3/3);
18-06-1996;  8;13;18;20;41;47;19;9;(3/3);'12102';(4/2);
17-06-1996;  6; 8;10;16;40;46;23;1;(6/0);'22002';(4/2);
14-06-1996; 28;29;36;40;47;49;21;7;(3/3);'00213';(0/6);
12-06-1996;  1; 6;12;16;37;47;33;5;(3/3);'22011';(4/2);
11-06-1996; 18;24;27;28;30;42;44;0;(5/1);'01311';(2/4);
10-06-1996;  8;13;23;45;48;49; 1;7;(2/4);'11103';(3/3);
 7-06-1996;  7;17;21;23;38;49;11;3;(1/5);'11211';(4/2);
 5-06-1996; 12;15;23;31;32;43; 7;7;(2/4);'02121';(3/3);
 4-06-1996; 10;21;23;33;39;49;47;7;(1/5);'01221';(3/3);
 3-06-1996;  5;16;26;34;38;48;39;0;(5/1);'11121';(2/4);
31-05-1996;  1;16;31;34;39;45;17;9;(2/4);'11031';(2/4);
29-05-1996;  2;12;14;26;31;36;13;6;(5/1);'12120';(3/3);
28-05-1996;  1;13;27;29;33;34;14;0;(1/5);'11220';(2/4);
27-05-1996; 11;20;21;23;30;46;28;2;(3/3);'01311';(4/2);
24-05-1996;  7;11;14;24;32;45;25;0;(3/3);'12111';(4/2);
22-05-1996;  6; 9;12;19;29;37;31;8;(2/4);'22110';(4/2);
21-05-1996;  6;18;23;31;42;43;30;7;(3/3);'11112';(3/3);
20-05-1996;  1; 4;15;27;34;36;42;6;(3/3);'21120';(3/3);
17-05-1996;  6; 7;26;28;41;42; 3;4;(4/2);'20202';(2/4);
15-05-1996;  1; 4; 5;11;18;33;47;9;(2/4);'32010';(5/1);
14-05-1996;  5; 9;15;28;36;41;38;4;(2/4);'21111';(3/3);
13-05-1996;  5;18;30;31;44;46;26;4;(4/2);'11022';(2/4);
10-05-1996;  2; 3; 9;31;35;36;12;4;(2/4);'30030';(3/3);
 8-05-1996;  2; 6;19;22;23;29;11;9;(3/3);'21300';(5/1);
 7-05-1996;  2; 7;10;15;37;46;39;7;(3/3);'22011';(4/2);
 6-05-1996;  9;30;31;32;38;46;10;5;(4/2);'10041';(1/5);
 3-05-1996; 13;18;32;37;47;48; 9;0;(3/3);'02022';(2/4);
 1-05-1996;  5;10;12;15;26;40;36;6;(4/2);'13101';(4/2);
30-04-1996; 16;20;33;39;42;44; 4;0;(4/2);'01122';(2/4);
29-04-1996; 14;30;33;34;46;48;47;1;(5/1);'01032';(1/5);
26-04-1996;  6;15;23;31;36;47;24;5;(2/4);'11121';(3/3);
24-04-1996; 14;16;29;32;38;42; 2;4;(5/1);'02121';(2/4);
23-04-1996;  8;18;23;32;39;48; 3;8;(4/2);'11121';(3/3);
22-04-1996;  1; 7;34;35;41;43; 5;0;(1/5);'20022';(2/4);
19-04-1996;  1; 3; 6;10;12;34;29;5;(4/2);'32010';(5/1);
17-04-1996;  2; 4;31;41;43;49;39;9;(2/4);'20013';(2/4);
16-04-1996;  1; 4;11;22;33;49;34;6;(2/4);'21111';(4/2);
15-04-1996;  3; 8;14;15;23;32;18;5;(3/3);'22110';(5/1);
12-04-1996;  1; 3; 9;19;39;41;33;0;(0/6);'31011';(4/2);
10-04-1996; 19;20;23;30;36;39;33;9;(3/3);'01230';(3/3);
 9-04-1996;  3;13;20;24;42;48;37;3;(4/2);'11202';(4/2);
 8-04-1996;  7;13;19;33;34;47;35;5;(1/5);'12021';(3/3);
 5-04-1996;  5;11;14;19;23;32;24;0;(2/4);'13110';(5/1);
 3-04-1996;  1; 3;22;25;37;49;33;5;(1/5);'20211';(4/2);
 2-04-1996;  1; 4;18;33;34;45;29;9;(3/3);'21021';(3/3);
 1-04-1996;  8;20;26;27;28;45; 4;3;(4/2);'10401';(2/4);
29-03-1996;  8; 9;10;14;35;41;49;7;(3/3);'22011';(4/2);
27-03-1996;  2;19;24;26;45;46;40;8;(4/2);'11202';(3/3);
26-03-1996;  3; 4;11;13;22;23;36;0;(2/4);'22200';(6/0);
25-03-1996;  3; 9;10;12;48;49; 2;0;(3/3);'22002';(4/2);
22-03-1996;  3;17;21;33;35;47;12;2;(0/6);'11121';(3/3);
20-03-1996; 21;26;27;33;44;45; 2;7;(2/4);'00312';(1/5);
19-03-1996; 24;31;36;45;46;48;35;9;(4/2);'00123';(1/5);
18-03-1996;  7;15;17;19;31;43;21;7;(0/6);'13011';(4/2);
15-03-1996; 11;24;29;38;42;45;12;8;(3/3);'01212';(2/4);
13-03-1996;  2; 4;18;20;31;49; 3;2;(4/2);'21111';(4/2);
12-03-1996;  3; 8;28;35;38;43;41;0;(3/3);'20121';(2/4);
11-03-1996;  6;19;25;28;35;36;10;5;(3/3);'11220';(3/3);
 8-03-1996;  5;12;19;23;27;29;25;9;(1/5);'12300';(4/2);
 6-03-1996;  2; 4;35;38;39;45;18;7;(3/3);'20031';(2/4);
 5-03-1996;  3;17;29;31;42;45;47;4;(1/5);'11112';(2/4);
 4-03-1996;  2; 5;20;25;28;48; 7;3;(4/2);'20301';(4/2);
 1-03-1996; 24;31;44;45;46;48; 1;7;(4/2);'00114';(1/5);
28-02-1996;  4; 8;12;14;25;44;43;2;(5/1);'22101';(5/1);
27-02-1996;  8;10;26;30;42;43;28;9;(5/1);'11112';(2/4);
26-02-1996;  7;19;21;31;35;46;42;2;(1/5);'11121';(3/3);
23-02-1996; 10;12;21;42;43;46;31;0;(4/2);'02103';(3/3);
21-02-1996; 17;24;31;33;40;41; 8;3;(2/4);'01122';(2/4);
20-02-1996;  6;18;24;26;27;45; 4;5;(4/2);'11301';(3/3);
19-02-1996;  6;17;21;23;31;44;16;2;(2/4);'11211';(4/2);
16-02-1996; 10;12;28;30;37;44; 2;4;(5/1);'02121';(2/4);
14-02-1996;  1; 2; 6;37;40;47;16;1;(3/3);'30012';(3/3);
13-02-1996;  5; 6;10;19;24;48;46;3;(4/2);'22101';(5/1);
12-02-1996;  1; 5;32;38;45;46;49;5;(3/3);'20022';(2/4);
 9-02-1996;  6; 8; 9;37;44;45;42;0;(3/3);'30012';(3/3);
 7-02-1996;  2;11;29;34;43;49;32;9;(2/4);'11112';(2/4);
 6-02-1996; 14;22;26;32;40;45;10;3;(5/1);'01212';(2/4);
 5-02-1996;  2;24;25;30;33;46;26;0;(4/2);'10221';(3/3);
 2-02-1996; 21;23;30;31;37;47; 7;1;(1/5);'00231';(2/4);
31-01-1996;  2;13;14;15;30;49; 5;7;(3/3);'13011';(4/2);
30-01-1996; 17;26;41;43;48;49;31;8;(2/4);'01104';(1/5);
29-01-1996;  8;15;16;39;41;49;12;5;(2/4);'12012';(3/3);
26-01-1996; 12;15;16;21;29;33;19;3;(2/4);'03210';(4/2);
24-01-1996;  1; 7;25;33;36;41;24;6;(1/5);'20121';(3/3);
23-01-1996;  3;10;18;33;41;44;26;2;(3/3);'12012';(3/3);
22-01-1996;  2;13;26;31;33;36; 5;9;(3/3);'11130';(2/4);
19-01-1996;  4;10;28;33;43;44;27;3;(4/2);'11112';(2/4);
17-01-1996;  4; 5;12;18;21;42;11;2;(4/2);'22101';(5/1);
16-01-1996;  5; 6;22;36;42;48;34;8;(5/1);'20112';(3/3);
15-01-1996;  3;14;15;26;35;47; 9;8;(2/4);'12111';(3/3);
12-01-1996;  3; 4; 6;14;19;21; 7;4;(3/3);'32100';(6/0);
10-01-1996;  7;21;30;31;34;40;29;7;(3/3);'10131';(2/4);
 9-01-1996;  2;12;13;17;30;45;44;2;(3/3);'13011';(4/2);
 8-01-1996;  2; 8;16;34;37;48;31;8;(5/1);'21021';(3/3);
 5-01-1996; 10;14;22;23;26;38;18;6;(5/1);'02310';(4/2);
 3-01-1996;  7;12;28;32;35;47;40;4;(3/3);'11121';(2/4);
 2-01-1996;  9;13;16;17;31;37;30;7;(1/5);'13020';(4/2);
 1-01-1996; 27;30;32;39;43;47; 9;1;(2/4);'00132';(0/6);



