
26/8/2021  20:8  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 1988

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
22-05-1988;  1;10;12;19;48;49;46;0;(3/3);'13002';(4/2);
18-05-1988; 14;30;32;34;40;46;37;0;(6/0);'01032';(1/5);
17-05-1988;  7;22;35;44;47;48;38;0;(3/3);'10113';(2/4);
16-05-1988;  1; 4;12;18;29;47;46;0;(3/3);'22101';(4/2);
15-05-1988; 13;14;15;34;43;47;28;0;(2/4);'03012';(3/3);
11-05-1988;  2; 9;21;24;31;44;47;0;(3/3);'20211';(4/2);
10-05-1988; 11;15;32;39;40;49;31;0;(2/4);'02022';(2/4);
 9-05-1988;  8; 9;13;36;46;47;21;0;(3/3);'21012';(3/3);
 8-05-1988; 13;23;28;38;40;41;22;0;(3/3);'01212';(2/4);
 4-05-1988;  3;17;20;30;39;49;19;0;(2/4);'11121';(3/3);
 3-05-1988;  7;20;22;23;25;26;43;0;(3/3);'10500';(5/1);
 2-05-1988;  2;14;19;29;34;43;23;0;(3/3);'12111';(3/3);
 1-05-1988; 11;16;32;33;48;49;18;0;(3/3);'02022';(2/4);
27-04-1988;  6; 9;11;27;36;37;19;0;(2/4);'21120';(3/3);
26-04-1988;  6;18;23;29;31;33;38;0;(2/4);'11220';(3/3);
25-04-1988;  3; 8;19;30;36;40;47;0;(4/2);'21021';(3/3);
24-04-1988;  4;14;17;19;27;44;22;0;(3/3);'13101';(4/2);
20-04-1988; 12;17;24;29;45;49;34;0;(2/4);'02202';(3/3);
19-04-1988; 17;23;28;33;36;38; 2;0;(3/3);'01230';(2/4);
18-04-1988;  6;29;31;33;34;38;47;0;(3/3);'10140';(1/5);
17-04-1988; 17;20;22;25;32;48; 3;0;(4/2);'01311';(4/2);
13-04-1988; 10;20;27;32;43;45;42;0;(3/3);'01212';(2/4);
12-04-1988;  7;11;15;26;35;49;23;0;(1/5);'12111';(3/3);
11-04-1988;  8;11;12;35;40;44;19;0;(4/2);'12012';(3/3);
10-04-1988;  2; 6;16;17;41;47;31;0;(3/3);'22002';(4/2);
 6-04-1988; 15;18;21;22;26;40; 7;0;(4/2);'02301';(4/2);
 5-04-1988;  9;11;24;31;36;49; 1;0;(2/4);'11121';(3/3);
 4-04-1988;  8;19;20;30;31;40;34;0;(4/2);'11121';(3/3);
 3-04-1988;  1; 6; 9;16;44;48;26;0;(4/2);'31002';(4/2);
30-03-1988;  2; 8;14;22;28;49;38;0;(5/1);'21201';(4/2);
29-03-1988;  2; 8;28;33;42;43;35;0;(4/2);'20112';(2/4);
28-03-1988;  2;12;15;17;23;42;27;0;(3/3);'13101';(5/1);
27-03-1988;  5;24;26;43;46;48;25;0;(4/2);'10203';(2/4);
23-03-1988;  6;18;20;36;40;42;37;0;(6/0);'11112';(3/3);
22-03-1988;  3;17;21;32;33;34;23;0;(2/4);'11130';(3/3);
21-03-1988;  5;13;26;27;29;40;39;0;(2/4);'11301';(2/4);
20-03-1988;  7; 9;29;32;41;48;25;0;(2/4);'20112';(2/4);
16-03-1988;  6;12;22;25;26;49;16;0;(4/2);'11301';(4/2);
15-03-1988;  7;28;29;34;38;43;32;0;(3/3);'10221';(1/5);
14-03-1988;  1; 6;19;34;43;47; 5;0;(2/4);'21012';(3/3);
13-03-1988; 15;16;21;23;35;49;31;0;(1/5);'02211';(4/2);
 9-03-1988;  1; 3;30;32;38;46; 2;0;(4/2);'20031';(2/4);
 8-03-1988;  1;16;21;31;33;44;42;0;(2/4);'11121';(3/3);
 7-03-1988;  1;22;29;39;41;44;42;0;(2/4);'10212';(2/4);
 6-03-1988;  2; 5; 6;20;29;37;15;0;(3/3);'30210';(4/2);
 2-03-1988;  8;24;25;29;36;39;47;0;(3/3);'10320';(3/3);
 1-03-1988;  8;20;21;29;48;49;41;0;(3/3);'10302';(3/3);
29-02-1988; 11;31;33;34;41;49;42;0;(1/5);'01032';(1/5);
28-02-1988;  6; 8;12;23;24;45; 3;0;(4/2);'21201';(5/1);



