
26/8/2021  20:9  
**************************************************************
***---- ARCHIVO GENERADO EN WWW.LaWebdelaPrimitiva.com ----***
**************************************************************
HISTORICO DE SORTEOS DE Bonoloto DE 2013

FECHA; N1;N2;N3;N4;N5;N6;C;R;Pares/Impares;Decenas;Bajos/Altos
20-11-2013;  3;14;21;35;36;42;39;2;(3/3);'11121';(3/3);
19-11-2013;  3;10;19;31;34;40;35;4;(3/3);'12021';(3/3);
18-11-2013; 27;28;35;41;42;48;47;0;(3/3);'00213';(0/6);
15-11-2013;  7; 8; 9;11;13;29;41;9;(1/5);'32100';(5/1);
13-11-2013; 16;20;35;42;46;49;19;7;(4/2);'01113';(2/4);
12-11-2013;  1;22;24;26;27;36;38;7;(4/2);'10410';(3/3);
11-11-2013;  7;11;12;13;20;32;10;1;(3/3);'13110';(5/1);
 8-11-2013; 14;19;20;22;27;28;11;4;(4/2);'02400';(4/2);
 6-11-2013;  4; 9;10;15;40;49;32;4;(3/3);'22002';(4/2);
 5-11-2013;  2; 5;23;27;40;41;11;1;(2/4);'20202';(3/3);
 4-11-2013; 14;17;18;22;39;40;46;2;(4/2);'03111';(4/2);
 1-11-2013;  1; 2;13;43;46;47;25;2;(2/4);'21003';(3/3);
30-10-2013; 12;20;24;37;46;48;13;3;(5/1);'01212';(3/3);
29-10-2013; 10;16;30;33;38;43;41;6;(4/2);'02031';(2/4);
28-10-2013; 15;20;28;34;41;45; 3;9;(3/3);'01212';(2/4);
25-10-2013; 10;11;12;21;28;30;46;8;(4/2);'03210';(4/2);
23-10-2013;  4;13;15;25;34;37;17;5;(2/4);'12120';(4/2);
22-10-2013; 20;31;34;38;41;49;25;1;(3/3);'00132';(1/5);
21-10-2013;  9;28;29;38;44;47;13;5;(3/3);'10212';(1/5);
18-10-2013; 10;12;19;22;35;42; 5;4;(4/2);'03111';(4/2);
16-10-2013; 14;25;31;32;39;45;30;7;(2/4);'01131';(2/4);
15-10-2013; 16;27;29;30;40;41;49;2;(3/3);'01212';(1/5);
14-10-2013; 15;18;20;29;40;49;27;5;(3/3);'02202';(3/3);
11-10-2013;  2; 6;11;29;34;43; 9;4;(3/3);'21111';(3/3);
 9-10-2013;  3; 6; 9;33;34;44;27;6;(3/3);'30021';(3/3);
 8-10-2013;  2;14;24;30;31;45;43;9;(4/2);'11121';(3/3);
 7-10-2013; 16;22;27;44;47;49;10;1;(3/3);'01203';(2/4);
 4-10-2013; 10;25;34;42;45;46;14;7;(4/2);'01113';(2/4);
 2-10-2013; 22;26;27;29;45;48;21;2;(3/3);'00402';(1/5);
 1-10-2013;  2;19;23;30;32;38;11;8;(4/2);'11130';(3/3);
30-09-2013;  5;11;16;18;28;34;13;4;(4/2);'13110';(4/2);
27-09-2013;  9;17;19;37;42;45; 6;6;(1/5);'12012';(3/3);
25-09-2013;  7; 9;12;17;41;42;40;4;(2/4);'22002';(4/2);
24-09-2013; 10;13;23;37;41;48; 5;8;(2/4);'02112';(3/3);
23-09-2013; 11;28;30;35;39;48;13;8;(3/3);'01131';(1/5);
20-09-2013;  1;11;16;23;39;48;32;9;(2/4);'12111';(4/2);
18-09-2013;  2;22;23;29;39;44;38;3;(3/3);'10311';(3/3);
17-09-2013;  3;17;29;35;37;38;23;4;(1/5);'11130';(2/4);
16-09-2013;  5;35;39;42;43;49; 3;5;(1/5);'10023';(1/5);
13-09-2013;  3;11;18;43;46;47;13;7;(2/4);'12003';(3/3);
11-09-2013;  3; 4;26;32;36;38;22;2;(5/1);'20130';(2/4);
10-09-2013; 14;19;20;21;36;44;31;0;(4/2);'02211';(4/2);
 9-09-2013;  6;12;15;25;39;41;45;9;(2/4);'12111';(4/2);
 6-09-2013; 13;18;23;28;35;47; 3;9;(2/4);'02211';(3/3);
 4-09-2013;  1; 4;15;30;36;45;44;9;(3/3);'21021';(3/3);
 3-09-2013;  7;13;15;18;36;43;28;1;(2/4);'13011';(4/2);
 2-09-2013;  9;15;16;19;37;39;46;6;(1/5);'13020';(4/2);
30-08-2013;  9;11;29;38;47;49;26;4;(1/5);'11112';(2/4);
28-08-2013;  4;22;24;28;35;37;46;3;(4/2);'10320';(3/3);
27-08-2013;  4; 7;10;12;32;48;13;3;(5/1);'22011';(4/2);
26-08-2013;  2; 3;12;29;32;37;26;6;(3/3);'21120';(3/3);
23-08-2013;  5;14;21;25;27;31;45;9;(1/5);'11310';(4/2);
21-08-2013;  1; 5;12;14;24;42;31;3;(4/2);'22101';(5/1);
20-08-2013; 10;16;31;34;43;46;17;2;(4/2);'02022';(2/4);
19-08-2013;  5; 7;15;24;41;45;40;3;(1/5);'21102';(4/2);
16-08-2013; 13;15;18;35;39;46;28;0;(2/4);'03021';(3/3);
14-08-2013;  4; 5;19;30;40;44;13;8;(4/2);'21012';(3/3);
13-08-2013; 11;12;30;37;38;47;40;1;(3/3);'02031';(2/4);
12-08-2013; 21;27;30;35;42;45;14;7;(2/4);'00222';(1/5);
 9-08-2013;  5;11;18;28;36;47;16;4;(3/3);'12111';(3/3);
 7-08-2013;  6;21;23;25;28;36;14;6;(3/3);'10410';(4/2);
 6-08-2013; 18;24;26;27;36;41; 1;3;(4/2);'01311';(2/4);
 5-08-2013; 10;13;16;17;30;37;28;2;(3/3);'04020';(4/2);
 2-08-2013; 15;24;35;38;39;44;31;1;(3/3);'01131';(2/4);
31-07-2013;  8;18;31;39;47;49; 5;9;(2/4);'11022';(2/4);
30-07-2013;  1;26;33;43;48;49;41;9;(2/4);'10113';(1/5);
29-07-2013; 15;34;37;44;46;47; 6;8;(3/3);'01023';(1/5);
26-07-2013;  2; 3; 6; 7;23;42;30;1;(3/3);'40101';(5/1);
24-07-2013;  2; 7; 8;11;20;37; 6;8;(3/3);'31110';(5/1);
23-07-2013;  1;11;12;22;34;46;24;1;(4/2);'12111';(4/2);
22-07-2013;  4; 7; 9;12;15;34;24;2;(3/3);'32010';(5/1);
19-07-2013;  3;19;29;38;43;46;18;5;(2/4);'11112';(2/4);
17-07-2013; 20;22;26;35;39;46;34;8;(4/2);'00321';(2/4);
16-07-2013;  1; 9;18;29;33;43; 5;2;(1/5);'21111';(3/3);
15-07-2013;  2;11;22;26;36;37;42;8;(4/2);'11220';(3/3);
12-07-2013; 21;22;27;30;31;40;18;6;(3/3);'00321';(2/4);
10-07-2013;  6;21;26;28;30;40; 3;2;(5/1);'10311';(2/4);
 9-07-2013; 16;18;33;34;39;42; 4;8;(4/2);'02031';(2/4);
 8-07-2013;  1;17;19;45;46;47; 7;0;(1/5);'12003';(3/3);
 5-07-2013; 27;30;36;38;48;49;37;6;(4/2);'00132';(0/6);
 3-07-2013;  6; 9;21;26;44;47;39;2;(3/3);'20202';(3/3);
 2-07-2013;  2; 9;22;24;33;44;19;4;(4/2);'20211';(4/2);
 1-07-2013;  4; 9;11;33;36;49; 2;9;(2/4);'21021';(3/3);
28-06-2013; 18;20;24;26;29;36;15;1;(5/1);'01410';(3/3);
26-06-2013;  1; 2; 8;18;31;43;12;7;(3/3);'31011';(4/2);
25-06-2013; 10;16;19;37;47;49;20;1;(2/4);'03012';(3/3);
24-06-2013;  3; 7;13;19;32;37; 2;9;(1/5);'22020';(4/2);
21-06-2013;  2; 6;13;18;22;26;25;7;(5/1);'22200';(5/1);
19-06-2013; 11;23;31;44;46;48;41;5;(3/3);'01113';(2/4);
18-06-2013;  3;22;34;35;41;45;27;5;(2/4);'10122';(2/4);
17-06-2013; 16;23;33;34;42;48;20;6;(4/2);'01122';(2/4);
14-06-2013;  7;11;13;23;47;49;33;6;(0/6);'12102';(4/2);
12-06-2013;  5; 7;17;22;31;39; 1;9;(1/5);'21120';(4/2);
11-06-2013; 11;15;24;26;32;42; 6;4;(4/2);'02211';(3/3);
10-06-2013; 21;31;35;42;44;48;19;5;(3/3);'00123';(1/5);
 7-06-2013;  4; 5;17;25;43;46;21;7;(2/4);'21102';(4/2);
 5-06-2013; 14;18;35;36;37;39; 5;4;(3/3);'02040';(2/4);
 4-06-2013;  9;11;24;30;39;42;22;2;(3/3);'11121';(3/3);
 3-06-2013;  3;19;30;34;36;41;21;7;(3/3);'11031';(2/4);
31-05-2013;  9;15;17;20;29;31;28;5;(1/5);'12210';(4/2);
29-05-2013;  6; 7;13;40;44;49; 8;4;(3/3);'21003';(3/3);
28-05-2013; 11;21;24;28;43;44;38;6;(3/3);'01302';(3/3);
27-05-2013; 13;20;22;24;25;31; 1;5;(3/3);'01410';(5/1);
24-05-2013; 18;19;20;27;28;40;30;0;(4/2);'02301';(3/3);
22-05-2013;  9;10;12;16;28;42;45;5;(5/1);'13101';(4/2);
21-05-2013; 14;26;27;30;31;49;10;2;(3/3);'01221';(1/5);
20-05-2013;  2; 3;19;26;37;45;25;1;(2/4);'21111';(3/3);
17-05-2013;  8;25;28;35;37;48; 9;0;(3/3);'10221';(2/4);
15-05-2013;  1; 9;15;26;27;44; 8;4;(2/4);'21201';(3/3);
14-05-2013;  1; 3; 4;18;36;45; 6;2;(3/3);'31011';(4/2);
13-05-2013; 11;14;27;29;33;34;12;9;(2/4);'02220';(2/4);
10-05-2013; 11;14;18;28;35;45;40;6;(3/3);'03111';(3/3);
 8-05-2013;  2; 9;16;22;23;39;40;5;(3/3);'21210';(5/1);
 7-05-2013;  2;14;18;28;38;39;24;9;(5/1);'12120';(3/3);
 6-05-2013;  1; 5; 9;14;18;35;24;5;(2/4);'32010';(5/1);
 3-05-2013;  5;10;17;21;32;36;39;3;(3/3);'12120';(4/2);
 1-05-2013;  2; 3;31;34;37;39;11;4;(2/4);'20040';(2/4);
30-04-2013;  4;11;16;29;38;46;18;8;(4/2);'12111';(3/3);
29-04-2013;  2; 4; 6;33;43;49; 1;0;(3/3);'30012';(3/3);
26-04-2013;  3;13;19;26;40;44; 5;0;(3/3);'12102';(3/3);
24-04-2013;  2; 4; 8;27;36;48;34;6;(5/1);'30111';(3/3);
23-04-2013;  2;18;31;33;38;47;22;4;(3/3);'11031';(2/4);
22-04-2013;  9;15;20;32;38;47;36;2;(3/3);'11121';(3/3);
19-04-2013; 10;12;15;27;40;43; 8;7;(3/3);'03102';(3/3);
17-04-2013;  7; 8;23;29;33;42;39;9;(2/4);'20211';(3/3);
16-04-2013;  1; 4;11;23;30;38;21;8;(3/3);'21120';(4/2);
15-04-2013;  5; 7;20;29;37;39;27;0;(1/5);'20220';(3/3);
12-04-2013;  9;20;21;28;30;44;24;5;(4/2);'10311';(3/3);
10-04-2013; 11;18;31;32;33;42;23;8;(3/3);'02031';(2/4);
 9-04-2013;  9;11;16;26;42;48; 2;5;(4/2);'12102';(3/3);
 8-04-2013;  4; 5;24;30;39;43;33;4;(3/3);'20121';(3/3);
 5-04-2013; 16;20;30;31;36;38; 5;8;(5/1);'01140';(2/4);
 3-04-2013;  8;13;17;26;42;45; 1;8;(3/3);'12102';(3/3);
 2-04-2013; 12;14;20;27;30;38;45;0;(5/1);'02220';(3/3);
 1-04-2013;  8;16;21;24;42;49;11;7;(4/2);'11202';(4/2);
29-03-2013; 13;19;25;26;39;43;14;8;(1/5);'02211';(3/3);
27-03-2013;  7;17;19;30;32;36;37;0;(3/3);'12030';(3/3);
26-03-2013;  1;18;25;27;36;40;12;7;(3/3);'11211';(3/3);
25-03-2013;  3; 5;24;25;28;45;48;5;(2/4);'20301';(4/2);
22-03-2013; 22;23;27;30;38;46; 5;9;(4/2);'00321';(2/4);
20-03-2013;  7;17;23;26;37;39;35;4;(1/5);'11220';(3/3);
19-03-2013; 10;15;23;28;42;47;40;5;(3/3);'02202';(3/3);
18-03-2013;  5; 7;25;30;31;34;43;7;(2/4);'20130';(3/3);
15-03-2013; 14;20;33;41;45;48; 2;7;(3/3);'01113';(2/4);
13-03-2013; 11;12;28;29;42;45;47;7;(3/3);'02202';(2/4);
12-03-2013;  2;23;24;27;31;34;48;2;(3/3);'10320';(3/3);
11-03-2013; 14;20;26;27;31;44;13;8;(4/2);'01311';(2/4);
 8-03-2013;  4; 8;12;14;45;48;47;6;(5/1);'22002';(4/2);
 6-03-2013; 10;13;34;42;44;49; 4;5;(4/2);'02013';(2/4);
 5-03-2013;  6;16;20;24;35;38;40;3;(5/1);'11220';(4/2);
 4-03-2013;  3; 9;12;18;39;47;45;7;(2/4);'22011';(4/2);
 1-03-2013;  3; 6; 8;14;33;42; 9;2;(4/2);'31011';(4/2);
27-02-2013;  4; 8;12;14;18;20;39;0;(6/0);'23100';(6/0);
26-02-2013;  4; 5;19;29;34;43; 7;0;(2/4);'21111';(3/3);
25-02-2013;  4; 5; 9;16;31;38;23;3;(3/3);'31020';(4/2);
22-02-2013; 10;19;22;32;35;48;28;6;(4/2);'02121';(3/3);
20-02-2013;  1;28;29;30;32;47; 9;9;(3/3);'10221';(1/5);
19-02-2013;  5; 8;33;34;39;49;11;7;(2/4);'20031';(2/4);
18-02-2013;  1; 9;13;35;43;48;11;2;(1/5);'21012';(3/3);
15-02-2013;  9;13;15;45;47;49;41;4;(0/6);'12003';(3/3);
13-02-2013;  4; 5; 6;15;23;36;27;8;(3/3);'31110';(5/1);
12-02-2013;  1;17;30;31;39;46;15;4;(2/4);'11031';(2/4);
11-02-2013;  2;10;13;20;25;42;30;3;(4/2);'12201';(5/1);
 8-02-2013;  1;12;22;24;37;42;43;3;(4/2);'11211';(4/2);
 6-02-2013;  1; 4; 6; 9;19;41;35;8;(2/4);'41001';(5/1);
 5-02-2013;  6; 7;13;15;25;46;43;0;(2/4);'22101';(5/1);
 4-02-2013; 10;14;26;27;28;36; 5;7;(5/1);'02310';(2/4);
 1-02-2013;  2; 3;20;22;28;41;29;5;(4/2);'20301';(4/2);
30-01-2013; 11;17;21;25;29;30;40;9;(1/5);'02310';(4/2);
29-01-2013; 14;23;32;39;41;49; 9;7;(2/4);'01122';(2/4);
28-01-2013;  5; 9;24;25;34;40;46;1;(3/3);'20211';(4/2);
25-01-2013; 12;15;26;37;38;40;49;4;(4/2);'02121';(2/4);
23-01-2013; 19;26;32;33;34;49; 8;7;(3/3);'01131';(1/5);
22-01-2013;  1; 2;16;23;27;48;46;5;(3/3);'21201';(4/2);
21-01-2013;  2; 4;15;26;31;49; 6;2;(3/3);'21111';(3/3);
18-01-2013;  6;12;21;35;38;48;34;4;(4/2);'11121';(3/3);
16-01-2013; 10;15;16;19;28;43;11;0;(3/3);'04101';(4/2);
15-01-2013;  1; 2; 4;22;31;43;25;0;(3/3);'30111';(4/2);
14-01-2013;  7; 9;17;26;42;48;19;6;(3/3);'21102';(3/3);
11-01-2013; 13;23;24;32;38;42;28;9;(4/2);'01221';(3/3);
 9-01-2013;  1;25;43;46;47;49;23;9;(1/5);'10104';(2/4);
 8-01-2013;  4;11;22;25;46;47; 6;3;(3/3);'11202';(4/2);
 7-01-2013; 13;15;30;35;36;43; 5;2;(2/4);'02031';(2/4);
 4-01-2013;  5; 6;19;28;34;39;16;4;(3/3);'21120';(3/3);
 2-01-2013;  7;10;11;32;33;41; 9;3;(2/4);'12021';(3/3);
 1-01-2013; 10;16;19;23;24;36;47;4;(4/2);'03210';(5/1);



